6.605470129800448831e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.061044891625050468e+01,6.513362336855183798e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.156964298045716077e+01,5.922237389570656774e+01,6.519481761246828455e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.508175684436915276e+01,5.687343625258417035e+01,6.166684863857022236e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.634522913872622496e+01,5.215602911588418777e+01,5.932045315384563366e+01,6.523013929002304678e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.403109222949677815e+01,5.373864275355884956e+01,6.351719941831144212e+01,6.794215967137513701e+01,6.520198881292728288e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.895110065247210684e+01,6.002428997439863423e+01,6.221357091540760109e+01,7.016363795172870255e+01,6.883653876170288299e+01,6.513264075346930326e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.668495848511045665e+01,6.324336847834481290e+01,6.265699900442962900e+01,6.434181244928512911e+01,7.036417183466043923e+01,6.836654804515939077e+01,6.520465240166916487e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.077323129801908408e+01,6.611050160132145948e+01,6.306843966226892917e+01,6.403582807675869049e+01,6.787010100603056628e+01,6.978250401467272468e+01,6.851117635712907372e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.341587214414697371e+01,6.668000508791362790e+01,6.495942508661937609e+01,6.389653794510822138e+01,6.486005060818612833e+01,7.092092275070372409e+01,7.058329938940038062e+01,6.901278732327510568e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.323435149176852121e+01,6.851401973322552408e+01,6.415435466187724955e+01,6.291936117131502471e+01,6.359960927374895334e+01,5.997687414789107407e+01,6.974044840493915842e+01,7.049220088223256653e+01,7.005764605172491599e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.953324351187643515e+01,7.077691060297094339e+01,6.337278016077598863e+01,6.177880086534153747e+01,6.256544641310660637e+01,5.794923333570666557e+01,6.545694131711312025e+01,7.123216928929362268e+01,6.804347881604522286e+01,6.415673581072910281e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.228909193290581925e+01,6.753740976239424754e+01,6.173248896881950998e+01,6.399793782109232865e+01,6.245467935141088844e+01,5.937201679408490662e+01,6.100389741203267135e+01,6.989451458831743480e+01,6.815484020993292802e+01,6.495870646251026415e+01,7.838967695961029847e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.171378718994498058e+01,6.728685179054404841e+01,6.525365546519557824e+01,6.722917685651350439e+01,6.388319434524084528e+01,6.187638715538843570e+01,6.113193929308925334e+01,6.348160951420142339e+01,7.131364945421439927e+01,6.677240849574785386e+01,7.000927931478867094e+01,7.843800917138409545e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.930862630329090734e+01,6.438079020373086792e+01,6.653245969591527853e+01,6.647430406909954570e+01,6.632709645991216973e+01,6.431912171538344580e+01,6.197683760554201626e+01,6.355043592063228886e+01,6.434384206168826381e+01,6.828665528058211009e+01,6.299770171770662586e+01,6.775209120826497156e+01,7.849792286807759467e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.097720832894762566e+01,6.761256190158121626e+01,6.700000359250887527e+01,6.232937045456109360e+01,6.385932597215990825e+01,6.382557184856058541e+01,6.448329718520729159e+01,6.336710335073874489e+01,6.414965260707030836e+01,6.489372764580554076e+01,5.962413338611140290e+01,5.672770984803133132e+01,7.713352205754861757e+01,7.826882874738670637e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.349086389061529445e+01,6.940827972524678557e+01,6.765302317322210968e+01,6.672148017649122664e+01,6.428489207572594921e+01,6.417154578457555658e+01,6.472007730585997365e+01,6.433246817841033760e+01,6.411442756999002768e+01,6.427520682295335064e+01,5.925806180306076953e+01,5.332044654310940501e+01,6.671552322744831542e+01,7.715735202112713864e+01,7.831798406689630099e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.200277025350151661e+01,6.899890288790491866e+01,6.723613846736935784e+01,6.809819251459099121e+01,6.541142964031210738e+01,6.639124361204899571e+01,6.700920503805947703e+01,6.470202554719163857e+01,6.432762526742283171e+01,6.197611424930448010e+01,5.359523031583862007e+01,6.066377662277203342e+01,6.560143039512567498e+01,7.359443161435331149e+01,7.721975651665269424e+01,7.838025729775945649e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.562729198024150890e+01,6.539081244736443921e+01,6.763706268888482498e+01,6.704289071082173734e+01,6.746251601246653706e+01,6.575263359901495619e+01,6.770823573243502835e+01,6.581988291905931021e+01,6.472586619288419740e+01,6.077054724638787775e+01,5.444539707877698476e+01,6.462480071337846255e+01,6.696405902163266433e+01,6.232942876691156897e+01,7.644664836468464841e+01,7.719640929545762731e+01,7.843894621678684587e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.563997211168516088e+01,6.522357245488581157e+01,6.684304341379228731e+01,6.715565152204422361e+01,6.718005918694096579e+01,6.671647415294978600e+01,6.608875218805289364e+01,6.699665129912899886e+01,6.484300457812126695e+01,6.400874234597428369e+01,5.774063331194022197e+01,6.177684561282107722e+01,6.842096422417634471e+01,6.051452270727854454e+01,6.303908678930106646e+01,7.657324375783034043e+01,7.728206470184160537e+01,7.850322455667399879e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.030556264017280910e+01,6.480138008747518086e+01,6.641042019531620610e+01,6.721099519510097764e+01,6.702127211151663744e+01,6.722250112828953661e+01,6.622479565104515586e+01,6.634646294962188051e+01,6.599975139838412019e+01,6.356636221893461425e+01,6.044426164319118300e+01,6.140153941769849411e+01,6.288705134047514633e+01,6.442210839887688678e+01,6.221629838184312433e+01,7.075623723697052014e+01,7.673532806534666406e+01,7.723382894296511836e+01,7.858410079665506487e+01,nan,nan,nan,nan,nan,nan,nan,nan
6.720145279457329934e+01,6.368637841222397356e+01,6.921435422856268360e+01,6.646040233067398617e+01,6.657938743585769714e+01,6.706914586188241856e+01,6.673371745594982940e+01,6.594363018699431223e+01,6.659319067338859099e+01,6.404652934591901214e+01,6.117581518044258360e+01,6.122864517118019023e+01,6.240315716311987870e+01,6.121497439981895639e+01,6.812772248008683107e+01,6.538116484963974528e+01,7.373893470848113907e+01,7.681249003367842931e+01,7.740035785736930052e+01,7.828820030187362988e+01,nan,nan,nan,nan,nan,nan,nan
7.274396532907219637e+01,6.455401709699253843e+01,6.757213538066292813e+01,6.834971827663495958e+01,6.492587222737451214e+01,6.694920857411112536e+01,6.722255111607371703e+01,6.638983153390501002e+01,6.594772185659772390e+01,6.626690248939014793e+01,6.216278486285091276e+01,6.118387806903929516e+01,6.124380464210726416e+01,5.349161864539657785e+01,6.453637314496211275e+01,6.846596851547818119e+01,6.653195986968414388e+01,7.401417871928042302e+01,7.690030869178546880e+01,7.747682523325185855e+01,7.835448216845597358e+01,nan,nan,nan,nan,nan,nan
7.594231637685497560e+01,6.886365003308002031e+01,6.494671240245381227e+01,6.522270359703780684e+01,6.686043422107522360e+01,6.734142966385758200e+01,6.659507958411899153e+01,6.733552339518780627e+01,6.636348195673006956e+01,6.595090217909741170e+01,6.523750927421595236e+01,6.154160492180682240e+01,5.987417943603264092e+01,5.544162586241447599e+01,6.020801665331312336e+01,6.660496437985571561e+01,5.515035497292678457e+01,6.446077991840004984e+01,7.411045427609229819e+01,7.691541212330777455e+01,7.743090584460820480e+01,7.844042156486786155e+01,nan,nan,nan,nan,nan
7.673596488012469763e+01,7.500823054699098691e+01,6.269892083233504820e+01,5.432642787128020956e+01,6.884221059826775502e+01,6.725490972145715318e+01,6.808368772113549028e+01,6.646636827014316395e+01,6.722942939635431969e+01,6.619907189338037767e+01,6.594842620919683895e+01,6.386386409470845393e+01,5.968377579421779444e+01,5.692175720802929106e+01,6.003617710082277625e+01,6.525699331673716586e+01,6.076737028911166760e+01,5.520318488647519928e+01,7.118489009904591569e+01,7.421227885336425345e+01,7.690544745822396067e+01,7.750989609620364718e+01,7.852440193403634794e+01,nan,nan,nan,nan
7.133507600855814701e+01,7.632307667455386024e+01,6.546766534222410883e+01,5.737989320772366852e+01,6.317114535820753929e+01,6.935487880671225014e+01,6.692533439526543759e+01,6.809625791230068614e+01,6.590236807311693212e+01,6.724970951441619604e+01,6.602886851348812058e+01,6.530476873025088480e+01,6.037607706965977172e+01,5.781956691629383727e+01,5.978192153377943896e+01,6.303809937028746901e+01,6.215673953127230078e+01,5.562937269632099913e+01,6.544540047146229256e+01,7.174462198520413381e+01,7.437325976731654009e+01,7.689202857951681835e+01,7.760212039957325203e+01,7.861951223164885505e+01,nan,nan,nan
6.525618974662873484e+01,6.751303978412555296e+01,6.943112822541036167e+01,5.626797836070125669e+01,5.850450397654626045e+01,6.688076896832185980e+01,6.486419890905652608e+01,6.268896572401843059e+01,6.740991164720321649e+01,6.604260984568441017e+01,6.718799851724254779e+01,6.536384017909732336e+01,6.284793983335374890e+01,5.842039712388567096e+01,5.968214010417123205e+01,5.439134486957191683e+01,5.945662198413610611e+01,6.028455529046956940e+01,6.366281203662470034e+01,6.538493897590259962e+01,7.240998759690194220e+01,7.445750031263230539e+01,7.694620303167565112e+01,7.770160770195911937e+01,7.823779700721917152e+01,nan,nan
6.628060122101990714e+01,6.226405043061340194e+01,6.769811412946324936e+01,5.237984255230988850e+01,5.857250968140969150e+01,6.446395217015441403e+01,6.549598657179303984e+01,6.247975851751649401e+01,6.765178063367164896e+01,6.633377349892747077e+01,6.631256944130379338e+01,6.625760025046137969e+01,6.415935458345411746e+01,6.050365075502664070e+01,5.864601724269967065e+01,5.589846022746156251e+01,5.906628677278228423e+01,6.297995274675593436e+01,6.013542245919337859e+01,6.315004819370994937e+01,7.019106909111110326e+01,7.284450497864430929e+01,7.480812503864740393e+01,7.687236473261140191e+01,7.781880843794888847e+01,7.832493945693501303e+01,nan
6.023110137058000646e+01,6.313447531790974665e+01,6.474054114093894441e+01,5.786759405703698178e+01,6.188786657525635349e+01,6.576327892036545109e+01,6.629112515982951948e+01,6.648573993508718161e+01,6.941145094758816469e+01,6.754894980520747083e+01,6.594117884032449695e+01,6.527392146983873999e+01,6.356875802451337165e+01,6.283372606627816737e+01,5.876389111940586218e+01,5.679519388537615043e+01,5.954576503316351221e+01,6.599956181123916110e+01,6.502284414258910772e+01,6.411832725780405440e+01,6.648697334179736629e+01,7.018614353666568206e+01,7.326210096026275664e+01,7.497249225478631729e+01,7.682578822034909649e+01,7.803465420801117602e+01,7.844308599946104721e+01
5.305982724181829724e+01,6.172664423925668586e+01,6.587555677843830892e+01,6.241173519435109540e+01,6.379968608778996497e+01,6.677535813955105937e+01,6.348338662881796068e+01,6.717902460140307142e+01,6.836893965294080999e+01,7.032501005374182057e+01,6.662999599217022251e+01,6.352925748480839019e+01,6.204556553193374668e+01,6.286696157642671778e+01,6.004540351462163983e+01,5.742427709539845893e+01,5.936771757670592109e+01,6.088465052379023490e+01,6.096429605131788065e+01,6.652338306278272739e+01,6.108290940422675419e+01,7.118845802444647575e+01,7.015202290068825164e+01,7.355424104534611729e+01,7.526643109731210757e+01,7.690635383118618051e+01,7.796795679171908944e+01
5.950281949227558442e+01,6.336269521830969609e+01,6.441239716490217404e+01,6.086286643770041849e+01,6.636360612400319781e+01,5.753242185859320301e+01,6.201120761830409833e+01,6.444207414375217979e+01,6.778662950198069836e+01,6.897404594899576580e+01,6.854603234166302173e+01,6.674843386482011454e+01,6.713749411342682549e+01,6.464744900841859021e+01,6.045528784309180992e+01,5.807643012837477414e+01,5.900885150411244240e+01,5.439038140677434541e+01,5.840504886358679215e+01,6.653558861515507772e+01,6.549964519932336771e+01,6.597439006500636083e+01,7.137126391321541519e+01,7.011295854940803451e+01,7.363851524501247070e+01,7.546143546577314964e+01,7.688787606749066583e+01
6.476320524753298002e+01,6.559777360312251915e+01,6.706747898607390823e+01,6.367705351202631192e+01,6.763717890546668343e+01,6.054972826357590066e+01,5.904182499843825838e+01,6.103775073501704895e+01,6.498353964191596788e+01,6.540263257979842138e+01,6.906202118036537740e+01,6.724374190359949921e+01,6.789135744390500804e+01,6.708841033282737953e+01,6.187229475151823976e+01,5.855741374675920241e+01,5.825130542262699151e+01,5.580872879750976523e+01,5.570912971859766571e+01,7.003835134684474895e+01,6.672181504703391397e+01,6.266494310905515164e+01,6.499468288972553864e+01,7.111108661230696271e+01,7.014696523671149464e+01,7.368008469944498984e+01,7.568581437931840128e+01
7.019303729951860760e+01,6.400624583199294193e+01,6.352304708660740573e+01,6.680345848718600621e+01,6.628590093134869221e+01,6.866725335044787926e+01,5.066756227591125850e+01,6.384924846088858885e+01,6.739167211618405418e+01,6.501452727423033195e+01,6.728244867993603862e+01,6.809590010600679477e+01,6.661824088030749635e+01,6.221388964418890311e+01,6.464504164432590017e+01,5.916229806845095851e+01,5.785016584484128543e+01,5.594090630788107177e+01,5.320996268909910043e+01,5.767958459471919497e+01,7.161850934864342832e+01,6.352148835696404205e+01,6.145644923744546162e+01,7.079775170771972626e+01,7.091796192474811278e+01,7.060460963418780977e+01,7.367930391547542968e+01
6.813427319705265006e+01,6.351582594584775165e+01,6.131461840408433517e+01,6.634834554996032807e+01,6.605394962931043779e+01,6.716893049117791747e+01,5.911770919121809698e+01,6.314433871144636612e+01,6.223725549214145758e+01,6.575659078349103481e+01,6.539048417435969895e+01,6.831668328673728752e+01,6.673719867728760846e+01,6.664739777174253277e+01,6.313773641154692484e+01,6.096123906983617502e+01,5.780517869886576676e+01,5.597834727685086875e+01,5.361752477457817889e+01,5.736458655802556450e+01,6.725090028874653569e+01,6.917087213413083191e+01,6.432566811684276331e+01,6.567743940335589059e+01,7.158341754685585556e+01,7.079105090640331355e+01,7.081345773970521407e+01
5.805321553613962493e+01,6.038444354697187322e+01,5.654401395207190006e+01,5.775733492935734148e+01,5.996398463769501319e+01,6.594030828805476574e+01,6.406457944497653045e+01,6.491783716594157738e+01,6.802179817934674588e+01,6.817649916650633202e+01,6.573396480241665074e+01,6.594082200664738025e+01,6.835087851375840273e+01,6.671097675281120587e+01,6.527701678060915924e+01,6.078797477569833063e+01,5.814055836225856666e+01,5.583207879636262305e+01,5.455546529160005775e+01,5.685600763856691486e+01,6.346901610443753583e+01,6.790369743960708604e+01,6.700303170776201966e+01,6.495789291387940523e+01,6.643170266231233256e+01,7.152603340901302431e+01,7.059102983171683832e+01
6.334866376631442364e+01,6.364572098308327952e+01,5.657505391234709435e+01,5.665102781814700705e+01,6.310055114424997669e+01,6.522069121559889027e+01,6.588099236329661323e+01,6.314420974699406486e+01,5.723473655329111409e+01,6.953225111289219740e+01,7.129437606453230103e+01,6.494870793450903079e+01,6.683053615973757644e+01,6.792297911404297395e+01,6.680323889743378629e+01,6.532876970854522369e+01,5.986591265355965419e+01,5.615101071591092818e+01,5.469456760576510135e+01,5.752680225709909223e+01,6.276496145336088262e+01,6.524339204772586243e+01,6.553228493064482052e+01,6.602842152072999227e+01,6.493812961432618636e+01,6.730046240388968215e+01,7.112974592543810104e+01
5.838311945397880010e+01,6.517966365499741244e+01,6.004850206848490046e+01,5.964528910282985663e+01,6.695153415176160649e+01,6.751536523168512360e+01,6.584213220051982773e+01,6.350123231734517049e+01,5.469091674590853813e+01,7.066235332239057243e+01,7.324836948789562996e+01,6.643353620691173944e+01,6.474242241909517759e+01,6.751939694059620933e+01,6.720021432167123976e+01,6.266969633391792627e+01,6.310565341019032104e+01,5.716333993380258960e+01,5.548562887017447309e+01,5.731083773897446321e+01,6.240392839781188172e+01,6.501473732993748911e+01,6.561355052653983932e+01,6.463815954523835217e+01,6.482786404039615036e+01,6.507202296814934073e+01,6.870339669432767948e+01
6.631850293297911492e+01,6.624067898882516658e+01,6.506967671012401411e+01,5.413018550889748326e+01,6.776889073372440464e+01,7.033007886397689390e+01,6.838902136456003689e+01,6.497908722893194522e+01,6.030685115302663490e+01,6.319480578796819259e+01,6.749005061686941076e+01,6.937247631408277471e+01,6.506212761043096293e+01,6.468043144576887471e+01,6.736105252828193102e+01,6.146114651548293750e+01,6.302298246105703328e+01,5.722575574914798580e+01,5.616467657760608745e+01,5.777999321034161540e+01,6.196948670577311447e+01,6.462730550370022797e+01,6.559516391670420887e+01,6.555055879902167248e+01,6.414476192236503493e+01,6.452643778578540434e+01,6.517344326534072252e+01
6.640415192219047924e+01,6.709263466769913009e+01,6.041419090525020152e+01,5.423542485950849823e+01,6.703715367871861019e+01,7.044319547839050699e+01,7.075288321053756135e+01,6.788572338361467473e+01,6.306279753704996693e+01,6.126130897148459553e+01,6.497346543340766800e+01,6.935630688780042874e+01,6.621883369991367374e+01,6.487383796927353785e+01,6.474027427216385888e+01,6.540060588027829169e+01,5.697000133179430748e+01,5.932389471526332869e+01,5.858432521664104797e+01,5.814377572012145379e+01,6.180338687665387454e+01,6.454828025516461310e+01,6.536387028571746782e+01,6.567996695761623016e+01,6.524500980684913998e+01,6.411470082860046205e+01,6.445869258150173664e+01
5.792585267134256810e+01,6.277944625994908279e+01,5.380211718917157526e+01,5.905857301540258675e+01,6.543379140318566556e+01,7.107398268933432917e+01,6.653445856093713928e+01,6.998975866703386828e+01,6.649190878794543380e+01,6.241864102336445796e+01,6.677700297080190239e+01,7.046873982275106130e+01,6.906420380170412443e+01,6.517702331166840679e+01,6.484736818636974931e+01,6.478780690086330196e+01,6.372185075800766896e+01,6.263234517299945736e+01,6.429879960158599772e+01,5.897359785192220016e+01,6.172284498973425571e+01,6.419375593782771716e+01,6.540784182820726755e+01,6.554763506158481334e+01,6.568846656032970088e+01,6.465048131410094356e+01,6.347693840347216110e+01
6.521278549706430283e+01,6.151252440767981966e+01,5.516331414746619544e+01,6.514477436451615233e+01,6.753709227295297524e+01,6.625958555111941450e+01,6.116696523233283500e+01,6.933145210502797795e+01,6.968760143526222350e+01,6.522890283026184477e+01,6.505353637075255335e+01,6.902829281738016221e+01,7.108899139073274398e+01,6.794434367905036254e+01,6.492996479669611176e+01,6.481905706394316269e+01,6.453999988383102959e+01,6.558832483157412696e+01,6.566050260478525047e+01,5.831570326611802102e+01,6.172698789585335533e+01,6.411692187088905825e+01,6.508666857197137290e+01,6.556576702854955840e+01,6.563576734133167179e+01,6.574741515715871287e+01,6.175601649895970979e+01
6.945289183983656756e+01,6.339244504927209078e+01,6.386213067293958545e+01,6.417601648621239008e+01,6.548977535344278067e+01,5.912399438601092072e+01,6.734540887917843577e+01,6.645518265313164363e+01,7.053931548830929898e+01,6.901640377131911919e+01,6.563912922631693903e+01,6.663044354193269214e+01,6.992621831352261097e+01,7.364801562638727717e+01,6.646674953387197604e+01,6.491403198983032041e+01,6.476311610975625399e+01,6.478757991323925580e+01,5.854568054692369117e+01,5.467332304505912077e+01,6.201026867184192781e+01,6.409399675157646925e+01,6.515934633821633781e+01,6.543012980642981802e+01,6.562742730753916476e+01,6.561308694096192085e+01,6.545272395016841926e+01
6.996046826763389959e+01,6.598176226239013431e+01,6.505330972524087940e+01,6.652038068179406594e+01,6.569541060450622183e+01,6.153871315953036714e+01,6.417787224859434048e+01,6.852756671568390345e+01,6.995779833194499986e+01,6.945830404906971012e+01,6.722491854819867285e+01,6.620811239212798682e+01,6.740387730887596263e+01,7.031915309503423828e+01,7.068143842525148557e+01,6.517271063128002595e+01,6.491178016024178987e+01,6.470989701619987500e+01,6.319136134145816186e+01,6.110691441004586721e+01,6.381429873480630022e+01,6.492363702902132161e+01,6.512443767479224732e+01,6.550221478173719447e+01,6.550127364560280796e+01,6.543243067992690953e+01,6.324621058771258930e+01
7.225418874501026778e+01,6.794261086395081861e+01,6.544584350821905616e+01,6.595356634942690732e+01,6.693834522582613999e+01,6.697262039338275486e+01,6.463216325974617860e+01,6.722346724416441077e+01,6.951445146005737286e+01,7.116425387639195321e+01,6.705960963263646590e+01,6.728310356783063639e+01,6.646724067812795056e+01,6.782168359084464271e+01,7.077062908423346244e+01,6.753434910506489075e+01,6.491954743831287544e+01,6.487179435362739355e+01,6.463799894523465639e+01,6.421912456716692930e+01,6.264835726460718490e+01,6.236307562414247485e+01,6.526481218306277299e+01,6.555666458465387336e+01,6.546884495599493903e+01,6.499865700231148935e+01,5.936152967820773085e+01
7.221253038530849722e+01,6.775369773691930675e+01,6.666922310547977304e+01,6.563253660166145664e+01,6.607263036795421840e+01,6.744276737725742521e+01,6.630840158870606160e+01,6.520899127925778771e+01,6.880275917634017446e+01,6.954869683717166140e+01,6.816891554743357062e+01,6.729638277183335049e+01,6.726466982904955216e+01,6.616413190509263131e+01,6.820784335098191775e+01,7.041799115643277673e+01,6.594394480748903220e+01,6.486035263138333562e+01,6.484787272002796499e+01,6.475848059451153915e+01,6.324348713900438668e+01,6.111211237827538412e+01,6.623061265511607587e+01,6.542556343339467162e+01,6.533775580863819243e+01,6.091104864437455291e+01,4.649331337601440595e+01
6.762680412219360448e+01,5.879463062324889933e+01,6.802709170365511682e+01,6.664010972884601358e+01,6.571514761629563850e+01,6.631898469658901263e+01,6.651955946647363760e+01,6.554875976821482197e+01,6.553857149979617702e+01,6.880296442153711212e+01,6.928326653556435133e+01,6.848724871685982407e+01,6.743458361023289171e+01,6.685409772731087230e+01,6.626293138829932161e+01,6.844517292985300116e+01,6.895219625210282288e+01,6.513882457921499736e+01,6.483625181793065906e+01,6.482519080247067222e+01,6.426117594933933219e+01,6.275068809375832757e+01,6.434896592769621293e+01,6.584941015200716663e+01,6.449454563595121215e+01,5.447328430756205364e+01,4.699852886447201428e+01
6.061064960302531546e+01,6.198996207377953027e+01,6.819090707479273306e+01,6.762011705669249295e+01,6.607413176401411192e+01,6.579892631506832856e+01,6.627759585528951902e+01,6.598788331217643588e+01,6.553889535602004912e+01,6.561183971524727099e+01,6.600308274620773830e+01,6.177773233877312009e+01,6.336445845532531251e+01,6.744780289091693248e+01,6.668659621535732640e+01,6.651328329023642993e+01,6.872687287851982774e+01,6.648140826918154289e+01,6.493375467670841772e+01,6.486882993686828058e+01,6.474819633856148471e+01,6.372924887867167598e+01,6.457934365776969798e+01,6.593250047136550052e+01,6.318237802825645133e+01,5.407511157961900494e+01,4.808434998197024157e+01
6.116540830070606916e+01,6.630195397960596893e+01,6.576103769934529453e+01,6.993890773401565752e+01,6.684141636798742070e+01,6.597273581486724936e+01,6.576903253101338009e+01,6.632164940225510463e+01,6.578141418918150407e+01,6.557520229377077214e+01,6.524518663788273898e+01,6.075480594072145379e+01,6.341653778889089210e+01,6.982404078880642828e+01,6.739257574759501779e+01,6.649158924416964567e+01,6.657167381177018228e+01,6.560849129894339171e+01,6.529601383140393978e+01,6.482805889446785841e+01,6.486896542362616458e+01,6.474059346155996764e+01,6.489058746046030990e+01,6.599487382156104331e+01,6.477473342325099281e+01,5.489571365706373030e+01,4.496596913353062774e+01
6.803948071816319043e+01,6.550564290817416691e+01,6.731822145122335144e+01,6.605085232969773301e+01,6.872337863913386968e+01,6.650563993414687047e+01,6.587942821628327295e+01,6.569790112629318912e+01,6.622729981383314168e+01,6.572885105359229385e+01,6.564891248691643000e+01,6.261120248732812854e+01,5.958896280658694167e+01,7.365605184126029314e+01,6.914595659157492946e+01,6.742267115321160986e+01,6.631515399645772391e+01,6.107336745930886224e+01,6.434975511551353122e+01,6.528599799101050394e+01,6.485314341421948825e+01,6.488568705580615870e+01,6.469251194297520158e+01,6.574783039733513590e+01,6.420337216062860364e+01,5.672396050902196407e+01,4.292377385883882113e+01
6.615314216786705970e+01,6.665748748400478974e+01,7.002258336461363797e+01,6.769933907202933199e+01,6.986025231034354022e+01,6.816608653004176688e+01,6.627765839098636036e+01,6.564654047885021271e+01,6.517402113113740825e+01,6.626298234872957948e+01,6.542730906221912335e+01,6.230116882856516725e+01,6.280702159235392656e+01,6.936772559325194720e+01,7.417143708122846135e+01,6.828589185829694941e+01,6.743935650908363755e+01,6.576066727720645133e+01,6.456019174372708846e+01,6.920271585538880288e+01,6.497517398698252578e+01,6.488502175264132177e+01,6.482719081958931895e+01,6.454341183986922204e+01,6.382198813088552924e+01,6.176105708889449630e+01,4.157958199637027263e+01
