pav,flow(veh/hr),speed(mph),density(veh/mile)
0.222222222222,3240.0,69.1409581005,39.9373521357
0.263157894737,3420.0,68.1302276872,43.7737964035
0.117647058824,3060.0,74.350599872,23.0173026188
0.235294117647,3060.0,59.7448780994,47.301244621
0.157894736842,3420.0,68.8677629462,48.9630121445
0.277777777778,3240.0,63.4804829056,48.2704069697
0.176470588235,3060.0,72.6747275778,37.6694046988
0.263157894737,3420.0,68.6252066118,45.5545651586
0.117647058824,3060.0,72.6550034208,32.1904940189
0.25,2880.0,69.0952119045,35.6391212351
0.176470588235,3060.0,66.8962281642,43.4442249381
0.157894736842,3420.0,72.7006467857,29.6955561197
0.235294117647,3060.0,62.6827027134,46.4082176126
0.277777777778,3240.0,62.8805641332,39.9006928435
0.222222222222,3240.0,70.3775447745,42.4777498024
0.222222222222,3240.0,68.1449853936,38.1021206985
0.166666666667,3240.0,68.1255803061,36.1685216327
0.166666666667,3240.0,70.0996695616,33.8262676168
0.125,2880.0,67.9427126425,31.0061738864
0.210526315789,3420.0,74.8584650865,37.5774929903
0.117647058824,3060.0,70.6250598601,37.7988640262
0.277777777778,3240.0,62.2881045905,49.266189599
0.210526315789,3420.0,73.4156975387,32.018743083
0.235294117647,3060.0,67.8530272435,38.4271326419
0.333333333333,3240.0,66.2564844801,42.4986704887
0.0555555555556,3240.0,66.2223050494,34.8098966422
0.294117647059,3060.0,74.32027328,33.2541362169
0.176470588235,3060.0,70.465488752,39.7519023862
0.235294117647,3060.0,72.8239474442,34.9735953499
0.277777777778,3240.0,68.0736171129,42.6355742979
0.222222222222,3240.0,67.2326234867,34.576340652
0.25,3600.0,68.8158989633,37.1847097009
0.117647058824,3060.0,63.8749098705,35.1053896978
0.166666666667,3240.0,69.861966583,35.8684423248
0.277777777778,3240.0,66.0511465869,45.3082142291
0.222222222222,3240.0,69.6419432117,42.4192238645
0.176470588235,3060.0,68.6148667883,40.4647308064
0.333333333333,3240.0,64.6203727096,47.2085544127
0.210526315789,3420.0,70.5140078237,35.507979366
0.222222222222,3240.0,69.5125718801,36.4561476952
0.0588235294118,3060.0,71.8713052939,25.4876479384
0.277777777778,3240.0,72.7096371234,42.1232468745
0.277777777778,3240.0,66.9521018646,42.6502436351
0.277777777778,3240.0,68.867078495,37.4882951755
0.235294117647,3060.0,65.1599090857,41.5448562614
0.294117647059,3060.0,71.230584032,40.7999744121
0.176470588235,3060.0,71.0864343237,32.0683212558
0.277777777778,3240.0,70.2078336356,41.6304223935
0.210526315789,3420.0,69.6489758677,35.8589328798
0.222222222222,3240.0,70.3356217096,35.4205818934
0.277777777778,3240.0,70.1913894507,44.0341773444
0.111111111111,3240.0,69.6199837615,39.7533197932
0.125,2880.0,70.6797394347,33.0095579555
0.294117647059,3060.0,71.1011720699,35.9309587757
0.176470588235,3060.0,74.5958333738,31.4709287787
0.157894736842,3420.0,72.7056673843,33.9527982017
0.166666666667,3240.0,67.9108818414,45.3371190851
0.166666666667,3240.0,65.0201586946,37.8228159538
0.1875,2880.0,66.3082668046,41.1556245811
0.210526315789,3420.0,63.9018546348,39.0378841615
0.166666666667,3240.0,71.2162807615,32.1473416754
0.166666666667,3240.0,67.2400067954,38.705662532
0.176470588235,3060.0,72.395735463,29.4483194843
0.1875,2880.0,72.9493873462,26.0741589876
0.222222222222,3240.0,67.8915089727,35.2099836367
0.263157894737,3420.0,67.714580066,46.3185039183
0.166666666667,3240.0,68.0857464851,37.5976328366
0.166666666667,3240.0,67.793818607,46.6221388292
0.1875,2880.0,73.4794947769,26.2700616525
0.235294117647,3060.0,72.444133195,37.0948434301
0.166666666667,3240.0,67.8952277576,34.2726877748
0.263157894737,3420.0,67.3582319677,39.2523408487
0.111111111111,3240.0,69.1711452755,38.1867853725
0.333333333333,3240.0,70.4103596411,47.1008402059
0.235294117647,3060.0,72.0529810645,34.1967046083
0.176470588235,3060.0,71.8941244889,39.8312644579
0.222222222222,3240.0,73.8094538128,30.6168485742
0.117647058824,3060.0,65.0538746822,37.1219664337
0.277777777778,3240.0,71.4658936321,39.5170234087
0.235294117647,3060.0,69.9099333721,36.6028632151
0.210526315789,3420.0,71.9350696014,31.2382603573
0.176470588235,3060.0,66.2346015614,39.6879425124
0.166666666667,3240.0,66.4605000814,41.3671071091
0.263157894737,3420.0,69.369363701,45.4912595144
0.166666666667,3240.0,63.3769522034,37.7876155145
0.25,2880.0,72.1605843114,35.8503084435
0.222222222222,3240.0,72.8613537665,39.6506680196
0.263157894737,3420.0,71.8241521828,44.1663474811
0.166666666667,3240.0,69.9952055511,30.4943686015
0.210526315789,3420.0,73.2937598128,35.552763901
0.176470588235,3060.0,61.6685196081,49.5116671327
0.1875,2880.0,68.509342056,42.5927928115
0.117647058824,3060.0,65.4727139631,33.6841278456
0.111111111111,3240.0,73.890800766,28.9799570599
0.222222222222,3240.0,68.3290566319,37.6214066721
0.277777777778,3240.0,68.9596540692,45.2558713262
0.166666666667,3240.0,64.9814530768,37.9087558085
0.166666666667,3240.0,57.5812719113,51.5970826745
0.166666666667,3240.0,45.3285646449,57.6112289711
0.117647058824,3060.0,30.2817762314,66.4029030115
0.25,1440.0,11.5578073353,161.930362784
0.263157894737,3420.0,69.5496524733,41.5829102345
0.2,900.0,3.12508288432,191.816162959
0.166666666667,1080.0,3.14581023015,186.960580099
0.0,1080.0,3.49972506538,191.997640921
0.333333333333,1080.0,3.94032800547,191.769927038
0.272727272727,1980.0,6.29167777997,188.317651894
0.0,1080.0,2.22352174052,192.291239187
0.571428571429,1260.0,2.22622889764,189.286870419
0.5,1440.0,2.48366832248,189.039583912
0.111111111111,3240.0,70.970709745,30.1120288454
0.285714285714,1260.0,2.72128778014,187.998482557
0.6,1800.0,2.8319850577,186.8007838
0.428571428571,1260.0,2.91562341357,188.146909021
0.125,1440.0,2.93178342617,186.329974747
0.333333333333,1620.0,2.97823240535,187.015432653
0.333333333333,1620.0,3.06577276052,191.230430539
0.125,1440.0,3.19891027098,186.630416397
0.272727272727,1980.0,3.47073039913,190.947118502
0.0,1620.0,3.72097790953,186.540331735
0.3,1800.0,3.86977044456,193.599186303
0.222222222222,3240.0,72.2848110611,31.6977088825
0.333333333333,2160.0,3.98523395781,188.425631773
0.2,1800.0,4.02534294656,189.6684921
0.363636363636,1980.0,4.04685431054,187.384880817
0.2,1800.0,4.08467113881,189.042156481
0.363636363636,1980.0,4.21061241634,184.676203359
0.333333333333,2160.0,4.44462314536,187.830394592
0.384615384615,2340.0,4.6897089321,190.857212748
0.333333333333,2160.0,4.91251723812,190.359116689
0.230769230769,2340.0,5.11766208174,187.506576032
0.307692307692,2340.0,5.23628287886,188.993616445
0.277777777778,3240.0,72.0264583195,41.854577045
0.384615384615,2340.0,5.30666039376,187.669823165
0.307692307692,2340.0,5.33716630516,190.154689487
0.153846153846,2340.0,5.44687764642,190.75156312
0.285714285714,2520.0,5.55968760159,190.213397322
0.230769230769,2340.0,5.76590429753,190.110332656
0.333333333333,2700.0,5.96950999938,190.165346015
0.285714285714,2520.0,6.14083420829,187.482787614
0.333333333333,2700.0,6.31226349625,189.601457155
0.3125,2880.0,6.43064441303,189.749950661
0.266666666667,2700.0,6.49206494869,189.762507406
0.213576905728,2956.0,34.631161523,120.794951909
0.2,3600.0,68.2085794233,43.7414250616
0.190476190476,3780.0,64.1703026701,56.9754112785
0.111111111111,3240.0,8.78997909091,185.672714222
0.277777777778,3240.0,8.94639076884,186.885516961
0.421052631579,3420.0,9.03448712458,188.803492067
0.315789473684,3420.0,9.13917078731,188.929126058
0.4,3600.0,9.25464180126,187.005347061
0.235294117647,3060.0,9.41278711274,184.264793216
0.263157894737,3420.0,9.55266276397,187.090094481
0.210526315789,3420.0,9.68704760192,182.94245359
0.210526315789,3420.0,9.79732272576,187.822812771
0.4,3600.0,9.90417777086,188.150193898
0.222222222222,3240.0,66.2936543574,46.8162939778
0.35,3600.0,9.99758462393,187.639204795
0.210526315789,3420.0,10.0808236706,176.961883406
0.263157894737,3420.0,10.2051670176,185.63431301
0.315789473684,3420.0,10.3565866925,181.745665276
0.285714285714,3780.0,10.5276846591,187.436975569
0.25,3600.0,10.6767299794,180.304034211
0.333333333333,3780.0,10.8624526582,181.301810589
0.25,3600.0,10.9817992772,178.043148548
0.409090909091,3960.0,11.1487482421,187.15208115
0.25,3600.0,11.2479410767,189.733798448
0.3,3600.0,70.1994635102,47.0290411865
0.2,3600.0,11.4296050815,173.915572436
0.318181818182,3960.0,11.581631441,188.139080787
0.541666666667,4320.0,11.8555546682,183.624008449
0.25,3600.0,12.1086703339,187.870259269
0.304347826087,4140.0,12.3334573631,177.801562587
0.2,3600.0,12.5711138672,172.224877242
0.227272727273,3960.0,12.7420330774,180.722140242
0.272727272727,3960.0,12.9363887927,178.216476126
0.190476190476,3780.0,13.1159580459,165.537572522
0.238095238095,3780.0,13.2257583482,183.639430524
0.0833333333333,2160.0,71.7302739777,28.7605922867
0.304347826087,4140.0,13.3936388357,183.616560797
0.227272727273,3960.0,13.4551073518,185.898927209
0.217391304348,4140.0,13.6390195716,164.911690931
0.1,3600.0,13.6685049649,154.973735131
0.142857142857,3780.0,13.6848130505,175.112743895
0.260869565217,4140.0,13.8217563478,182.169294291
0.227272727273,3960.0,13.9966907888,183.379661277
0.227272727273,3960.0,14.0062824386,178.444988004
0.142857142857,3780.0,14.1183839121,169.973602592
0.047619047619,3780.0,14.1396269764,165.258744621
0.176470588235,3060.0,69.057619001,42.2687817752
0.227272727273,3960.0,14.2172067413,177.991007477
0.291666666667,4320.0,14.4103858023,177.564994285
0.0952380952381,3780.0,14.4404009698,182.438029275
0.0952380952381,3780.0,14.5600441233,177.285073785
0.181818181818,3960.0,14.625037927,181.360816694
0.0952380952381,3780.0,14.7238815001,184.613333812
0.181818181818,3960.0,14.6633620834,181.279561825
0.173913043478,4140.0,14.7517437345,179.274340296
0.1,3600.0,14.8226368529,181.367157287
0.0909090909091,3960.0,14.8666397071,165.852355186
0.2,3600.0,62.5846475088,52.6402811808
0.181818181818,3960.0,14.8674677187,144.937769839
0.217391304348,4140.0,14.9317689058,177.760106493
0.181818181818,3960.0,14.9924914769,182.780240811
0.0909090909091,3960.0,15.0355380482,168.171899107
0.136363636364,3960.0,15.0946676356,143.197558786
0.260869565217,4140.0,15.1845036839,171.012880561
0.260869565217,4140.0,15.1702898976,188.332445148
0.142857142857,3780.0,15.2735701563,161.32391161
0.208333333333,4320.0,15.2663537799,178.2728432
0.181818181818,3960.0,15.3283800308,178.360432709
0.15,3600.0,60.8224858279,50.6869103751
0.217391304348,4140.0,15.4273319404,165.464204641
0.25,4320.0,15.4219800001,175.918998935
0.181818181818,3960.0,15.4592980903,161.071453773
0.36,4500.0,15.5327777035,166.171533064
0.0952380952381,3780.0,15.6644873554,159.729008108
0.136363636364,3960.0,15.5924509193,161.812104605
0.28,4500.0,15.6143106641,172.556867833
0.217391304348,4140.0,15.7229380118,162.241227736
0.260869565217,4140.0,15.687155611,161.222018516
0.25,4320.0,15.7452716749,156.267999818
0.375,2880.0,67.6799135238,41.6740448721
0.142857142857,3780.0,15.7934552547,153.901511481
0.173913043478,4140.0,15.8195374745,161.602316306
0.173913043478,4140.0,15.8733687728,144.943489725
0.136363636364,3960.0,15.9160506324,152.387418567
0.217391304348,4140.0,15.8916837608,175.663800673
0.217391304348,4140.0,15.9768041636,169.623723018
0.130434782609,4140.0,15.8937838513,167.051308198
0.25,4320.0,15.6486327854,187.53901977
0.227272727273,3960.0,15.9126904303,169.351493851
0.25,4320.0,16.2370302614,159.606900056
0.222222222222,3240.0,64.9089156514,40.8679328184
0.260869565217,4140.0,17.001157741,160.741296936
0.181818181818,3960.0,18.8859040314,138.439364386
0.111111111111,3240.0,25.6178842155,111.519282042
0.3,3600.0,33.5743398316,97.874543808
0.235294117647,3060.0,45.0169939989,55.293213401
0.2,3600.0,51.0158527173,68.0169870427
0.285714285714,3780.0,52.7153979722,76.2290553576
0.266666666667,2700.0,55.3839152195,48.1629509881
0.176470588235,3060.0,62.6868440678,43.8895431733
0.105263157895,3420.0,63.5372097888,43.8956037874
0.166666666667,3240.0,55.8884201623,58.1060782224
0.166666666667,3240.0,60.31189353,50.4875936291
0.263157894737,3420.0,65.2967059745,49.3891798797
0.277777777778,3240.0,70.88557554,39.4768663841
0.294117647059,3060.0,70.634009832,40.7388858479
0.176470588235,3060.0,68.7635282228,37.2563103844
0.15,3600.0,65.2846338494,50.1143243479
0.1875,2880.0,58.3207475398,43.0702123468
0.210526315789,3420.0,68.9492250674,45.8124919464
0.2,3600.0,66.5669442908,51.3576212408
0.1875,2880.0,68.3122659676,38.972569905
0.157894736842,3420.0,65.9445710684,44.4201598673
0.125,2880.0,44.6966628726,56.6850034179
0.166666666667,3240.0,68.5193442712,41.7421287593
0.25,3600.0,69.7846445146,49.6916997467
0.2,2700.0,69.785479632,32.8354415003
0.1875,2880.0,65.8233519489,44.7318794465
0.125,2880.0,67.5813509861,40.1844057635
0.0625,2880.0,67.7996864902,45.439861883
0.117647058824,3060.0,67.0649515333,44.8871993286
0.15,3600.0,64.7490549902,48.2217907319
0.315789473684,3420.0,66.3808579799,48.6073279584
0.0625,2880.0,66.7771265482,37.0123321898
0.235294117647,3060.0,31.7799967071,95.390797346
0.2,3600.0,66.7615537632,48.7947981264
0.1875,2880.0,68.7863811663,41.110830456
0.333333333333,3240.0,68.4111482603,43.0531395925
0.294117647059,3060.0,63.6098315513,45.590259997
0.142857142857,3780.0,67.269501845,56.1455087408
0.2,2700.0,67.1958077432,39.0199857143
0.294117647059,3060.0,68.846734388,41.2413221598
0.157894736842,3420.0,66.228144424,48.5716476518
0.176470588235,3060.0,65.2406907803,45.1670335038
0.2,3600.0,65.2207647547,50.5604312015
0.166666666667,2160.0,15.1893876322,159.948536478
0.222222222222,3240.0,61.1893865129,53.3456850221
0.235294117647,3060.0,63.9677840942,46.4843996166
0.1875,2880.0,65.6309845123,42.9895521737
0.210526315789,3420.0,58.9546088603,59.446326873
0.3,3600.0,60.5281297229,50.6298558342
0.0714285714286,2520.0,67.995264383,33.9922323203
0.318181818182,3960.0,67.1457426527,52.5203418979
0.133333333333,2700.0,68.5201266144,39.7958737825
0.125,2880.0,67.8294689892,41.78937613
0.2,3600.0,63.7798329443,45.9707157663
0.105263157895,3420.0,66.2496496507,41.7820853581
0.157894736842,3420.0,67.7662816469,52.2856997238
0.176470588235,3060.0,69.470691671,41.8164172171
0.235294117647,3060.0,71.3360179958,40.7689249177
0.277777777778,3240.0,61.854258783,48.2023301207
0.266666666667,2700.0,66.6011539681,39.5467506804
0.111111111111,3240.0,65.0852024337,49.3214920181
0.3,3600.0,66.2984697969,43.6585925166
0.166666666667,3240.0,71.7074950098,36.8227420678
0.277777777778,3240.0,64.6397221388,46.7696286744
0.222222222222,3240.0,70.7363990348,38.6163380291
0.142857142857,2520.0,63.6991761547,38.9165863401
0.238095238095,3780.0,66.5115847264,55.058647309
0.25,2880.0,66.3004166172,42.9390513167
0.238095238095,3780.0,65.3015686344,57.2124617568
0.235294117647,3060.0,65.2896576844,46.0492975216
0.294117647059,3060.0,64.2923412088,44.3312356203
0.294117647059,3060.0,68.0921942014,44.0871886665
0.176470588235,3060.0,68.8306286941,40.2908083357
0.15,3600.0,59.9913401887,53.8219827873
0.235294117647,3060.0,59.8011517152,47.2909762473
0.2,3600.0,67.3364065769,40.2793937621
0.1875,2880.0,67.4015763569,42.9637508107
0.4,3600.0,67.0621813446,48.9640372506
0.142857142857,2520.0,64.47192528,37.3619793973
0.238095238095,3780.0,62.4036450808,51.2151855422
0.277777777778,3240.0,66.8510744404,47.3691436029
0.222222222222,3240.0,66.7556934895,43.1168842799
0.1875,2880.0,67.9386733755,41.9508162303
0.176470588235,3060.0,62.6559147987,41.0679015321
0.15,3600.0,64.397232956,51.8179724318
0.176470588235,3060.0,70.2252837184,40.7028712219
0.277777777778,3240.0,70.0441943087,41.9187092177
0.125,2880.0,67.7240085513,39.2341776863
0.125,2880.0,64.0903142604,42.0923869216
0.277777777778,3240.0,64.5374809093,42.6886965825
0.125,2880.0,63.3489385687,40.1746164482
0.166666666667,3240.0,66.0688440236,44.5707825237
0.210526315789,3420.0,67.2475303965,49.4431285214
0.1875,2880.0,64.0858533735,38.6176092561
0.105263157895,3420.0,60.5443238651,54.6569328677
0.214285714286,2520.0,65.9167885733,38.48220825
0.0,1080.0,4.1610200837,187.235994086
0.25,3600.0,63.4790756489,54.7042857538
0.125,1440.0,5.21394410729,188.670827881
0.142857142857,1260.0,4.44270946294,187.302929803
0.166666666667,1080.0,1.80113840192,190.530064356
0.166666666667,1080.0,1.796355684,183.977779414
0.222222222222,3240.0,69.0032452278,45.539329696
0.333333333333,1080.0,1.85604156151,191.786205787
0.6,900.0,2.06769481133,188.678247896
0.25,1440.0,2.31599204142,192.220423854
0.142857142857,1260.0,2.6486855194,186.39835827
0.125,1440.0,2.78955172441,190.639570102
0.125,1440.0,2.87745570539,189.302095748
0.125,1440.0,2.91777584205,191.950815906
0.333333333333,1620.0,2.95103375346,189.013430086
0.375,1440.0,2.96129293974,190.5333399
0.333333333333,1620.0,3.01216839572,191.140905878
0.1875,2880.0,60.699681736,47.2186626101
0.111111111111,1620.0,3.23452679904,188.331275373
0.0,1620.0,3.53097083126,188.410750739
0.181818181818,1980.0,3.81436116681,193.242845907
0.2,1800.0,3.97574653241,188.847167266
0.2,1800.0,4.04128872217,187.495141279
0.1,1800.0,4.0393400994,189.786179404
0.416666666667,2160.0,4.0247206422,189.845365158
0.272727272727,1980.0,4.0622013121,193.748733971
0.2,1800.0,4.15647038122,189.768538242
0.25,2160.0,4.36782174781,188.618425593
0.277777777778,3240.0,64.9722742981,50.145852906
0.0909090909091,1980.0,4.69872568201,186.562513999
0.166666666667,2160.0,4.96697279245,188.275313643
0.0833333333333,2160.0,5.17222133136,189.07382727
0.25,2160.0,5.27200369174,188.572404745
0.357142857143,2520.0,5.30249142069,191.13003678
0.357142857143,2520.0,5.30704807806,188.759546838
0.166666666667,2160.0,5.34844477281,187.137430783
0.0,2340.0,5.49426371672,189.282250212
0.0769230769231,2340.0,5.70843877743,188.811853114
0.285714285714,2520.0,5.94301592547,189.125361535
0.2,3600.0,64.2687209552,49.0119978991
0.0769230769231,2340.0,6.19387943259,190.180986345
0.4375,2880.0,6.33399937444,189.969767528
0.214285714286,2520.0,6.43322531556,187.297576833
0.2,2700.0,6.46873097458,188.442094395
0.2,2700.0,6.52186423429,188.523115077
0.142857142857,2520.0,6.55513403402,191.203757192
0.214285714286,2520.0,6.64893129244,190.025532131
0.25,2880.0,6.82950529077,189.445078108
0.0666666666667,2700.0,7.04957796131,189.113559905
0.1875,2880.0,7.35963971625,189.378218308
0.142857142857,2520.0,64.8144144808,39.8822209679
0.1875,2880.0,7.50568618885,189.384350137
0.25,2880.0,7.62604395519,188.562023305
0.1875,2880.0,7.67228720204,186.420951971
0.1875,2880.0,7.66283513853,188.581488025
0.176470588235,3060.0,7.66296191171,191.261719304
0.1875,2880.0,7.70328190149,190.870168762
0.133333333333,2700.0,7.87412687119,187.07068413
0.277777777778,3240.0,8.10878697185,189.864777005
0.235294117647,3060.0,8.40135678833,186.102504772
0.176470588235,3060.0,8.63130707731,188.945469762
0.213794585303,3102.66666667,23.7345295477,148.634562685
0.166666666667,3240.0,10.9867054501,190.06268617
0.15,3600.0,11.0654876641,180.227173062
0.2,3600.0,11.1455840802,187.745514377
0.333333333333,3780.0,11.2108269207,188.380774111
0.210526315789,3420.0,11.2647439124,185.519942665
0.15,3600.0,11.4122914129,183.77057248
0.1,3600.0,11.6468828538,183.148215265
0.3,3600.0,11.9185145919,186.496977296
0.181818181818,3960.0,12.2977926889,172.791159546
0.105263157895,3420.0,12.6338172184,168.191354367
0.304347826087,4140.0,12.897932325,182.035975421
0.181818181818,3960.0,13.1778550277,184.17268875
0.15,3600.0,13.3645877676,175.241031568
0.217391304348,4140.0,13.488221615,179.369785283
0.190476190476,3780.0,13.5834270465,178.317785277
0.190476190476,3780.0,13.6040739911,178.056942931
0.181818181818,3960.0,13.6734537272,178.051992059
0.304347826087,4140.0,13.7636497567,177.46308829
0.333333333333,4320.0,13.8441574863,177.667353064
0.375,4320.0,13.9467364989,184.819772647
0.260869565217,4140.0,14.1569465397,180.409334927
0.260869565217,4140.0,14.2767766775,178.667657655
0.272727272727,3960.0,14.5753069209,178.337939483
0.25,4320.0,14.4975164494,179.022244589
0.416666666667,4320.0,14.5735419948,170.987462881
0.217391304348,4140.0,14.7833735577,170.777287956
0.333333333333,4320.0,14.8096905852,178.780927479
0.217391304348,4140.0,14.9133287419,174.924872008
0.304347826087,4140.0,15.0831137241,169.94007549
0.25,4320.0,15.0934176607,155.52327047
0.217391304348,4140.0,15.0924216584,180.825754385
0.44,4500.0,15.1622801994,178.876943225
0.291666666667,4320.0,15.2622290752,178.789540856
0.136363636364,3960.0,15.3525402429,163.503839507
0.32,4500.0,15.3513763349,173.129843484
0.518518518519,4860.0,15.5450460113,182.323588766
0.291666666667,4320.0,15.5201957382,178.498879871
0.260869565217,4140.0,15.5445918964,165.39094656
0.217391304348,4140.0,15.6159033589,169.87951408
0.208333333333,4320.0,15.6979917549,152.505367192
0.217391304348,4140.0,15.8040602312,178.543075709
0.260869565217,4140.0,15.8092307086,173.339203037
0.260869565217,4140.0,15.8596835135,173.206115262
