pav,flow(veh/hr),speed(mph),density(veh/mile)
0.4,3600.0,71.3623591775,41.9886786508
0.421052631579,3420.0,67.102653942,45.0621389308
0.375,2880.0,67.9297032188,38.6276190559
0.454545454545,3960.0,72.2250527287,46.8971028918
0.333333333333,3240.0,63.3348314282,47.420842435
0.4,3600.0,72.0617157565,39.8810040146
0.5,3600.0,68.7074943473,46.7814992763
0.294117647059,3060.0,71.7480914241,33.8344921337
0.5,3240.0,69.5628412494,41.7290931392
0.315789473684,3420.0,70.6133681997,36.5209405934
0.45,3600.0,68.535978885,45.8611236298
0.4,3600.0,73.6018600232,47.7982791089
0.4,3600.0,71.8739174422,49.4487232036
0.3,3600.0,70.2667328457,39.9192890648
0.428571428571,3780.0,72.5705805327,49.6004684396
0.473684210526,3420.0,68.2338659398,49.7002650137
0.421052631579,3420.0,72.8167515025,39.7225001038
0.428571428571,3780.0,71.0230118881,46.8633235443
0.352941176471,3060.0,72.1695889249,36.7616407168
0.473684210526,3420.0,67.8852141577,47.3030899953
0.4,3600.0,64.7655943759,52.9909117255
0.333333333333,3240.0,70.4395488766,34.4784702954
0.47619047619,3780.0,66.986886517,51.1028655184
0.368421052632,3420.0,69.8180997934,49.2880623434
0.526315789474,3420.0,72.6635452727,36.9866579153
0.352941176471,3060.0,69.1776732792,35.7372032936
0.3,3600.0,67.3926240883,47.4704504687
0.235294117647,3060.0,68.2213519502,37.8745334363
0.47619047619,3780.0,68.3166913782,48.4096709969
0.470588235294,3060.0,66.4938054245,45.1208119213
0.578947368421,3420.0,66.7754053601,45.1853700122
0.388888888889,3240.0,68.540908606,42.0723237491
0.421052631579,3420.0,75.3226043984,37.8113940822
0.4,3600.0,69.8709081739,47.0090888624
0.263157894737,3420.0,68.1723186251,49.4024281896
0.45,3600.0,63.1841971712,55.723089432
0.368421052632,3420.0,61.3967391184,47.4628367252
0.315789473684,3420.0,68.9948345048,38.1320911893
0.444444444444,3240.0,64.6434065536,43.0651566855
0.473684210526,3420.0,70.7788638524,40.9055972203
0.47619047619,3780.0,72.3374863409,49.9438579577
0.473684210526,3420.0,70.971467691,42.2380151965
0.444444444444,3240.0,69.4967416409,42.5275390262
0.315789473684,3420.0,66.6503154993,41.013648063
