pav,flow(veh/hr),speed(mph),density(veh/mile)
0.338329336531,3336.0,69.3209895758,41.6444734793
0.315789473684,3420.0,70.0864881552,43.4487160121
0.421052631579,3420.0,69.364626219,42.4610548486
0.277777777778,3240.0,69.5745296792,36.6806210102
0.421052631579,3420.0,69.8370094349,44.02533815
0.210526315789,3420.0,67.8208210265,41.3780976368
0.4,3600.0,71.267925595,47.0575319529
0.333333333333,3240.0,71.6010251747,38.4533259146
0.444444444444,3240.0,64.9544326515,47.8481640291
0.263157894737,3420.0,69.2357046479,38.456368916
0.277777777778,3240.0,72.8313020946,36.2799723811
0.315789473684,3420.0,72.1086058637,37.3700460182
0.315789473684,3420.0,69.4512397088,38.9421243393
0.277777777778,3240.0,68.4410344813,40.4790814443
0.333333333333,3240.0,63.1250980525,44.4918332872
0.315789473684,3420.0,71.3794579918,41.1681665409
0.333333333333,3240.0,67.1843477287,44.3548701263
0.263157894737,3420.0,70.5630685973,36.8535418478
0.421052631579,3420.0,69.416553756,48.7260905174
0.421052631579,3420.0,73.5904860931,45.1634938913
0.4,3600.0,69.2615621221,44.6208919351
0.352941176471,3060.0,66.0888273408,38.4496748391
0.315789473684,3420.0,64.6959346947,45.9127477139
0.294117647059,3060.0,68.3305672455,33.9111461072
0.222222222222,3240.0,74.3024745809,33.8019028443
0.368421052632,3420.0,68.499339649,41.5357979679
0.333333333333,3240.0,67.2768360573,38.4423787548
0.368421052632,3420.0,68.8921903372,44.1446963487
0.421052631579,3420.0,66.7999257937,42.7044864117
0.35,3600.0,68.2962052445,46.0433680575
0.333333333333,3240.0,70.9687614648,35.4417468574
0.3,3600.0,71.6089919615,42.9486141547
0.235294117647,3060.0,68.2922155493,34.7709707034
0.222222222222,3240.0,74.48897232,32.288019585
0.25,3600.0,68.7648818283,43.0166184607
0.421052631579,3420.0,68.8020521611,43.6540859662
0.421052631579,3420.0,65.5926517269,49.3045043244
0.277777777778,3240.0,64.0558581464,39.8275527159
0.333333333333,3780.0,66.8410608282,47.3289277403
0.222222222222,3240.0,73.7377943551,28.15980998
0.352941176471,3060.0,72.9942676567,37.0726476313
0.333333333333,3240.0,69.5409578753,40.7702713335
0.368421052632,3420.0,67.7417670356,46.5876942645
0.333333333333,3240.0,69.0294365536,35.24816042
0.294117647059,3060.0,70.8747967187,36.8962767085
0.333333333333,3240.0,66.7847143216,41.1982826272
0.411764705882,3060.0,66.4299104518,42.0661115537
0.368421052632,3420.0,70.8265588081,41.7223359268
0.380952380952,3780.0,63.5453049894,52.390837161
0.277777777778,3240.0,68.1145718164,37.6842357306
0.333333333333,3240.0,73.2409545704,37.4958407199
0.277777777778,3240.0,70.4968594048,38.643042329
0.315789473684,3420.0,66.7384245666,41.9144973555
0.235294117647,3060.0,69.2794448849,31.1878301174
0.277777777778,3240.0,71.8744037394,38.6669254219
0.277777777778,3240.0,68.7967801396,37.3932660543
0.352941176471,3060.0,72.2342891846,38.1828664545
0.277777777778,3240.0,69.1350357066,42.1398341013
0.277777777778,3240.0,71.8313550647,36.5459722581
0.4,3600.0,67.6658874301,43.6959611552
0.363636363636,3960.0,73.6540058465,36.5121401998
0.421052631579,3420.0,72.5301044879,43.8232391336
0.4,3600.0,73.838861223,44.878144743
0.333333333333,3240.0,69.420336645,36.3812632014
0.222222222222,3240.0,69.982136495,32.8255841446
0.315789473684,3420.0,70.2676279743,42.0064320679
0.333333333333,3240.0,67.5605066071,39.7880612719
0.444444444444,3240.0,65.9899950649,48.6457328889
0.333333333333,3780.0,73.4968993919,50.1067251431
0.4,3600.0,69.9479495654,50.5636880074
0.277777777778,3240.0,70.2531250976,34.8230766328
0.235294117647,3060.0,70.5281262624,35.9547766019
0.315789473684,3420.0,64.280894925,42.4695960875
0.294117647059,3060.0,70.3558219452,38.5519553143
0.3,3600.0,68.9914479922,45.3718770515
0.368421052632,3420.0,67.5185144795,44.7179968113
0.294117647059,3060.0,72.0829853416,32.6819376315
0.315789473684,3420.0,69.7675943643,46.5344493015
0.421052631579,3420.0,70.7580038083,41.4177639163
0.352941176471,3060.0,68.0574930868,36.6948690079
0.294117647059,3060.0,69.0444050457,38.6777314258
0.368421052632,3420.0,72.3359160474,43.7454707908
0.368421052632,3420.0,72.9448708924,45.1066969342
0.235294117647,3060.0,70.0862280934,40.6078886553
0.315789473684,3420.0,66.6335806218,43.8865190677
0.277777777778,3240.0,73.4814244208,34.8557213104
