pav,flow(veh/hr),speed(mph),density(veh/mile)
0.875,4320.0,73.8618489936,58.9611462704
0.96,4500.0,77.0759962496,56.3558566669
0.96,4500.0,77.0902541268,60.3993134983
0.92,4500.0,76.5748149618,55.2361864683
0.875,4320.0,72.3783888664,59.0272097309
0.8,3600.0,71.9129298658,50.6628419727
0.863636363636,3960.0,76.9390885387,51.4759972598
0.714285714286,3780.0,72.9877067661,48.9840993608
0.875,4320.0,68.616809674,65.2610739369
0.809523809524,3780.0,74.0914077207,47.7631010689
0.916666666667,4320.0,76.7680027991,53.6332403618
0.916666666667,4320.0,75.3134748847,59.564385449
0.869565217391,4140.0,71.9959460339,58.1475017221
0.8,3600.0,62.8454956599,57.350661033
1.0,4140.0,50.3504052531,85.8517683422
1.0,3600.0,26.2238729041,149.335418048
1.0,900.0,1.44782161708,189.294117647
1.0,900.0,1.74597203922,189.294117647
1.0,1260.0,1.87727862675,189.294117647
1.0,1080.0,1.87421983241,189.294117647
1.0,1080.0,1.8419986212,189.294117647
1.0,1260.0,1.80703440908,189.294117647
0.666666666667,1080.0,1.82910798632,191.847626643
1.0,1080.0,1.99430077551,189.294117647
1.0,1440.0,2.38454664183,189.294117647
1.0,1620.0,2.6580597857,189.294117647
1.0,1620.0,2.8821011887,189.294117647
1.0,1800.0,2.95381120722,189.294117647
1.0,1800.0,2.97646203358,189.294117647
1.0,1620.0,3.02109126371,189.294117647
0.9,1800.0,3.06705161291,189.742911989
1.0,1980.0,3.24013232795,189.294117647
1.0,1980.0,3.53650666015,189.294117647
1.0,2340.0,3.87212775991,189.294117647
1.0,2520.0,4.11724748998,189.294117647
0.923076923077,2340.0,4.23212971255,189.329216685
1.0,2340.0,4.28751936802,189.294117647
0.928571428571,2520.0,4.33569033453,189.326709179
1.0,2520.0,4.36604135394,189.294117647
0.846153846154,2340.0,4.48724144701,189.777739664
1.0,2700.0,4.77894887722,189.294117647
0.882352941176,3060.0,5.56533742747,190.204809833
0.95,3600.0,6.9373199778,189.269236942
0.894736842105,3420.0,8.21016768863,188.719840228
0.9,3600.0,10.4131578895,188.848722146
0.857142857143,2520.0,12.3141276638,189.560953377
0.6875,2880.0,5.83120766403,190.257597701
0.8125,2880.0,5.74735904494,189.782202994
0.888888888889,3240.0,6.16160725406,189.604763188
0.947368421053,3420.0,6.12425555067,188.87756866
0.833333333333,3240.0,6.5123026629,189.938475479
0.952380952381,3780.0,6.84932067982,188.887305832
0.947368421053,3420.0,6.90244031774,189.351982322
