pav,flow(veh/hr),speed(mph),density(veh/mile)
1.0,5220.0,10.5422557863,189.294117647
1.0,5400.0,10.4968427084,189.294117647
1.0,5220.0,10.5320244832,189.294117647
1.0,5400.0,10.7296485849,189.294117647
1.0,5400.0,11.1340584045,189.294117647
1.0,5580.0,11.4408093991,189.294117647
1.0,5760.0,11.4931627911,189.294117647
1.0,5760.0,11.4991633324,189.294117647
1.0,5400.0,11.5628072407,189.294117647
1.0,5940.0,11.7692748446,189.294117647
0.967741935484,5580.0,12.0801656273,189.622027746
1.0,6120.0,12.5008229143,189.294117647
0.971428571429,6300.0,13.1138829703,189.343642556
0.970588235294,6120.0,13.5117929082,189.285884255
1.0,6480.0,13.7036829035,189.294117647
0.972222222222,6480.0,13.7526175439,189.575510034
0.971428571429,6300.0,13.8407747324,189.475598346
0.970588235294,6120.0,13.8255913277,189.076205952
0.972222222222,6480.0,13.8909846918,189.264221288
1.0,6660.0,14.2982570015,189.294117647
1.0,6840.0,14.6907572431,189.294117647
1.0,6840.0,14.8963930158,189.294117647
0.944444444444,6480.0,15.2471327683,189.528501852
0.921052631579,6840.0,15.8280341683,189.337597503
1.0,7380.0,16.3968883163,189.294117647
1.0,7560.0,16.9046400985,189.294117647
1.0,7560.0,17.4271981512,189.294117647
1.0,7740.0,17.858634219,189.294117647
1.0,7920.0,18.2719065721,189.294117647
1.0,8280.0,18.5427900716,189.294117647
1.0,7920.0,18.7759434756,189.294117647
1.0,8100.0,19.2381802998,189.294117647
1.0,8460.0,19.5587997843,189.294117647
1.0,8280.0,19.6413270985,189.294117647
1.0,8100.0,19.5329032424,189.294117647
1.0,8280.0,19.6018628196,189.294117647
1.0,8460.0,19.8493773842,189.294117647
1.0,8280.0,19.8207446015,189.294117647
1.0,8280.0,19.779786188,189.294117647
1.0,8280.0,19.7105677065,189.294117647
1.0,8280.0,19.7796598377,189.294117647
1.0,8280.0,19.9773084104,189.294117647
1.0,8280.0,20.0095682515,189.294117647
1.0,8280.0,20.2619688486,189.294117647
0.6,900.0,1.71050351865,190.404299541
0.833333333333,1080.0,1.90266245283,188.312990696
0.857142857143,1260.0,1.93953978936,189.860016518
0.833333333333,1080.0,1.8911632398,188.077567986
0.833333333333,1080.0,1.86383489903,187.930511508
0.5,1080.0,1.89492818161,188.426902185
0.833333333333,1080.0,1.8468182563,190.760238821
0.5,1080.0,1.92570522382,191.225132771
0.75,1440.0,2.4522376434,190.15627135
0.555555555556,1620.0,2.80280579846,190.505447766
0.5,1440.0,2.96946951432,187.632497423
0.666666666667,1620.0,3.02650867909,188.781965779
0.6,1800.0,3.01758035846,190.483294865
0.8,1800.0,2.96438369485,190.304460946
0.666666666667,1620.0,2.96493590455,191.88152062
1.0,1800.0,2.99095905002,189.294117647
0.666666666667,1620.0,3.0464288944,187.466635407
0.444444444444,1620.0,3.45564438505,189.583805317
0.846153846154,2340.0,3.97290747627,190.370967949
0.583333333333,2160.0,4.19693994808,189.608670762
0.769230769231,2340.0,4.28528953035,187.340395535
0.846153846154,2340.0,4.27387725286,189.143689852
0.666666666667,2160.0,4.23338381839,188.44563471
0.692307692308,2340.0,4.25991970504,190.223968038
0.416666666667,2160.0,4.2820001967,188.86334622
0.692307692308,2340.0,4.42687565274,189.416019859
0.5,2160.0,4.78246638622,189.411750326
0.642857142857,2520.0,5.19521739676,188.226149675
0.9375,2880.0,5.32497678421,188.900781114
0.882352941176,3060.0,5.34258129118,189.151144373
0.571428571429,2520.0,5.42176497815,188.165842135
0.6,2700.0,5.47156629119,190.303241389
0.714285714286,2520.0,5.38073472155,188.099537444
0.666666666667,2700.0,5.34084450799,187.520060247
0.705882352941,3060.0,5.63369414783,189.966829873
1.0,3420.0,6.18673660181,189.294117647
0.777777777778,3240.0,6.66202555739,189.972756053
0.722222222222,3240.0,6.78486193818,189.538661782
0.666666666667,3240.0,6.76201368328,188.932057473
0.588235294118,3060.0,6.68715363353,190.452145661
0.647058823529,3060.0,6.58406666752,190.335030797
0.777777777778,3240.0,6.69141773744,189.659749194
0.666666666667,3240.0,6.78677782855,190.6084677
0.666666666667,3240.0,6.96998988877,188.763197432
0.611111111111,3240.0,7.34358848302,187.028419178
0.714285714286,3780.0,7.83215529365,189.07410341
0.526315789474,3420.0,7.99251202733,188.553585919
0.809523809524,3780.0,8.07088481594,189.209713984
0.684210526316,3420.0,8.06287289563,188.181533316
0.571428571429,3780.0,8.04514690065,189.610448698
0.863636363636,3960.0,7.95959137847,189.056549458
0.684210526316,3420.0,7.78732971954,186.197736324
0.7,3600.0,7.59803033059,190.316162054
0.444444444444,3240.0,7.99709272157,187.953598985
0.782608695652,4140.0,8.81886629685,189.274765871
0.863636363636,3960.0,9.3097247815,186.317293548
0.625,4320.0,9.5596461767,188.829791666
0.590909090909,3960.0,9.5847479721,189.003390228
0.791666666667,4320.0,9.33416183342,187.346496832
0.826086956522,4140.0,9.0547983004,188.63386205
0.772727272727,3960.0,8.93006896394,190.31611682
0.695652173913,4140.0,9.2335667381,189.75348884
0.652173913043,4140.0,9.77054860112,190.656551784
0.8,4500.0,10.2907407024,187.817805694
0.565217391304,4140.0,10.5561090501,181.302201049
0.72,4500.0,10.6021578186,186.839808131
0.521739130435,4140.0,10.5131793362,185.281349033
0.75,4320.0,10.4990385507,189.670962038
0.777777777778,4860.0,10.5092186033,184.907717193
0.8,4500.0,10.4833482275,189.446832283
0.777777777778,4860.0,10.7350115274,188.676738093
0.807692307692,4680.0,11.2229435802,188.758800328
0.862068965517,5220.0,11.5434348269,189.046469693
0.933333333333,5400.0,11.516350022,188.953104174
0.933333333333,5400.0,11.455386274,189.327181897
1.0,5760.0,11.536225689,189.294117647
1.0,5760.0,11.5280955676,189.294117647
1.0,5580.0,11.6838772845,189.294117647
1.0,6120.0,12.2870121944,189.294117647
1.0,6120.0,13.1516410614,189.294117647
1.0,6480.0,13.6792199285,189.294117647
1.0,6480.0,13.840791888,189.294117647
1.0,6480.0,13.7976410692,189.294117647
1.0,6480.0,13.6616144135,189.294117647
1.0,6480.0,13.5426881833,189.294117647
1.0,6300.0,13.7332088758,189.294117647
1.0,6660.0,14.1977399719,189.294117647
1.0,6660.0,14.5798302484,189.294117647
1.0,7020.0,14.934609708,189.294117647
1.0,6840.0,15.1483622354,189.294117647
1.0,7200.0,15.6268159256,189.294117647
1.0,7200.0,16.1657999785,189.294117647
1.0,7560.0,16.9980359352,189.294117647
1.0,7740.0,17.5941685335,189.294117647
1.0,7920.0,18.2673559922,189.294117647
0.977272727273,7920.0,18.8091458975,189.525027035
0.977777777778,8100.0,19.2597813269,189.186104673
0.977777777778,8100.0,19.6073701907,189.287896795
0.977272727273,7920.0,19.8382889504,189.524285572
0.977777777778,8100.0,20.0174740505,189.369176883
0.955555555556,8100.0,20.2043280088,189.105550666
1.0,8280.0,19.782762897,189.294117647
1.0,8460.0,20.4029163868,189.294117647
1.0,8460.0,20.2122159499,189.294117647
0.928571428571,7560.0,20.3179280425,189.482000903
0.954545454545,7920.0,20.1864020224,189.083698235
1.0,8280.0,20.0622692529,189.294117647
1.0,8280.0,20.1901412412,189.294117647
1.0,8280.0,20.3809615303,189.294117647
1.0,8640.0,20.66760434,189.294117647
1.0,8460.0,20.9161515928,189.294117647
1.0,8640.0,21.2283898216,189.294117647
1.0,8460.0,21.5226240247,188.581896808
1.0,8640.0,21.5714571855,189.294117647
1.0,8640.0,21.6049171591,189.275367041
1.0,8640.0,21.7299550216,189.294117647
0.8,900.0,1.88490704642,188.128510591
0.714285714286,1260.0,1.93926265012,188.227489487
0.666666666667,1080.0,1.92492870202,191.621583345
0.833333333333,1080.0,1.88471740282,188.495840195
0.857142857143,1260.0,1.8826197998,188.924819065
0.666666666667,1080.0,1.86199023728,190.816359448
1.0,1080.0,1.86199023728,189.294117647
0.5,1080.0,1.8242395796,191.683343158
0.857142857143,1260.0,2.41229228879,189.527538696
0.6,1800.0,2.9987159519,189.6861213
0.8,1800.0,3.0111213757,190.281608598
0.555555555556,1620.0,2.98598039747,187.859439255
0.777777777778,1620.0,3.06803877127,190.939190582
0.9,1800.0,2.95858425275,189.522143753
0.8,1800.0,2.98650206784,189.363642266
0.666666666667,1620.0,2.99821863954,188.521835563
1.0,1620.0,2.94869422947,189.294117647
0.111111111111,1620.0,3.61780886551,189.288748221
0.769230769231,2340.0,4.12809510608,189.124421978
0.545454545455,1980.0,4.1800219745,188.162429476
0.692307692308,2340.0,4.33569044765,187.067237607
0.846153846154,2340.0,4.25760151023,189.770888794
0.666666666667,2160.0,4.22831380039,187.988432486
0.769230769231,2340.0,4.24749068989,189.929877004
0.583333333333,2160.0,4.26673026214,189.527164802
0.769230769231,2340.0,4.44462794293,188.475456528
0.666666666667,2700.0,4.95748067652,188.499955969
0.8,2700.0,5.3760715384,188.203529871
0.5,2520.0,5.29670059412,186.741744793
0.875,2880.0,5.36945759257,189.142113012
0.6,2700.0,5.46930716821,189.375203731
0.733333333333,2700.0,5.43206545811,188.3657685
0.6,2700.0,5.33086312435,190.512194694
0.733333333333,2700.0,5.40700954369,189.648390163
0.8,2700.0,5.67707386957,189.882316912
0.842105263158,3420.0,6.29921814586,189.078258751
0.666666666667,3240.0,6.82568354181,188.609447044
0.666666666667,3240.0,6.80073956976,188.733627677
0.647058823529,3060.0,6.73797197332,189.507422503
0.833333333333,3240.0,6.539652058,188.997367824
0.722222222222,3240.0,6.6321486014,188.515582882
0.5625,2880.0,6.89079733454,189.049670849
0.631578947368,3420.0,6.76294835622,188.93708482
0.611111111111,3240.0,6.80957672335,190.581590232
0.789473684211,3420.0,7.42705604127,189.910384446
0.772727272727,3960.0,8.08348069604,189.359674827
0.578947368421,3420.0,8.17765265995,189.155281346
0.714285714286,3780.0,8.12253495061,187.573603053
0.65,3600.0,8.05553783433,188.982791778
0.75,3600.0,8.07220705362,188.273110012
0.761904761905,3780.0,7.96384110848,189.501172637
0.7,3600.0,7.76437584056,188.133962946
0.555555555556,3240.0,7.33352062022,189.568942074
0.6,3600.0,8.4063907457,189.686843858
0.619047619048,3780.0,9.30668010365,189.299671916
0.833333333333,4320.0,9.36099078775,190.297832162
0.75,4320.0,9.70629184086,188.052352487
0.666666666667,4320.0,9.78118392099,189.380615358
0.6,3600.0,9.33481811644,188.871443107
0.695652173913,4140.0,8.8501280008,188.659162601
0.55,3600.0,8.81070437298,187.950097549
0.739130434783,4140.0,9.14642730198,190.486625586
0.681818181818,3960.0,9.63368313157,188.148445594
0.807692307692,4680.0,10.4739994908,189.352958615
0.68,4500.0,10.751884294,188.512048601
0.76,4500.0,10.733978078,188.197621681
0.888888888889,4860.0,10.4646502135,189.750085652
0.72,4500.0,10.5148545209,190.293163765
0.769230769231,4680.0,10.5089413345,189.153018561
0.608695652174,4140.0,10.6004771055,189.785726021
0.666666666667,4320.0,10.4164585192,190.750652215
0.625,4320.0,11.127345673,183.669617471
0.653846153846,4680.0,12.1513020331,187.491544288
0.730769230769,4680.0,11.5037810839,188.999457545
0.541666666667,4320.0,11.3517583921,186.981567458
0.72,4500.0,11.3408980292,189.106696628
0.653846153846,4680.0,11.6796524176,183.854124336
0.703703703704,4860.0,11.5186767725,189.508780502
0.68,4500.0,11.4909642152,184.944795298
0.692307692308,4680.0,12.0081256595,184.307969721
0.758620689655,5220.0,12.4537436873,189.466627801
0.689655172414,5220.0,14.0229203443,189.128422892
0.724137931034,5220.0,14.117275128,183.619992992
0.607142857143,5040.0,13.7623142141,178.056754172
0.878787878788,5940.0,13.814382034,187.251306465
0.793103448276,5220.0,13.830173609,187.784613979
0.607142857143,5040.0,13.5564313096,186.100510419
0.741935483871,5580.0,13.5881471641,189.358863059
0.666666666667,4860.0,13.4730334354,186.116026076
0.689655172414,5220.0,13.9669064596,189.719273834
0.586206896552,5220.0,15.1358250254,179.11134328
0.7,5400.0,14.8956622224,187.936198579
0.818181818182,5940.0,14.6880707498,188.848199021
0.806451612903,5580.0,15.0481268054,188.756173584
0.828571428571,6300.0,15.4605520713,188.864998239
0.864864864865,6660.0,17.0467410712,188.853403296
0.948717948718,7020.0,16.6218971901,189.31955066
1.0,7560.0,17.1505834103,189.294117647
1.0,7920.0,18.9857660086,189.294117647
1.0,8460.0,20.0708124209,189.294117647
1.0,8460.0,20.3762075196,189.294117647
1.0,8640.0,20.5401881392,189.294117647
1.0,8280.0,20.3214285569,189.25189308
1.0,8280.0,20.4522021758,189.294117647
1.0,8640.0,20.533461535,189.294117647
1.0,8280.0,20.4789665013,189.294117647
1.0,8640.0,20.457383652,189.294117647
1.0,8460.0,20.8780614608,189.294117647
1.0,8640.0,21.5143550515,189.294117647
1.0,8640.0,21.871733585,189.294117647
1.0,8820.0,21.9266548262,189.294117647
1.0,8640.0,22.0727052754,189.294117647
0.979166666667,8640.0,22.2979803418,189.505763071
1.0,8460.0,21.6117501839,189.294117647
0.978260869565,8280.0,21.5666138404,189.331797285
0.978723404255,8460.0,21.8678047497,189.288161504
0.978723404255,8460.0,21.8164322654,189.50957728
0.978723404255,8460.0,22.7045248182,189.429229776
0.95652173913,8280.0,22.7110193165,189.109645954
1.0,8820.0,22.6664124831,189.294117647
1.0,8820.0,23.0097997277,189.26953806
1.0,9000.0,23.2089600266,189.294117647
0.931818181818,7920.0,23.2661801642,187.437805844
0.955555555556,8100.0,23.3120094564,187.395392411
1.0,8820.0,22.7467083206,189.294117647
0.965517241379,5220.0,53.8899815277,98.386110592
1.0,4140.0,28.7583445541,168.503714822
1.0,900.0,1.42707162215,189.294117647
0.8,900.0,1.79621054213,187.759842394
1.0,1440.0,1.90431241544,189.294117647
1.0,1080.0,1.90198686955,189.294117647
1.0,1080.0,1.87444049326,189.294117647
1.0,1260.0,1.87747794081,189.294117647
1.0,1080.0,1.85972255943,189.294117647
1.0,1080.0,1.91673431483,189.294117647
1.0,1440.0,2.30894654538,189.294117647
1.0,1620.0,2.72470789332,189.294117647
1.0,1800.0,2.93602519773,189.294117647
1.0,1800.0,3.00583833367,189.294117647
1.0,1800.0,3.00946972752,189.294117647
1.0,1620.0,2.98747915052,189.294117647
1.0,1800.0,2.9790967564,189.294117647
1.0,1800.0,3.01399992862,189.294117647
1.0,1800.0,3.20461273946,189.294117647
1.0,2160.0,3.64199417569,189.294117647
1.0,2340.0,4.03711084212,189.294117647
1.0,2520.0,4.20425513379,189.294117647
1.0,2340.0,4.2665230904,189.294117647
1.0,2700.0,4.25619936653,189.294117647
1.0,2340.0,4.26468416587,189.294117647
1.0,2520.0,4.3105457622,189.294117647
1.0,2520.0,4.52311735679,189.294117647
1.0,2700.0,4.89073751525,189.294117647
1.0,3060.0,5.18978492194,189.294117647
1.0,2880.0,5.31847855712,189.294117647
1.0,3240.0,5.38541099477,189.294117647
1.0,2880.0,5.42169255477,189.294117647
1.0,3060.0,5.39807413958,189.294117647
1.0,3060.0,5.43702313791,189.294117647
1.0,3240.0,5.70777467838,189.294117647
1.0,3420.0,6.17953620386,189.294117647
1.0,3420.0,6.5362525005,189.294117647
1.0,3780.0,6.69291661273,189.294117647
1.0,3420.0,6.65884939838,189.294117647
1.0,3780.0,6.65005602168,189.294117647
1.0,3780.0,6.71549706249,189.294117647
1.0,3420.0,6.81477113983,189.294117647
1.0,3960.0,7.022420895,189.294117647
1.0,3960.0,7.44016120078,189.294117647
1.0,4320.0,7.80043719679,189.294117647
1.0,4140.0,8.02828744748,189.294117647
1.0,4320.0,8.06778271881,189.294117647
1.0,4140.0,8.04554396809,189.294117647
1.0,4140.0,7.94056388662,189.294117647
1.0,4140.0,7.82245530537,189.294117647
1.0,4140.0,7.91924647457,189.294117647
1.0,4500.0,8.47357725243,189.294117647
1.0,4860.0,9.05144965582,189.294117647
1.0,4680.0,9.51834257232,189.294117647
1.0,4860.0,9.70166252386,189.294117647
0.961538461538,4680.0,9.52732569108,189.597412428
1.0,4680.0,9.24521574085,189.294117647
1.0,4860.0,9.32705021019,189.294117647
1.0,4860.0,9.73553043178,189.294117647
0.964285714286,5040.0,10.4916456247,189.461899205
1.0,5040.0,11.0426380808,189.294117647
1.0,5400.0,11.2230556543,189.294117647
1.0,5220.0,11.9449146963,189.294117647
1.0,5220.0,11.9016291984,189.294117647
1.0,5400.0,11.8169098743,189.294117647
0.928571428571,5040.0,12.5154347181,189.837404585
1.0,5580.0,13.365607373,189.294117647
1.0,5400.0,13.4445155405,189.294117647
0.933333333333,5400.0,16.9310431462,189.219167329
1.0,5760.0,17.8308262567,189.294117647
1.0,5940.0,15.724673384,189.294117647
0.933333333333,5400.0,15.7214491647,182.500766857
1.0,5220.0,25.5337328412,175.120031413
1.0,6120.0,27.2731495438,188.167099345
1.0,5940.0,28.9847096591,184.538502369
1.0,6120.0,31.8000299319,181.528289389
1.0,6120.0,35.841131377,166.560872605
1.0,5760.0,40.037847452,144.968162031
1.0,5760.0,46.0411325026,131.666245473
1.0,5580.0,54.1572109494,104.537114963
1.0,5760.0,57.3463398649,103.012915978
1.0,5940.0,61.7644576637,97.6515745383
1.0,5760.0,68.3943266115,82.9836707337
1.0,5580.0,72.8523003791,79.341583671
1.0,5040.0,73.0760485268,70.4202192231
1.0,5940.0,76.1150674794,76.2134759174
1.0,5940.0,77.0136730889,79.022102295
1.0,5760.0,77.0136730889,74.7992464626
1.0,6120.0,77.0136730889,77.566134598
1.0,5760.0,75.7387824925,78.2393320466
1.0,5760.0,75.308127298,76.837736148
1.0,5940.0,76.0801035842,76.4329854804
1.0,5940.0,76.9849072993,79.1039646501
1.0,5760.0,76.0817626173,75.8728053058
1.0,5940.0,75.1402039667,77.579962345
1.0,5940.0,77.0136730889,79.022102295
1.0,5940.0,77.0136730889,77.136493769
1.0,6120.0,77.0136730889,77.5661345983
1.0,5940.0,76.9032324812,79.2303363085
1.0,5940.0,77.0136730889,77.1364937689
1.0,5760.0,76.6475957069,75.1794517687
0.8,900.0,1.61017325507,187.638601752
0.0,900.0,1.86371757065,187.74614547
0.5,1080.0,1.91617281599,191.11376494
0.5,1080.0,1.90721165994,188.460281463
1.0,1080.0,1.86923618878,189.294117647
0.833333333333,1080.0,1.86203372774,189.462380605
1.0,1260.0,1.8706404206,189.294117647
0.666666666667,1080.0,1.96692312895,191.364179792
0.571428571429,1260.0,2.32732994691,189.424872591
0.555555555556,1620.0,2.71327689333,189.486526557
0.625,1440.0,2.92254509274,190.532601686
0.7,1800.0,3.00305241654,189.968775814
0.666666666667,1620.0,3.02710599864,188.303367054
0.666666666667,1620.0,2.97034118091,189.728803323
0.666666666667,1620.0,2.96595192514,188.881047689
0.7,1800.0,2.98735356913,188.902011724
0.8,1800.0,3.05054198879,188.338134996
0.909090909091,1980.0,3.43694016934,189.921711696
0.545454545455,1980.0,3.91824262084,188.121896066
0.666666666667,2160.0,4.15342007707,188.331990604
0.454545454545,1980.0,4.22242975202,189.921690422
0.846153846154,2340.0,4.27287110485,189.751047701
0.769230769231,2340.0,4.21704392309,190.895635136
0.666666666667,2160.0,4.27842836805,188.936726509
0.857142857143,2520.0,4.28318577214,189.760431199
0.923076923077,2340.0,4.47590577682,189.343154327
0.461538461538,2340.0,4.81352267791,189.964322957
0.571428571429,2520.0,5.12941527419,191.583125199
0.733333333333,2700.0,5.29703072795,188.933088492
0.882352941176,3060.0,5.35744054988,189.292188146
0.5,2520.0,5.41194283226,190.690769401
0.6,2700.0,5.44475333868,189.726663396
0.9375,2880.0,5.37688183654,189.80187697
0.733333333333,2700.0,5.40564169042,188.771554027
0.6,2700.0,5.65034970043,189.150672377
0.588235294118,3060.0,6.07580757743,188.676661296
0.647058823529,3060.0,6.45460423124,189.612119049
0.833333333333,3240.0,6.68112231315,188.928256273
0.666666666667,3240.0,6.67295930887,188.824715033
0.777777777778,3240.0,6.65955966048,188.955956832
0.722222222222,3240.0,6.63630935735,189.094509807
0.722222222222,3240.0,6.75708599096,188.431091299
0.842105263158,3420.0,6.80639395291,188.966401495
0.8,3600.0,7.01000566805,188.527920035
0.952380952381,3780.0,7.43445679567,189.248497511
0.913043478261,4140.0,7.77985294288,188.927122282
0.954545454545,3960.0,8.03000496741,189.057317912
1.0,4320.0,8.08082841743,189.294117647
0.958333333333,4320.0,8.05283378475,188.9724127
1.0,3960.0,7.96831979151,189.294117647
1.0,4140.0,7.81091688002,189.294117647
1.0,4140.0,7.77662292061,189.294117647
