pav,flow(veh/hr),speed(mph),density(veh/mile)
1.0,5760.0,11.6216794933,189.294117647
1.0,5760.0,11.6221098171,189.294117647
1.0,5760.0,11.6221251572,189.294117647
1.0,5400.0,11.6221255355,189.294117647
1.0,5760.0,11.6851663083,189.294117647
1.0,5760.0,11.8338738353,189.294117647
1.0,6120.0,12.4094051619,189.294117647
1.0,6120.0,12.8673811088,189.294117647
1.0,6120.0,12.9761898701,189.294117647
1.0,6480.0,12.9885436957,189.294117647
1.0,6120.0,12.9893913962,189.294117647
1.0,6120.0,12.9894325455,189.294117647
1.0,6120.0,12.989434365,189.294117647
1.0,6480.0,13.1167332501,189.294117647
1.0,6120.0,13.4419368129,189.294117647
1.0,6840.0,14.5438444405,189.294117647
1.0,7200.0,15.4234421699,189.294117647
1.0,6840.0,15.6746690954,189.294117647
1.0,7200.0,15.7179459591,189.294117647
1.0,7200.0,15.7234789046,189.294117647
1.0,7200.0,15.7240065869,189.294117647
1.0,7020.0,15.7240489321,189.294117647
1.0,7380.0,16.1173436649,189.294117647
1.0,7380.0,16.8998416233,189.294117647
1.0,7740.0,17.5341433316,189.294117647
1.0,7920.0,17.8850607704,189.294117647
1.0,7740.0,18.0509256331,189.294117647
1.0,7920.0,18.2151955634,189.294117647
1.0,7920.0,18.2933849917,189.294117647
1.0,7920.0,18.3498159639,189.294117647
1.0,7920.0,18.3188721168,189.294117647
1.0,7920.0,18.2849035819,189.294117647
1.0,8100.0,18.3353990281,189.294117647
1.0,7920.0,18.6500692778,189.294117647
1.0,7920.0,19.0179417762,189.294117647
1.0,8460.0,19.3495083927,189.294117647
1.0,8100.0,19.6644764647,189.294117647
1.0,8460.0,19.8463988834,189.294117647
1.0,8280.0,20.1086216733,189.294117647
1.0,8280.0,20.279863175,189.294117647
1.0,8640.0,20.3311588728,189.294117647
1.0,8280.0,20.3958642074,189.294117647
1.0,8460.0,20.4080679011,189.294117647
1.0,8460.0,20.4918065642,189.294117647
1.0,8460.0,20.5111457649,189.294117647
1.0,8460.0,20.5515679615,189.294117647
1.0,8640.0,20.6230175588,189.294117647
1.0,8280.0,20.7368441803,189.294117647
1.0,8640.0,20.938312322,189.294117647
1.0,8460.0,21.0931950544,189.294117647
1.0,8640.0,21.2264045515,189.294117647
1.0,8640.0,21.369808952,189.294117647
1.0,8640.0,21.5381636398,189.294117647
1.0,8640.0,21.5607498865,189.294117647
1.0,8820.0,21.6804551545,189.294117647
1.0,1080.0,5.10554714555,189.294117647
1.0,1440.0,2.05096260001,189.294117647
1.0,1080.0,2.05096333126,189.294117647
1.0,1260.0,2.05096333126,189.294117647
1.0,1260.0,2.05096333126,189.294117647
1.0,1260.0,2.05096333126,189.294117647
1.0,1260.0,2.05096333126,189.294117647
1.0,1260.0,2.05096333126,189.294117647
1.0,1260.0,2.05096333126,189.294117647
1.0,1800.0,2.95009017141,189.294117647
1.0,1800.0,3.41826749008,189.294117647
1.0,2160.0,3.41827221877,189.294117647
1.0,1800.0,3.41827221877,189.294117647
1.0,2160.0,3.41827221877,189.294117647
1.0,2160.0,3.41827221877,189.294117647
1.0,1800.0,3.41827221877,189.294117647
1.0,2160.0,3.41827221877,189.294117647
1.0,1800.0,3.41827221877,189.294117647
1.0,2520.0,4.18289091956,189.294117647
1.0,2880.0,4.78545269087,189.294117647
1.0,2520.0,4.78558110623,189.294117647
1.0,2880.0,4.78558110628,189.294117647
1.0,2700.0,4.78558110628,189.294117647
1.0,2700.0,4.78558110628,189.294117647
1.0,2880.0,4.78558110628,189.294117647
1.0,2520.0,4.78558110628,189.294117647
1.0,2880.0,4.78558110628,189.294117647
1.0,3060.0,5.62616809248,189.294117647
1.0,3420.0,6.15252439834,189.294117647
1.0,3240.0,6.15288998867,189.294117647
1.0,3600.0,6.15288999378,189.294117647
1.0,3240.0,6.15288999378,189.294117647
1.0,3600.0,6.15288999379,189.294117647
1.0,3240.0,6.15288999378,189.294117647
1.0,3600.0,6.15288999379,189.294117647
1.0,3240.0,6.15288999378,189.294117647
1.0,3780.0,6.97124539768,189.294117647
1.0,4140.0,7.51936800917,189.294117647
1.0,3960.0,7.52019881008,189.294117647
1.0,3960.0,7.52019888129,189.294117647
1.0,3960.0,7.52019888129,189.294117647
1.0,3960.0,7.52019888129,189.294117647
1.0,4320.0,7.52019888129,189.294117647
1.0,3960.0,7.52019888129,189.294117647
1.0,3960.0,7.52019888129,189.294117647
1.0,4320.0,8.30684708678,189.294117647
1.0,4680.0,8.88553868479,189.294117647
1.0,4680.0,8.88750685448,189.294117647
1.0,4680.0,8.88750776847,189.294117647
1.0,4320.0,8.8875077688,189.294117647
1.0,4680.0,8.8875077688,189.294117647
1.0,4680.0,8.8875077688,189.294117647
1.0,4680.0,8.8875077688,189.294117647
1.0,4680.0,8.8875077688,189.294117647
1.0,4680.0,9.6705516904,189.294117647
1.0,5400.0,10.2508868877,189.294117647
1.0,5040.0,10.2548112208,189.294117647
1.0,5220.0,10.2548166467,189.294117647
0.964285714286,5040.0,10.2294144042,189.426004629
1.0,5040.0,10.1067432096,189.294117647
1.0,5400.0,10.1963143418,189.294117647
1.0,5040.0,10.2545573945,189.294117647
0.964285714286,5040.0,10.2548161039,188.99348093
1.0,5580.0,11.010211466,189.294117647
1.0,5760.0,11.6158699243,189.294117647
1.0,5400.0,11.6220982589,189.294117647
1.0,5760.0,11.6221253955,189.294117647
1.0,5760.0,11.6221255432,189.294117647
1.0,5760.0,11.6221255438,189.294117647
1.0,5760.0,11.6221255438,189.294117647
1.0,5760.0,11.6221255438,189.294117647
1.0,5400.0,11.6221255438,189.294117647
1.0,6120.0,12.3715675917,189.294117647
1.0,6120.0,12.9806709089,189.294117647
1.0,6300.0,12.9893628363,189.294117647
1.0,6300.0,12.9894338865,189.294117647
1.0,6120.0,12.9894344268,189.294117647
1.0,6120.0,12.9894344313,189.294117647
1.0,6120.0,12.9894344313,189.294117647
1.0,6480.0,12.9894344313,189.294117647
1.0,6120.0,12.9894344313,189.294117647
1.0,6660.0,14.529920466,189.294117647
1.0,7020.0,15.6938308172,189.294117647
1.0,7200.0,15.7233846393,189.294117647
1.0,7200.0,15.7240374725,189.294117647
1.0,7200.0,15.7240518503,189.294117647
1.0,6840.0,15.7240521966,189.294117647
1.0,7200.0,15.724052206,189.294117647
1.0,7200.0,15.7240522063,189.294117647
1.0,7200.0,15.7240522063,189.294117647
1.0,7560.0,17.1816472083,189.294117647
1.0,7920.0,18.3161971066,189.294117647
1.0,7920.0,18.2879545376,189.169648907
1.0,7740.0,18.3687886497,189.294117647
1.0,8100.0,18.4091266125,189.294117647
1.0,7920.0,18.4237215409,189.294117647
1.0,7740.0,18.3154763091,189.294117647
1.0,8100.0,18.3368420228,189.294117647
1.0,7920.0,18.3484626636,189.294117647
1.0,8100.0,19.3555928334,189.294117647
1.0,8460.0,20.3249102469,189.294117647
1.0,8460.0,20.5275556551,189.294117647
1.0,8460.0,20.5584703681,189.294117647
1.0,8280.0,20.4743802857,189.294117647
1.0,8460.0,20.3976422005,189.294117647
1.0,8640.0,20.6661014156,189.294117647
1.0,8460.0,20.6229071928,189.294117647
1.0,8460.0,20.4897410054,189.294117647
1.0,8280.0,20.8094202598,189.294117647
1.0,8820.0,21.6564326538,189.065909504
1.0,8820.0,22.072712082,189.285723644
1.0,8640.0,21.9770034298,189.294117647
1.0,8460.0,21.9635454897,189.060644856
1.0,8640.0,22.1264599155,189.294117647
1.0,8640.0,21.9984295264,188.467373266
1.0,8640.0,22.10794907,189.17959603
1.0,8640.0,22.0564101243,189.294117647
1.0,9000.0,22.3885665391,188.794269876
1.0,8640.0,22.8523112923,188.862255445
1.0,8820.0,23.0567439428,189.294117647
1.0,9000.0,23.1936003378,189.294117647
1.0,8820.0,23.1886636078,189.294117647
1.0,8820.0,23.3158070608,189.294117647
1.0,9000.0,23.3003947903,189.294117647
1.0,8820.0,23.4946853272,189.294117647
1.0,9000.0,23.5560733436,189.012763888
1.0,7380.0,76.5348737764,97.0606878936
1.0,6660.0,75.7945449943,88.2215087256
1.0,6660.0,76.9843227147,84.1437435177
1.0,6840.0,77.0136730889,88.8153976516
1.0,7020.0,77.0136730889,89.1492096129
1.0,6480.0,71.5129138438,91.7818275481
1.0,6480.0,76.1457164423,81.4692075349
1.0,7020.0,77.0136730889,89.4979245979
1.0,6300.0,74.4883506271,84.3535046168
1.0,7020.0,76.4036141856,90.2132774337
1.0,7020.0,77.0136730889,89.4646008622
1.0,6840.0,77.0136730889,88.9810096205
1.0,6300.0,75.1932250698,84.2023768869
1.0,6840.0,75.5056652026,87.2425018239
1.0,6840.0,69.5643570659,94.2396781316
1.0,5760.0,45.7196992236,112.837519161
1.0,2340.0,17.3001704343,187.998977915
1.0,900.0,1.38764031546,189.294117647
1.0,900.0,1.52650373005,189.294117647
1.0,1080.0,1.7148319693,189.294117647
1.0,1260.0,2.08435142134,189.294117647
1.0,1260.0,2.37910484067,189.294117647
1.0,1440.0,2.25981973652,189.294117647
1.0,1440.0,2.33929323847,189.294117647
1.0,1440.0,2.38008081571,189.294117647
1.0,1440.0,2.44639349951,189.294117647
1.0,1440.0,2.62342425599,189.294117647
1.0,1800.0,2.93028289052,189.294117647
1.0,1980.0,3.30960979685,189.294117647
1.0,1980.0,3.47023304076,189.294117647
1.0,2160.0,3.60881495904,189.294117647
1.0,2160.0,3.61418226584,189.294117647
1.0,2160.0,3.62146083768,189.294117647
1.0,2160.0,3.71839501751,189.294117647
1.0,2160.0,3.80344133567,189.294117647
1.0,2520.0,3.91919604932,189.294117647
1.0,2340.0,4.39605697554,189.294117647
1.0,2700.0,4.71694369245,189.294117647
1.0,2880.0,4.84169730724,189.294117647
1.0,2700.0,4.89048175454,189.294117647
1.0,2700.0,4.90341878185,189.294117647
1.0,2880.0,4.96170793635,189.294117647
1.0,2880.0,5.03593214168,189.294117647
1.0,2880.0,5.10239668115,189.294117647
1.0,2880.0,5.37919369451,189.294117647
1.0,3600.0,5.85430201955,189.294117647
1.0,3240.0,6.11076784818,189.294117647
1.0,3240.0,6.22136984432,189.294117647
1.0,3600.0,6.2605759656,189.294117647
1.0,3600.0,6.3326968782,189.294117647
1.0,3420.0,6.31655548716,189.294117647
1.0,3420.0,6.35969732789,189.294117647
1.0,3600.0,6.47193709857,189.294117647
1.0,3600.0,6.78033365429,189.294117647
1.0,3960.0,7.23718370965,189.294117647
1.0,3960.0,7.46790100627,189.294117647
1.0,4140.0,7.54421750595,189.294117647
1.0,4140.0,7.60576272488,189.294117647
1.0,3960.0,7.67033664837,189.294117647
1.0,4140.0,7.68731092819,189.294117647
1.0,4140.0,7.68515238103,189.294117647
1.0,4140.0,7.84538296926,189.294117647
1.0,4320.0,8.19816691285,189.294117647
1.0,4500.0,8.63257819933,189.294117647
1.0,4680.0,8.8358899429,189.294117647
1.0,4680.0,8.95471583729,189.294117647
1.0,4680.0,9.01753009997,189.294117647
1.0,4680.0,9.05257771044,189.294117647
1.0,4680.0,9.01972074218,189.294117647
1.0,4680.0,9.07047708917,189.294117647
1.0,4680.0,9.20166214627,189.294117647
1.0,4860.0,9.57943908631,189.294117647
1.0,5220.0,10.0049331689,189.294117647
1.0,5040.0,10.2202918939,189.294117647
1.0,5220.0,10.3368418277,189.294117647
1.0,5220.0,10.3989114749,189.294117647
1.0,5220.0,10.4486504953,189.294117647
1.0,5040.0,10.4314422715,189.294117647
1.0,5400.0,10.5181937106,189.294117647
1.0,5400.0,10.7616783082,189.294117647
1.0,5400.0,11.2806085804,189.294117647
1.0,5400.0,11.8838672078,189.294117647
1.0,5760.0,12.8745991605,189.294117647
1.0,5760.0,13.8965514553,189.294117647
1.0,5760.0,14.6156870481,189.294117647
1.0,5580.0,15.4150707061,189.294117647
1.0,5580.0,16.605837351,187.901312599
1.0,5760.0,15.9598722024,189.294117647
1.0,6120.0,16.636515553,189.294117647
1.0,5760.0,17.9007531636,188.689609884
1.0,6120.0,20.4873480291,178.095471983
1.0,5940.0,21.7231534422,188.054302638
1.0,6120.0,24.7380203598,184.466124226
1.0,6300.0,25.823966443,189.038606335
1.0,6120.0,25.8643598813,173.421566633
1.0,6120.0,26.453618319,146.211137957
1.0,6300.0,28.182287288,143.454247274
1.0,6300.0,29.8052434778,141.566414287
1.0,6480.0,32.8450137217,145.774069532
1.0,6660.0,35.738413498,140.446924699
1.0,6660.0,39.8956217242,130.286445686
1.0,6660.0,45.250401436,123.898441414
1.0,6120.0,51.8670726278,106.739711003
1.0,6840.0,57.3809678132,121.787778614
1.0,6660.0,61.7991799405,110.697090443
1.0,6660.0,65.3381315236,97.8933390467
1.0,6480.0,68.1881296643,93.055549058
1.0,6300.0,70.2427571691,89.8672531587
1.0,6840.0,75.2570887122,90.3817702592
1.0,6660.0,75.0247992645,85.2307878649
1.0,6660.0,76.3973847877,82.3154593895
1.0,6660.0,74.3490361704,86.8333364081
1.0,6840.0,76.7607966582,89.0912673827
1.0,6300.0,72.4107062564,85.0696957671
1.0,6840.0,77.0136730889,87.9929838299
1.0,6660.0,75.5000596544,86.1354899455
1.0,6840.0,77.0136730889,85.5432334119
1.0,6660.0,75.2840610862,85.3874047455
1.0,6840.0,77.0117992647,89.8149524899
1.0,6300.0,73.0970647531,82.7790604387
1.0,6660.0,75.1245922188,88.9934046557
1.0,6840.0,77.0136730889,87.0836750778
1.0,6480.0,75.3772310535,86.3136265236
1.0,6660.0,74.8969269437,85.6477200276
1.0,6660.0,75.1475499944,86.6479075331
1.0,6840.0,77.0136730889,89.8034234423
1.0,6660.0,75.062435992,88.4522685203
1.0,6480.0,75.9978324313,84.9132328415
1.0,4680.0,29.3346863921,162.008642194
1.0,900.0,1.32119737647,189.294117647
1.0,900.0,1.5151079098,189.294117647
1.0,1260.0,1.89472797897,189.294117647
1.0,1260.0,2.04924046521,189.294117647
1.0,1260.0,2.05096201585,189.294117647
1.0,1260.0,2.15288479339,189.294117647
1.0,1440.0,2.3815921377,189.294117647
1.0,1440.0,2.3720406165,189.294117647
1.0,1440.0,2.42758809057,189.294117647
