timestamps(s), speed (mph), count
20.0,67.8287517587,16.0
40.0,66.1795253161,17.0
60.0,61.0304936191,17.0
80.0,62.2401960178,18.0
100.0,62.298523618,17.0
120.0,66.5352589777,18.0
140.0,69.9780343386,16.0
160.0,64.1069467265,19.0
180.0,67.9111246527,18.0
200.0,67.4465096453,18.0
220.0,73.2607123489,17.0
240.0,56.2254241574,17.0
260.0,66.8338308633,18.0
280.0,60.8099316925,16.0
300.0,72.3684752392,17.0
320.0,65.1321635665,17.0
340.0,68.3683856915,18.0
360.0,73.4677921763,18.0
380.0,66.0340925829,17.0
400.0,69.8361328619,16.0
420.0,71.1201499276,19.0
440.0,62.9378309665,15.0
460.0,69.1724859266,18.0
480.0,68.8973735893,17.0
500.0,68.954829283,18.0
520.0,66.0428623296,18.0
540.0,63.3271154081,18.0
560.0,71.19543134,18.0
580.0,69.829056766,18.0
600.0,68.1807111827,17.0
620.0,69.4107251631,18.0
640.0,73.5141808492,16.0
660.0,67.2276267382,18.0
680.0,67.9235707163,18.0
700.0,68.4021177655,17.0
720.0,70.8855116574,18.0
740.0,71.7613811566,18.0
760.0,66.0951953523,19.0
780.0,69.0760931581,17.0
800.0,73.3974948512,16.0
820.0,69.2282307276,17.0
840.0,65.4691547726,18.0
860.0,67.9795139728,18.0
880.0,61.7960741129,17.0
900.0,60.9710045589,19.0
920.0,68.8925771151,18.0
940.0,71.3916494364,17.0
960.0,66.4781466614,17.0
980.0,70.8526759444,19.0
1000.0,70.0524000942,17.0
1020.0,69.5043337048,15.0
1040.0,66.1524624486,19.0
1060.0,72.1569797772,18.0
1080.0,70.4259197752,18.0
1100.0,72.4680049086,18.0
1120.0,69.3449665145,18.0
1140.0,69.7837561067,18.0
1160.0,65.2211143302,19.0
1180.0,65.2445872457,17.0
1200.0,70.5843791778,20.0
1220.0,74.4095345168,18.0
1240.0,64.945299113,19.0
1260.0,66.2750596264,16.0
1280.0,65.3551547566,17.0
1300.0,73.99934664,19.0
1320.0,69.2628360957,18.0
1340.0,57.7260367657,18.0
1360.0,71.5229977826,18.0
1380.0,64.8104218053,17.0
1400.0,69.2644254751,17.0
1420.0,68.6978949407,16.0
1440.0,75.7780220387,16.0
1460.0,69.4848362072,17.0
1480.0,68.8933516713,18.0
1500.0,71.3836028069,16.0
1520.0,73.895074847,18.0
1540.0,74.771044226,18.0
1560.0,68.6100890717,17.0
1580.0,72.6557482722,17.0
1600.0,76.8039008202,18.0
1620.0,70.9260895708,19.0
1640.0,67.1105391562,18.0
1660.0,68.502348426,18.0
1680.0,72.249805146,16.0
1700.0,72.4992708398,18.0
1720.0,72.9923408965,18.0
1740.0,68.3939028578,17.0
1760.0,68.3614170393,18.0
1780.0,71.5125897837,18.0
1800.0,60.162343141,18.0
1820.0,67.1580907157,24.0
1840.0,73.6508693031,23.0
1860.0,73.7381989213,24.0
1880.0,72.5844929289,24.0
1900.0,75.0918058065,24.0
1920.0,72.5094202124,22.0
1940.0,73.0546756416,25.0
1960.0,73.3168603254,23.0
1980.0,74.650345755,21.0
2000.0,70.9444174186,23.0
2020.0,68.7399395631,25.0
2040.0,73.7398220198,22.0
2060.0,74.4269444063,24.0
2080.0,74.0173100337,22.0
2100.0,76.3893364764,24.0
2120.0,69.2104162907,20.0
2140.0,68.672673458,17.0
2160.0,64.8490201937,18.0
2180.0,62.9685196048,18.0
2200.0,70.894614863,18.0
2220.0,65.958462053,18.0
2240.0,64.3136693252,18.0
2260.0,68.7133239584,19.0
2280.0,63.2759138792,17.0
2300.0,70.2711246564,17.0
2320.0,64.4250297322,18.0
2340.0,64.1063496316,19.0
2360.0,62.5839413212,19.0
2380.0,68.5242926103,18.0
2400.0,73.5339471333,19.0
2420.0,68.4669615986,17.0
2440.0,71.0541596939,20.0
2460.0,62.9560729825,20.0
2480.0,69.0896489047,19.0
