timestamps(s), speed (mph), count
20.0,0.0,0.0
40.0,0.0,0.0
60.0,0.0,0.0
80.0,0.0,0.0
100.0,0.0,0.0
120.0,0.0,0.0
140.0,0.0,0.0
160.0,75.0947442212,8.0
180.0,73.698203468,15.0
200.0,73.2987077523,14.0
220.0,52.90138689,17.0
240.0,47.7520114551,22.0
260.0,41.180335344,8.0
280.0,22.0247437299,20.0
300.0,0.590337204619,2.0
320.0,0.590636083945,2.0
340.0,0.590636084245,2.0
360.0,0.59063608425,2.0
380.0,0.59063608425,2.0
400.0,0.59063608425,2.0
420.0,0.59063608425,2.0
440.0,0.59063608425,2.0
460.0,0.59063608425,2.0
480.0,0.590636084245,2.0
500.0,0.59063608425,2.0
520.0,0.59063608425,2.0
540.0,0.590262433359,2.0
560.0,0.590137806513,2.0
580.0,0.590137887683,2.0
600.0,0.590137887688,2.0
620.0,0.590185405756,2.0
640.0,0.639858996867,3.0
660.0,0.627304543385,2.0
680.0,0.611582515275,2.0
700.0,0.605978702874,2.0
720.0,0.605978702879,2.0
740.0,0.605978702879,2.0
760.0,0.605978702879,2.0
780.0,0.605978702879,2.0
800.0,0.605978702879,2.0
820.0,0.605978702884,2.0
840.0,0.605978702884,2.0
860.0,0.605978702879,2.0
880.0,0.61142504013,3.0
900.0,0.605978702884,2.0
920.0,0.605978702874,2.0
940.0,0.605978702879,2.0
960.0,0.605978702879,2.0
980.0,0.600020394048,2.0
1000.0,0.597533640565,2.0
1020.0,0.597532628539,2.0
1040.0,0.597532628524,2.0
1060.0,0.597532628524,2.0
1080.0,0.597532628519,2.0
1100.0,0.597852935367,2.0
1120.0,0.617723688799,2.0
1140.0,0.63271629013,3.0
1160.0,0.598785171857,2.0
1180.0,0.598785171852,2.0
1200.0,0.598785171852,2.0
1220.0,3.91404253163,6.0
1240.0,9.79370000444,22.0
1260.0,10.8603003107,23.0
1280.0,11.0202870402,24.0
1300.0,10.9571639548,19.0
1320.0,10.4945721184,19.0
1340.0,10.5355242367,21.0
1360.0,10.3649834642,21.0
1380.0,10.247389981,21.0
1400.0,10.6444020374,22.0
1420.0,10.6398136037,20.0
1440.0,10.676644928,21.0
1460.0,10.8748581549,21.0
1480.0,10.9027671987,21.0
1500.0,10.9741076965,23.0
1520.0,11.158041593,23.0
1540.0,10.9219351613,21.0
1560.0,10.7933549946,20.0
1580.0,10.7021418232,20.0
1600.0,10.2812302996,20.0
1620.0,10.4976466147,21.0
1640.0,10.4529910893,20.0
1660.0,10.2274444418,20.0
1680.0,10.4198522415,19.0
1700.0,10.4549327649,18.0
1720.0,10.2564420738,19.0
1740.0,10.0398333111,18.0
1760.0,10.5544072625,19.0
1780.0,10.9192217599,21.0
1800.0,11.1703152305,20.0
1820.0,11.1623491757,20.0
1840.0,10.9630621245,19.0
1860.0,10.5150488707,19.0
1880.0,10.1873424149,18.0
1900.0,9.88859277066,19.0
1920.0,10.5363787229,21.0
1940.0,10.4370721606,19.0
1960.0,10.2044547882,21.0
1980.0,10.3716393286,21.0
2000.0,10.1062761797,21.0
2020.0,10.4398999652,21.0
2040.0,10.4355036609,21.0
2060.0,10.4371953247,22.0
2080.0,10.6595541686,22.0
2100.0,10.5105024545,20.0
2120.0,10.8184004033,21.0
2140.0,11.0362833609,19.0
2160.0,10.8831241516,22.0
2180.0,10.7304416999,20.0
2200.0,11.0033699468,21.0
2220.0,10.7481510269,23.0
2240.0,10.4519471643,21.0
2260.0,10.5386937004,21.0
2280.0,10.3213094205,22.0
2300.0,10.034539461,20.0
2320.0,10.2611964879,20.0
2340.0,10.4430446944,22.0
2360.0,10.9775298925,21.0
2380.0,11.2824289809,22.0
2400.0,10.9995921481,22.0
2420.0,12.3150942996,24.0
2440.0,18.1972609016,29.0
2460.0,21.5065821831,28.0
2480.0,25.9288869329,31.0
2500.0,28.5376883377,28.0
2520.0,30.5824454078,34.0
2540.0,33.187114178,33.0
2560.0,35.6565074281,26.0
2580.0,37.7912696683,28.0
2600.0,38.7453461298,31.0
2620.0,40.2223554327,30.0
2640.0,41.6481844011,27.0
2660.0,41.955984473,26.0
2680.0,43.4420435166,29.0
2700.0,43.8532346252,26.0
2720.0,42.420467622,28.0
2740.0,43.7549314512,30.0
2760.0,44.3297220084,23.0
2780.0,44.7106155759,27.0
2800.0,44.8385478671,24.0
2820.0,45.9778080431,26.0
2840.0,48.2361924449,24.0
2860.0,47.609134867,25.0
2880.0,47.1866507598,26.0
2900.0,47.2376991166,25.0
2920.0,46.233647924,24.0
2940.0,46.3964089803,26.0
2960.0,46.8144329868,28.0
2980.0,46.7475937201,27.0
3000.0,47.2771720422,24.0
3020.0,47.86036234,24.0
3040.0,48.2459309642,24.0
3060.0,48.3875304934,23.0
3080.0,48.9543799874,25.0
3100.0,48.5064817122,22.0
3120.0,48.5639111627,26.0
3140.0,48.6979509026,25.0
3160.0,48.9797826358,24.0
3180.0,49.3362832686,21.0
3200.0,49.4497055053,24.0
3220.0,49.4878870087,22.0
3240.0,49.5009962967,24.0
3260.0,49.7799074352,23.0
3280.0,49.6488065686,26.0
3300.0,49.8019393211,25.0
3320.0,50.3929740356,23.0
3340.0,50.4276337705,24.0
3360.0,50.5287676108,25.0
3380.0,50.869847376,24.0
3400.0,50.585301773,27.0
3420.0,50.305266517,22.0
3440.0,51.1599945113,29.0
3460.0,52.8163194358,24.0
3480.0,50.408427444,27.0
3500.0,50.2023528129,24.0
3520.0,51.1141715452,27.0
3540.0,52.042579816,24.0
3560.0,54.1837579908,28.0
3580.0,52.1891140594,24.0
3600.0,50.7267517157,28.0
