timestamps(s), speed (mph), count
20.0,0.0,0.0
40.0,-0.62137,-1.0
60.0,71.2898139721,5.0
80.0,63.4090144385,18.0
100.0,63.9694575106,19.0
120.0,66.0168702235,19.0
140.0,63.1701150557,19.0
160.0,66.552289186,20.0
180.0,68.9199966816,19.0
200.0,70.6402367566,21.0
220.0,68.8948531452,20.0
240.0,69.5092437928,18.0
260.0,70.1500483613,20.0
280.0,68.62884899,20.0
300.0,69.3422240451,16.0
320.0,68.3927918697,20.0
340.0,71.8042156652,20.0
360.0,70.3639107421,20.0
380.0,68.2775157472,18.0
400.0,67.7472953153,16.0
420.0,65.9277449522,20.0
440.0,70.2359324053,19.0
460.0,62.2723583559,19.0
480.0,70.9713750101,17.0
500.0,67.513571199,19.0
520.0,72.9691440563,16.0
540.0,62.9512296086,16.0
560.0,69.9006519446,18.0
580.0,70.0287828903,18.0
600.0,71.4254049081,17.0
620.0,69.2125606044,19.0
640.0,70.4260830028,22.0
660.0,68.3195971011,13.0
680.0,66.9474390168,22.0
700.0,69.5364996901,17.0
720.0,65.9859564318,18.0
740.0,71.3933277932,20.0
760.0,70.0032173442,12.0
780.0,65.8730930924,21.0
800.0,69.9057800212,19.0
820.0,70.2282393971,16.0
840.0,65.4709555862,19.0
860.0,67.2002356895,21.0
880.0,71.0203485147,18.0
900.0,70.1479986506,18.0
920.0,67.3582691891,19.0
940.0,65.8505337136,20.0
960.0,68.5651019965,19.0
980.0,70.1075404699,17.0
1000.0,71.5031289401,19.0
1020.0,71.5370188088,13.0
1040.0,64.7363599775,18.0
1060.0,63.4486137745,16.0
1080.0,67.0912628922,14.0
1100.0,58.1259352966,19.0
1120.0,66.44852327,13.0
1140.0,63.7460426209,19.0
1160.0,65.9972996368,16.0
1180.0,67.0484241651,16.0
1200.0,66.5195328107,17.0
1220.0,69.3606466646,20.0
1240.0,66.254357781,16.0
1260.0,67.1997158908,18.0
1280.0,64.1285314048,17.0
1300.0,67.4763108143,19.0
1320.0,65.7398212796,19.0
1340.0,67.5014021596,19.0
1360.0,73.5199410798,17.0
1380.0,72.1527708199,16.0
1400.0,68.6645467522,18.0
1420.0,69.2234271289,21.0
1440.0,70.6703625484,17.0
1460.0,74.2571024938,18.0
1480.0,69.5969246329,15.0
1500.0,72.0924241412,22.0
1520.0,73.6505889506,16.0
1540.0,67.7903555488,18.0
1560.0,71.2000688694,17.0
1580.0,68.8940794854,13.0
1600.0,62.546630021,18.0
1620.0,61.2836405038,15.0
1640.0,52.1476386406,19.0
1660.0,45.5098644375,16.0
1680.0,34.8490346226,15.0
1700.0,17.8974718064,12.0
1720.0,0.601881533117,2.0
1740.0,0.773266526494,3.0
1760.0,2.27051128651,4.0
1780.0,4.66421462448,7.0
1800.0,6.04546271353,11.0
1820.0,7.35469790251,15.0
1840.0,8.7377487306,18.0
1860.0,9.60854456119,18.0
1880.0,10.2591334584,18.0
1900.0,10.547054647,18.0
1920.0,10.7109653308,21.0
1940.0,10.7308894651,22.0
1960.0,10.7250169792,21.0
1980.0,10.6464071522,21.0
2000.0,10.5879971516,23.0
2020.0,10.5263633689,22.0
2040.0,10.5084872837,21.0
2060.0,10.5351468382,23.0
2080.0,10.4945945857,23.0
2100.0,10.5542525563,22.0
2120.0,10.5639576997,24.0
2140.0,10.5745116042,22.0
2160.0,11.0904450361,21.0
2180.0,13.0807494541,19.0
2200.0,16.6788668119,23.0
2220.0,24.3014559371,19.0
2240.0,30.0251162221,16.0
2260.0,34.9681568712,19.0
2280.0,39.5104170844,18.0
2300.0,45.5383546423,14.0
2320.0,48.3672954005,18.0
2340.0,49.6985641819,19.0
2360.0,49.4033218573,17.0
2380.0,53.9663284281,18.0
2400.0,60.93973047,15.0
2420.0,60.7389949631,16.0
2440.0,58.4039382536,19.0
2460.0,62.3859492534,19.0
2480.0,55.4225940662,20.0
2500.0,59.785346437,18.0
2520.0,59.3523029703,19.0
2540.0,65.2585315068,15.0
2560.0,64.575230231,17.0
2580.0,58.515401617,17.0
2600.0,65.4843426239,20.0
2620.0,68.93924663,20.0
2640.0,63.3009391976,17.0
2660.0,62.466956625,19.0
2680.0,65.1229726187,20.0
2700.0,70.2141988144,16.0
2720.0,68.1520974379,19.0
2740.0,68.7521530174,20.0
2760.0,70.1644194373,19.0
2780.0,67.5464513027,20.0
2800.0,65.5767547096,21.0
2820.0,69.4284388115,14.0
2840.0,67.604845008,23.0
2860.0,69.6994866187,16.0
2880.0,65.7976001741,20.0
2900.0,58.0632795861,21.0
2920.0,67.441735009,17.0
2940.0,67.6843451645,18.0
2960.0,67.4690080591,18.0
2980.0,58.3047740869,18.0
3000.0,64.3197325706,25.0
3020.0,70.8847772458,22.0
3040.0,70.9942094873,17.0
3060.0,70.6936279903,17.0
3080.0,69.5635553107,19.0
3100.0,70.1671793841,17.0
3120.0,67.0031877942,16.0
3140.0,70.6824806599,14.0
3160.0,63.3954329821,19.0
3180.0,70.4830290608,19.0
3200.0,67.4400171904,16.0
3220.0,61.8502507095,13.0
3240.0,60.982185527,20.0
3260.0,68.2166572302,16.0
3280.0,67.9054724152,19.0
3300.0,68.8389784078,15.0
3320.0,67.995752231,19.0
3340.0,66.9005246956,17.0
3360.0,67.2482608563,18.0
3380.0,65.0777722454,18.0
3400.0,69.1231945047,19.0
3420.0,67.8230663664,17.0
3440.0,71.1722889721,19.0
3460.0,66.7870732043,16.0
3480.0,67.6555098927,19.0
3500.0,65.88048071,15.0
3520.0,58.0405586607,22.0
3540.0,61.493298715,20.0
3560.0,67.8825671612,18.0
3580.0,70.0827407037,17.0
3600.0,67.9301222693,18.0
