timestamps(s), speed (mph), count
20.0,0.0,0.0
40.0,0.0,0.0
60.0,0.0,0.0
80.0,0.0,0.0
100.0,0.0,0.0
120.0,0.0,0.0
140.0,0.0,0.0
160.0,69.8841322791,2.0
180.0,74.4739725102,13.0
200.0,59.1411720815,15.0
220.0,42.7060238633,19.0
240.0,28.1657494954,16.0
260.0,6.76447854975,5.0
280.0,0.640937038312,2.0
300.0,0.60301910435,2.0
320.0,0.603027965081,3.0
340.0,0.603027966068,2.0
360.0,0.603027966068,2.0
380.0,0.603027966068,2.0
400.0,0.603027966068,2.0
420.0,0.603027966068,2.0
440.0,0.603027966068,2.0
460.0,0.603027966068,2.0
480.0,0.603027966068,2.0
500.0,0.603027966068,2.0
520.0,0.603027966068,2.0
540.0,0.587317579474,2.0
560.0,0.58257710282,2.0
580.0,0.58257721968,2.0
600.0,0.582577219685,2.0
620.0,0.595190051987,2.0
640.0,0.59838560916,2.0
660.0,0.598385368339,2.0
680.0,0.598385368359,2.0
700.0,0.598385368359,2.0
720.0,0.598385368364,2.0
740.0,0.598385368359,2.0
760.0,0.598385368364,2.0
780.0,0.598385368359,2.0
800.0,0.598385368364,2.0
820.0,0.598385368359,2.0
840.0,0.634644263426,1.0
860.0,0.598385368359,2.0
880.0,0.598385368364,2.0
900.0,0.598385368364,2.0
920.0,0.610471666715,3.0
940.0,0.598385368359,2.0
960.0,0.598385368359,2.0
980.0,0.611786597568,2.0
1000.0,0.613215965078,2.0
1020.0,0.61667458698,2.0
1040.0,0.616616496332,2.0
1060.0,0.616617190312,2.0
1080.0,0.613809549204,2.0
1100.0,0.614238453532,2.0
1120.0,0.614240375131,2.0
1140.0,0.614240374287,2.0
1160.0,0.614240374287,2.0
1180.0,0.643773732338,2.0
1200.0,0.595774033175,2.0
1220.0,0.90352824771,2.0
1240.0,7.72963657639,16.0
1260.0,10.7378313458,20.0
1280.0,11.1994232746,21.0
1300.0,10.7961146134,20.0
1320.0,10.5757896549,21.0
1340.0,11.1015347609,26.0
1360.0,11.2997097089,26.0
1380.0,11.2676526143,25.0
1400.0,10.4055813762,23.0
1420.0,10.4897729992,23.0
1440.0,10.862953489,25.0
1460.0,11.189568842,28.0
1480.0,11.1299093892,26.0
1500.0,11.1651090084,25.0
1520.0,11.277406915,23.0
1540.0,10.5800364307,25.0
1560.0,10.6792107532,25.0
1580.0,10.9119637766,23.0
1600.0,10.9436097763,22.0
1620.0,10.9532487728,23.0
1640.0,11.0362228842,22.0
1660.0,10.9166791269,24.0
1680.0,10.8529896186,22.0
1700.0,11.1128133278,26.0
1720.0,11.0671442312,24.0
1740.0,10.859044114,22.0
1760.0,11.0330323912,23.0
1780.0,11.1396759715,23.0
1800.0,10.8052113031,20.0
1820.0,10.8458503816,20.0
1840.0,11.0169372594,20.0
1860.0,10.5933385375,19.0
1880.0,10.3784656114,18.0
1900.0,10.5389994225,18.0
1920.0,10.8928095049,20.0
1940.0,10.252475039,19.0
1960.0,10.344597519,19.0
1980.0,10.3528428023,19.0
2000.0,10.4799279118,19.0
2020.0,10.539902641,17.0
2040.0,10.5150416417,20.0
2060.0,10.5801716234,18.0
2080.0,10.8289595953,23.0
2100.0,11.0620732699,24.0
2120.0,11.6376024293,25.0
2140.0,11.5276884042,32.0
2160.0,11.627867205,31.0
2180.0,12.2602817566,34.0
2200.0,12.3029012876,32.0
2220.0,12.3031246632,34.0
2240.0,12.3031259923,33.0
2260.0,12.3031259999,33.0
2280.0,12.303126,33.0
2300.0,12.303126,33.0
2320.0,12.303126,33.0
2340.0,12.303126,33.0
2360.0,12.303126,33.0
2380.0,12.2866855233,29.0
2400.0,11.9157327925,27.0
2420.0,15.4400830412,28.0
2440.0,18.0203774425,22.0
2460.0,20.3749583001,25.0
2480.0,22.9089318792,24.0
2500.0,25.4413026284,25.0
2520.0,28.96148023,26.0
2540.0,30.8892692539,21.0
2560.0,31.4742981625,24.0
2580.0,32.7667925378,24.0
2600.0,33.9578003697,25.0
2620.0,35.544191756,27.0
2640.0,37.7952443257,25.0
2660.0,38.750153206,26.0
2680.0,39.7746453698,28.0
2700.0,40.0601872468,29.0
2720.0,40.4713975289,26.0
2740.0,41.5370263312,28.0
2760.0,42.5560197499,30.0
2780.0,42.8190672008,26.0
2800.0,43.3573505853,33.0
2820.0,44.8645031282,39.0
2840.0,44.0148516521,49.0
2860.0,43.8882847568,52.0
2880.0,44.0211766445,51.0
2900.0,43.8789957814,51.0
2920.0,42.5686919191,51.0
2940.0,43.2608552181,52.0
2960.0,41.6092557119,50.0
2980.0,42.7410996066,51.0
3000.0,43.6407655681,44.0
3020.0,45.1519711886,23.0
3040.0,46.624774694,24.0
3060.0,47.8934703576,23.0
3080.0,48.8731409484,25.0
3100.0,46.9083308881,26.0
3120.0,48.4883441147,25.0
3140.0,50.1614772965,22.0
3160.0,50.336991745,25.0
3180.0,50.5091311444,25.0
3200.0,50.5917161644,24.0
3220.0,51.2729369709,31.0
3240.0,50.936243282,40.0
3260.0,46.8668318104,34.0
3280.0,47.6963218672,34.0
3300.0,51.8392012815,34.0
3320.0,52.5724766105,35.0
3340.0,47.6943557102,35.0
3360.0,52.5835836185,30.0
3380.0,54.1528413603,37.0
3400.0,52.4646028826,40.0
3420.0,55.7012240981,36.0
3440.0,55.3277337285,35.0
3460.0,55.801974342,35.0
3480.0,53.7364967344,37.0
3500.0,53.5398125365,32.0
3520.0,55.0618752113,34.0
3540.0,51.5344706724,35.0
3560.0,50.0321023998,30.0
3580.0,52.6376598983,33.0
3600.0,54.8331580875,35.0
