timestamps(s), speed (mph), count
20.0,69.8715546044,15.0
40.0,70.4363389965,17.0
60.0,71.1757003198,16.0
80.0,65.2873356982,16.0
100.0,71.9383184548,18.0
120.0,72.4296469933,16.0
140.0,69.5974733868,18.0
160.0,69.4646057283,16.0
180.0,71.0175754277,18.0
200.0,69.236489141,15.0
220.0,70.7416960937,18.0
240.0,71.2886601934,16.0
260.0,73.2727819594,18.0
280.0,72.2653320928,16.0
300.0,72.1646666132,18.0
320.0,70.7463696484,16.0
340.0,71.4645748152,16.0
360.0,74.1796374505,18.0
380.0,69.161348342,16.0
400.0,73.1678975191,18.0
420.0,71.4852774302,16.0
440.0,71.9338166932,18.0
460.0,72.2586212587,16.0
480.0,70.4245379582,18.0
500.0,68.8982369252,16.0
520.0,71.2396020104,17.0
540.0,67.4850977575,16.0
560.0,71.9457958887,18.0
580.0,72.1481654232,16.0
600.0,67.9513863335,17.0
620.0,73.4368532832,15.0
640.0,75.2343321495,18.0
660.0,69.8954152366,16.0
680.0,71.2394238908,17.0
700.0,70.9830685208,17.0
720.0,69.1097311456,16.0
740.0,64.0804737234,18.0
760.0,71.9324694122,16.0
780.0,70.4218650233,18.0
800.0,70.2175835524,15.0
820.0,72.1068514397,18.0
840.0,70.8763450756,16.0
860.0,74.3563243541,16.0
880.0,72.7333576434,18.0
900.0,71.9056924985,16.0
920.0,70.5297248431,18.0
940.0,68.128775419,16.0
960.0,69.0959114476,18.0
980.0,70.6997302908,15.0
1000.0,72.0723172322,17.0
1020.0,71.1770425934,16.0
1040.0,69.8207179522,18.0
1060.0,71.2428655295,15.0
1080.0,71.039508985,18.0
1100.0,70.9426376383,16.0
1120.0,72.7071279663,18.0
1140.0,73.9730486879,16.0
1160.0,71.4671890435,16.0
1180.0,70.9800542708,18.0
1200.0,72.3924552262,16.0
1220.0,69.8933690212,18.0
1240.0,67.9762036851,16.0
1260.0,70.4767431125,18.0
1280.0,71.9089936571,16.0
1300.0,71.0326437886,17.0
1320.0,68.0125048811,16.0
1340.0,74.5616097429,18.0
1360.0,71.9873830548,16.0
1380.0,71.5601105738,18.0
1400.0,75.5913303176,16.0
1420.0,68.0538483397,17.0
1440.0,70.7013609176,17.0
1460.0,72.1136837833,16.0
1480.0,71.0373571897,18.0
1500.0,72.8442811409,16.0
1520.0,70.7531274183,18.0
1540.0,72.4968312992,16.0
1560.0,69.1987979333,18.0
1580.0,69.6077721871,16.0
1600.0,72.5354800666,17.0
1620.0,69.596199076,16.0
1640.0,70.2450482813,16.0
1660.0,72.6578034749,18.0
1680.0,74.5159251803,17.0
1700.0,70.0631909292,16.0
1720.0,66.192511341,16.0
1740.0,69.357834898,18.0
1760.0,73.4002307645,15.0
1780.0,69.178738445,17.0
1800.0,75.9515268853,16.0
1820.0,63.764567437,16.0
1840.0,72.9599331342,18.0
1860.0,74.1075382801,15.0
1880.0,70.9733821313,18.0
1900.0,64.6126103854,15.0
1920.0,69.3608415583,18.0
1940.0,70.3438332953,16.0
1960.0,70.288757705,18.0
1980.0,74.5267610203,16.0
2000.0,69.9652987881,16.0
2020.0,74.5951296492,18.0
2040.0,71.5457864096,16.0
2060.0,70.2340595382,18.0
2080.0,67.1068878302,16.0
2100.0,70.6790130995,16.0
2120.0,70.717166122,18.0
2140.0,71.4236779151,16.0
2160.0,71.3484004368,17.0
2180.0,69.8575224829,16.0
2200.0,68.1682855646,18.0
2220.0,75.595560271,15.0
2240.0,72.6147396633,18.0
2260.0,70.764236571,16.0
2280.0,70.2789612798,18.0
2300.0,74.4085096165,16.0
2320.0,70.3595359068,17.0
2340.0,67.6996108766,15.0
2360.0,73.7002307822,18.0
2380.0,70.0434268902,15.0
2400.0,72.2009224783,18.0
2420.0,71.9775677765,16.0
2440.0,68.73662857,18.0
2460.0,70.8749948892,16.0
2480.0,71.2868788215,18.0
2500.0,72.792534188,15.0
2520.0,72.2051004928,18.0
2540.0,67.0792873008,16.0
2560.0,69.4382844532,18.0
2580.0,73.7222293533,16.0
2600.0,71.5234726604,17.0
2620.0,71.579878232,15.0
2640.0,70.2553880289,18.0
2660.0,73.0474556879,16.0
2680.0,68.4325812834,18.0
2700.0,73.4727923973,16.0
2720.0,70.2434081359,16.0
2740.0,71.3734990613,18.0
2760.0,73.9049149883,16.0
2780.0,73.2724771365,18.0
2800.0,73.4322834353,16.0
2820.0,69.5350721606,18.0
2840.0,72.0808958649,16.0
2860.0,74.2898953005,17.0
2880.0,68.7199300699,16.0
2900.0,68.5285342331,16.0
2920.0,71.3087557259,18.0
2940.0,71.3485105036,16.0
2960.0,73.6553619851,18.0
2980.0,71.9987110303,16.0
3000.0,70.1618938244,18.0
