timestamps(s), speed (mph), count
20.0,0.0,0.0
40.0,0.0,0.0
60.0,67.490904174,6.0
80.0,69.8195566906,18.0
100.0,69.1426422441,16.0
120.0,66.2694020898,16.0
140.0,64.2366153364,15.0
160.0,67.4904866829,17.0
180.0,59.8788299486,17.0
200.0,65.2420845023,17.0
220.0,60.6252452686,18.0
240.0,69.9295175744,17.0
260.0,68.8914469852,17.0
280.0,66.9906324816,17.0
300.0,69.6290274343,15.0
320.0,68.7026700563,17.0
340.0,62.3396711774,19.0
360.0,62.6118177498,19.0
380.0,64.9343204767,26.0
400.0,71.6839366056,24.0
420.0,72.0634375782,23.0
440.0,72.9416157139,23.0
460.0,68.8280012147,25.0
480.0,67.728083457,21.0
500.0,67.9781910755,26.0
520.0,65.7636972399,20.0
540.0,67.234736379,27.0
560.0,71.1447029434,24.0
580.0,71.1351023255,21.0
600.0,62.4600491903,28.0
620.0,70.7762398638,23.0
640.0,70.4802563073,18.0
660.0,67.9870430833,27.0
680.0,71.2975398013,16.0
700.0,68.7621493918,17.0
720.0,67.7132879704,17.0
740.0,68.0374730529,19.0
760.0,67.7316652473,21.0
780.0,67.0507150967,18.0
800.0,69.2723941906,17.0
820.0,67.437854903,13.0
840.0,65.239843338,16.0
860.0,65.7376380953,19.0
880.0,70.8888869274,19.0
900.0,67.0985638757,16.0
920.0,63.5602875087,19.0
940.0,68.7357675286,17.0
960.0,65.6502485163,21.0
980.0,69.984493353,24.0
1000.0,72.9551690269,26.0
1020.0,71.7212136901,21.0
1040.0,69.1106300669,27.0
1060.0,69.6793202825,21.0
1080.0,69.3002864565,24.0
1100.0,68.593382782,24.0
1120.0,68.2450580479,26.0
1140.0,71.657998659,21.0
1160.0,72.3981954841,24.0
1180.0,70.8083088407,23.0
1200.0,71.1895254449,25.0
1220.0,70.7441015004,27.0
1240.0,67.9385235241,24.0
1260.0,68.784106464,16.0
1280.0,69.3894501096,20.0
1300.0,67.5699409868,17.0
1320.0,65.1591210417,16.0
1340.0,61.6122946795,16.0
1360.0,62.1546297592,19.0
1380.0,59.9240027222,17.0
1400.0,59.6754036696,20.0
1420.0,63.0209969862,17.0
1440.0,55.1953154927,14.0
1460.0,42.9318363895,17.0
1480.0,33.4445884589,17.0
1500.0,15.824024175,10.0
1520.0,0.614964569739,2.0
1540.0,0.614887036104,2.0
1560.0,0.61490381539,2.0
1580.0,0.614864273217,2.0
1600.0,0.614806791519,2.0
1620.0,0.614780258071,2.0
1640.0,0.609080416184,3.0
1660.0,1.14938409178,3.0
1680.0,3.89266968221,7.0
1700.0,6.13208783723,10.0
1720.0,7.06848965148,16.0
1740.0,8.58743259123,17.0
1760.0,9.53194161392,19.0
1780.0,10.0848861998,17.0
1800.0,10.4012804591,20.0
1820.0,10.7264140973,21.0
1840.0,10.9261045745,19.0
1860.0,11.0145974114,19.0
1880.0,11.0470031455,20.0
1900.0,10.9848989688,21.0
1920.0,11.0170253394,20.0
1940.0,10.9587218596,20.0
1960.0,11.0044237188,20.0
1980.0,10.9633634603,19.0
2000.0,10.9409053321,23.0
2020.0,10.8515165544,23.0
2040.0,10.6650865465,24.0
2060.0,10.5477599557,25.0
2080.0,10.4952565395,24.0
2100.0,10.5491441946,24.0
2120.0,10.6118289065,25.0
2140.0,10.6229950575,25.0
2160.0,10.586514676,24.0
2180.0,10.5415833799,26.0
2200.0,10.5422598973,23.0
2220.0,10.5324433594,24.0
2240.0,10.5890431885,26.0
2260.0,10.6249733476,24.0
2280.0,10.6882504437,25.0
2300.0,10.7795378393,25.0
2320.0,10.8418270654,27.0
2340.0,10.9214501985,26.0
2360.0,10.7988198714,28.0
2380.0,10.8121293527,29.0
2400.0,10.932559598,26.0
2420.0,11.0643834392,27.0
2440.0,11.068762213,26.0
2460.0,11.0124554503,28.0
2480.0,10.987287172,26.0
2500.0,10.9915351683,28.0
2520.0,10.9335954472,30.0
2540.0,10.8223906963,23.0
2560.0,10.7546435039,22.0
2580.0,10.7408937978,21.0
2600.0,10.7185698243,20.0
2620.0,10.6944766267,21.0
2640.0,10.7184014086,20.0
2660.0,10.741860236,22.0
2680.0,10.8266233752,20.0
2700.0,10.8565530127,24.0
2720.0,10.8629911817,24.0
2740.0,10.8112295787,23.0
2760.0,10.8368195818,25.0
2780.0,11.0522459534,25.0
2800.0,11.5745421078,26.0
2820.0,12.0894723715,27.0
2840.0,12.6351475538,30.0
2860.0,13.0958604256,25.0
2880.0,13.5161863633,32.0
2900.0,14.2494783008,28.0
2920.0,14.6423702834,29.0
2940.0,14.985541503,30.0
2960.0,15.2618811713,30.0
2980.0,15.9988782015,33.0
3000.0,23.7916159821,25.0
3020.0,32.2463725014,26.0
3040.0,46.554429973,25.0
3060.0,58.9580432164,18.0
3080.0,58.0832123111,17.0
3100.0,58.7799469481,18.0
3120.0,64.5897443707,21.0
3140.0,57.0846315685,20.0
3160.0,64.5669233892,18.0
3180.0,69.2417541713,16.0
3200.0,67.9284774227,16.0
3220.0,71.6705534073,20.0
3240.0,64.9922127028,14.0
3260.0,67.2459853341,21.0
3280.0,68.8906421597,19.0
3300.0,62.6443423685,15.0
3320.0,58.6663692706,20.0
3340.0,63.3263815282,22.0
3360.0,71.9019244021,19.0
3380.0,66.6271389867,40.0
3400.0,76.3533076084,37.0
3420.0,74.1905203701,33.0
3440.0,72.8915037316,33.0
3460.0,76.1458754299,34.0
3480.0,76.8896515491,34.0
3500.0,76.9818562975,34.0
3520.0,76.9955311622,34.0
3540.0,76.9961957292,35.0
3560.0,76.9968729171,24.0
3580.0,70.9879116894,25.0
3600.0,61.2139706427,44.0
