timestamps(s),penetration_AV,flow(veh/hr),speed(mph)
20.0,0.0,2880.0,69.0347327465
40.0,0.0,2880.0,66.2079987381
60.0,0.0,2880.0,65.7361415349
80.0,0.0,3240.0,68.3013655466
100.0,0.0,2880.0,62.3316581829
120.0,0.0,2880.0,70.1390120508
140.0,0.0,3240.0,67.4600620201
160.0,0.0,2880.0,71.4906027674
180.0,0.0,3240.0,71.9071968305
200.0,0.0,2880.0,71.457142114
220.0,0.0,3240.0,72.3550969017
240.0,0.0,2880.0,69.484556896
260.0,0.0,2880.0,71.9801983291
280.0,0.0,3240.0,66.619219601
300.0,0.0,2700.0,72.3934554595
320.0,0.0,3240.0,72.2145016548
340.0,0.0,2880.0,69.9257519822
360.0,0.0,3060.0,70.3538847379
380.0,0.0,2880.0,69.9946979232
400.0,0.0,3240.0,67.8616820304
420.0,0.0,2880.0,72.7871618253
440.0,0.0,2880.0,66.2134724258
460.0,0.0,3060.0,71.7053428928
480.0,0.0,2700.0,69.9430549306
500.0,0.0,3060.0,68.7035555548
520.0,0.0,2880.0,73.4125277267
540.0,0.0,3240.0,71.7145294942
560.0,0.0,2880.0,66.6180999167
580.0,0.0,3060.0,70.6058849954
600.0,0.0,3060.0,72.3848442367
620.0,0.0,2880.0,65.7285537386
640.0,0.0,3060.0,72.4043999951
660.0,0.0,2880.0,73.9857122082
680.0,0.0,3240.0,70.489371978
700.0,0.0,2880.0,74.9258627829
720.0,0.0,3240.0,73.1254602604
740.0,0.0,2880.0,73.9745235555
760.0,0.0,3240.0,67.8063740081
780.0,0.0,2700.0,71.2432498675
800.0,0.0,3060.0,71.2910071128
820.0,0.0,3060.0,67.1104725625
840.0,0.0,2880.0,73.5050200368
860.0,0.0,3240.0,70.9485081635
880.0,0.0,2880.0,72.3769885988
900.0,0.0,3240.0,72.352288986
920.0,0.0,2880.0,69.8056573559
940.0,0.0,3240.0,71.3146908272
960.0,0.0,2880.0,70.17837545
980.0,0.0,3240.0,69.5271427378
1000.0,0.0,2880.0,71.6204612323
1020.0,0.0,3240.0,70.9789011548
1040.0,0.0,2880.0,69.568315388
1060.0,0.0,3240.0,69.178082001
1080.0,0.0,2880.0,70.6400036066
1100.0,0.0,3060.0,75.1495870981
1120.0,0.0,3060.0,67.9964214997
1140.0,0.0,2880.0,65.4411044444
1160.0,0.0,3240.0,68.297134259
1180.0,0.0,2880.0,72.7253897476
1200.0,0.0,3240.0,73.5400075162
1220.0,0.0,2700.0,70.02791563
1240.0,0.0,3240.0,73.9462702099
1260.0,0.0,2880.0,72.5331069426
1280.0,0.0,3240.0,68.9427523793
1300.0,0.0,2880.0,71.7664031556
1320.0,0.0,3240.0,74.5302269997
1340.0,0.0,2880.0,73.3984096896
1360.0,0.0,3240.0,68.3947371701
1380.0,0.0,2880.0,69.2189635913
1400.0,0.0,2880.0,68.818155288
1420.0,0.0,3060.0,70.2468248281
1440.0,0.0,2700.0,72.7921723935
1460.0,0.0,3060.0,70.7361885612
1480.0,0.0,2880.0,71.1236988581
1500.0,0.0,3060.0,73.5414031088
1520.0,0.0,2880.0,72.8219276939
1540.0,0.0,3060.0,64.9946484476
1560.0,0.0,3060.0,71.4354777665
1580.0,0.0,3060.0,75.6274544988
1600.0,0.0,2880.0,71.0473522538
1620.0,0.0,3240.0,74.0617753584
1640.0,0.0,2700.0,75.2022158315
1660.0,0.0,3240.0,70.001575414
1680.0,0.0,2700.0,69.4126834219
1700.0,0.0,2880.0,72.1231343024
1720.0,0.0,3240.0,67.1582819185
1740.0,0.0,2880.0,71.7826320569
1760.0,0.0,3240.0,71.3607676283
1780.0,0.0,2700.0,70.3649298016
1800.0,0.0,3240.0,69.5247884127
1820.0,0.0,2700.0,72.7738925074
1840.0,0.0,3240.0,69.6805377268
1860.0,0.0,2880.0,73.1789064838
1880.0,0.0,3060.0,72.0404914825
1900.0,0.0,2880.0,69.6764256121
1920.0,0.0,3060.0,71.5118989213
1940.0,0.0,3060.0,72.3968326671
1960.0,0.0,2880.0,74.5363569497
1980.0,0.0,3240.0,72.6130852646
2000.0,0.0,2880.0,74.1441104528
2020.0,0.0,3240.0,72.1588470256
2040.0,0.0,2700.0,69.3427453196
2060.0,0.0,3240.0,72.3812404529
2080.0,0.0,2700.0,68.0638252579
2100.0,0.0,3060.0,71.7647340981
2120.0,0.0,2880.0,71.5394754538
2140.0,0.0,3240.0,70.5279419212
2160.0,0.0,2880.0,73.2633865178
2180.0,0.0,3060.0,72.8213094948
2200.0,0.0,2880.0,69.2295877251
2220.0,0.0,3060.0,71.2669909863
2240.0,0.0,2700.0,68.0727418533
2260.0,0.0,3060.0,69.1381203787
2280.0,0.0,2880.0,70.8059057516
2300.0,0.0,3240.0,71.221678636
2320.0,0.0,2880.0,71.767651288
2340.0,0.0,3060.0,71.1126720369
2360.0,0.0,3060.0,69.4278668834
2380.0,0.0,2880.0,69.0557084096
2400.0,0.0,3240.0,74.346557097
2420.0,0.0,2880.0,71.7540558316
2440.0,0.0,3060.0,71.904938598
2460.0,0.0,2700.0,70.3034751548
2480.0,0.0,3240.0,72.2893580409
2500.0,0.0,2880.0,67.9528859514
2520.0,0.0,3060.0,67.9636642359
2540.0,0.0,2880.0,70.9159115474
2560.0,0.0,3240.0,67.3629684922
2580.0,0.0,2880.0,62.4630832177
2600.0,0.0,2880.0,67.6509528443
2620.0,0.0,3240.0,71.347196743
2640.0,0.0,2700.0,70.9732701597
2660.0,0.0,3060.0,71.2534686039
2680.0,0.0,2880.0,73.6919134438
2700.0,0.0,3060.0,72.2002393977
2720.0,0.0,2880.0,70.630229627
2740.0,0.0,3060.0,69.3537201176
2760.0,0.0,2700.0,72.7166987856
2780.0,0.0,3060.0,70.8046245292
2800.0,0.0,2880.0,70.6023257817
2820.0,0.0,2880.0,67.0432907036
2840.0,0.0,3240.0,71.2008575995
2860.0,0.0,2880.0,70.1450061381
2880.0,0.0,3240.0,71.323180671
2900.0,0.0,2700.0,73.8144365754
2920.0,0.0,3240.0,75.7069402555
2940.0,0.0,2700.0,72.050377562
2960.0,0.0,3240.0,73.8239802482
2980.0,0.0,2880.0,67.6601099695
3000.0,0.0,3060.0,71.3859059108
3020.0,0.0,2880.0,73.9924860791
3040.0,0.0,2880.0,72.5407287774
3060.0,0.0,3240.0,70.5607875953
3080.0,0.0,2880.0,69.4526600681
3100.0,0.0,3240.0,71.3168130421
3120.0,0.0,2880.0,76.9332630401
3140.0,0.0,3240.0,73.7538092409
3160.0,0.0,2880.0,70.0889974896
3180.0,0.0,3240.0,72.0658603309
3200.0,0.0,2700.0,73.186233492
3220.0,0.0,3240.0,72.1139260136
3240.0,0.0,2700.0,72.5170321438
3260.0,0.0,3240.0,70.3878832001
3280.0,0.0,2880.0,71.5849232795
3300.0,0.0,3240.0,69.6988652838
3320.0,0.0,2880.0,70.1856483382
3340.0,0.0,3240.0,74.6313010725
3360.0,0.0,2880.0,67.8701436398
3380.0,0.0,3060.0,73.8409408182
3400.0,0.0,2700.0,69.2876418915
3420.0,0.0,3240.0,71.6572236621
3440.0,0.0,2880.0,70.0832509616
3460.0,0.0,2880.0,72.1862049134
3480.0,0.0,3240.0,72.2282841811
3500.0,0.0,2700.0,71.624765156
3520.0,0.0,3240.0,66.3897679779
3540.0,0.0,2880.0,72.7888521721
3560.0,0.0,2880.0,70.4841322784
3580.0,0.0,3240.0,70.0427643235
3600.0,0.0,2880.0,72.8536521218
