timestamps(s), speed (mph), count
20.0,0.0,0.0
40.0,0.0,0.0
60.0,70.6305620587,4.0
80.0,67.9514520002,16.0
100.0,65.5966997911,15.0
120.0,67.7608612591,16.0
140.0,62.0595860506,15.0
160.0,67.0549175251,18.0
180.0,67.2753969113,18.0
200.0,68.6099110857,19.0
220.0,67.0019633167,14.0
240.0,66.1141005751,15.0
260.0,65.882063052,19.0
280.0,65.7542989236,17.0
300.0,67.8739774429,16.0
320.0,67.3109041369,18.0
340.0,61.9377665307,15.0
360.0,69.7211334767,20.0
380.0,66.796876531,18.0
400.0,70.8147801459,18.0
420.0,70.5138078055,20.0
440.0,71.2061453121,19.0
460.0,71.6077151106,15.0
480.0,68.1466702548,19.0
500.0,71.7407549162,18.0
520.0,70.5538432566,19.0
540.0,72.2110301662,22.0
560.0,71.6374944033,15.0
580.0,69.8640683887,18.0
600.0,66.4832405126,18.0
620.0,66.3132816814,22.0
640.0,69.7522045584,15.0
660.0,64.7453968627,23.0
680.0,72.6347018793,22.0
700.0,74.5121471992,22.0
720.0,72.5268772731,19.0
740.0,70.4714011211,27.0
760.0,68.3920717489,22.0
780.0,67.0307647132,24.0
800.0,71.9158777955,27.0
820.0,71.5909963362,21.0
840.0,68.8619470805,23.0
860.0,67.5178225392,27.0
880.0,70.9761473224,20.0
900.0,70.042015249,21.0
920.0,66.8563475729,27.0
940.0,68.3929299708,22.0
960.0,67.4990517882,27.0
980.0,72.1332444854,21.0
1000.0,69.4814194346,21.0
1020.0,62.3901970091,27.0
1040.0,70.7595317075,21.0
1060.0,66.8433203046,28.0
1080.0,67.1641635693,20.0
1100.0,68.6854361565,23.0
1120.0,70.7720368073,22.0
1140.0,72.1480647556,28.0
1160.0,69.9775169202,21.0
1180.0,69.8234390015,22.0
1200.0,70.9194290588,24.0
1220.0,70.0545897322,27.0
1240.0,69.5170163222,20.0
1260.0,68.8597250273,26.0
1280.0,67.5758055585,19.0
1300.0,66.4115583319,21.0
1320.0,72.3019455627,17.0
1340.0,70.8901227552,22.0
1360.0,63.0066310128,22.0
1380.0,64.5086774435,18.0
1400.0,53.805792086,20.0
1420.0,38.8846156398,23.0
1440.0,22.6426526583,11.0
1460.0,5.09258714365,3.0
1480.0,0.0,0.0
1500.0,17.7112834924,15.0
1520.0,16.5341026452,16.0
1540.0,0.600592963025,2.0
1560.0,0.600584021018,2.0
1580.0,0.664983892867,3.0
1600.0,2.31153887678,4.0
1620.0,5.53386762972,9.0
1640.0,8.14875594964,13.0
1660.0,8.77679049584,14.0
1680.0,8.24983645718,17.0
1700.0,8.71022999801,16.0
1720.0,9.60204560401,21.0
1740.0,10.0839800858,19.0
1760.0,10.3644031241,21.0
1780.0,10.5218687253,18.0
1800.0,10.6567482716,20.0
1820.0,10.71902973,20.0
1840.0,10.807105283,20.0
1860.0,10.8844772184,20.0
1880.0,10.9525869938,20.0
1900.0,11.0125658186,20.0
1920.0,11.0936390293,20.0
1940.0,11.1366456096,20.0
1960.0,11.2047865969,20.0
1980.0,11.2545455373,21.0
2000.0,11.2563379449,21.0
2020.0,11.3003482409,23.0
2040.0,11.3558998889,22.0
2060.0,11.4795576628,24.0
2080.0,11.5431418765,22.0
2100.0,11.5648815971,23.0
2120.0,11.4368476791,23.0
2140.0,11.3193180261,22.0
2160.0,11.176018737,22.0
2180.0,11.0851943282,23.0
2200.0,11.0953375027,23.0
2220.0,11.1320155193,20.0
2240.0,11.1902229748,19.0
2260.0,11.2086990958,21.0
2280.0,11.1892053278,20.0
2300.0,11.1655542305,21.0
2320.0,11.1110637914,21.0
2340.0,11.0787755038,20.0
2360.0,11.1086173873,20.0
2380.0,11.1082987884,20.0
2400.0,11.1368333575,22.0
2420.0,11.1419869312,18.0
2440.0,11.1288452583,19.0
2460.0,11.0812902935,20.0
2480.0,10.9903822148,23.0
2500.0,10.9705044493,26.0
2520.0,11.0172421687,25.0
2540.0,11.0289122439,29.0
2560.0,11.1480881925,22.0
2580.0,11.0498693389,25.0
2600.0,11.1518439569,25.0
2620.0,11.3096484199,26.0
2640.0,11.3116293374,26.0
2660.0,13.4451726625,24.0
2680.0,18.2206047509,21.0
2700.0,27.4722758118,25.0
2720.0,32.2792128657,20.0
2740.0,35.2305746219,27.0
2760.0,35.7559187842,24.0
2780.0,38.8086029569,22.0
2800.0,38.639162121,28.0
2820.0,36.8623736237,24.0
2840.0,41.3735851782,20.0
2860.0,41.2620241903,25.0
2880.0,44.5063007537,27.0
2900.0,50.0104564532,20.0
2920.0,52.181332467,27.0
2940.0,59.0059714666,26.0
2960.0,62.8985567688,19.0
2980.0,66.9901095022,25.0
3000.0,64.8188787353,25.0
3020.0,70.0180163479,25.0
3040.0,63.9319298542,24.0
3060.0,62.6339090741,23.0
3080.0,62.8152805378,21.0
3100.0,69.6169415282,15.0
3120.0,65.9722790708,25.0
3140.0,69.1939231918,22.0
3160.0,67.7154844705,21.0
3180.0,70.4509822695,19.0
3200.0,63.3705442604,21.0
3220.0,66.520912774,20.0
3240.0,68.7589547809,20.0
3260.0,71.9170416102,16.0
3280.0,65.8533928905,20.0
3300.0,63.8753344372,22.0
3320.0,63.2998107698,17.0
3340.0,61.2752158758,23.0
3360.0,67.7051385959,25.0
3380.0,73.4028758769,22.0
3400.0,58.0250002082,24.0
3420.0,68.6050023829,21.0
3440.0,65.2224536655,24.0
3460.0,60.4699537978,27.0
3480.0,64.7023217224,23.0
3500.0,70.7920806942,23.0
3520.0,69.2080139247,20.0
3540.0,65.1189858092,29.0
3560.0,72.3113368673,21.0
3580.0,71.1476773833,21.0
3600.0,67.6010941235,30.0
