timestamps(s), speed (mph), count
20.0,0.0,0.0
40.0,0.0,0.0
60.0,0.0,0.0
80.0,0.0,0.0
100.0,75.3702519188,2.0
120.0,72.7395545071,9.0
140.0,65.2137914123,11.0
160.0,58.4324433708,22.0
180.0,61.985618881,17.0
200.0,71.9731026787,12.0
220.0,67.4335141571,21.0
240.0,63.3671848287,14.0
260.0,65.5444221187,23.0
280.0,66.3483491847,15.0
300.0,66.9378468806,17.0
320.0,66.7073310888,18.0
340.0,66.7938445159,20.0
360.0,62.2566651603,19.0
380.0,69.7683338295,17.0
400.0,70.335120171,18.0
420.0,69.634790267,16.0
440.0,72.3685353064,19.0
460.0,68.8210116448,21.0
480.0,74.2421902916,13.0
500.0,70.0907742434,20.0
520.0,73.0092971903,12.0
540.0,66.4374913831,21.0
560.0,65.1490943842,18.0
580.0,70.9398498065,13.0
600.0,64.2904319066,25.0
620.0,66.711618873,12.0
640.0,70.8914389449,15.0
660.0,66.6027611105,19.0
680.0,69.4719346046,17.0
700.0,71.6826927202,22.0
720.0,68.0120741696,13.0
740.0,69.1169261648,14.0
760.0,64.5048278893,18.0
780.0,67.5999156637,16.0
800.0,66.8896099415,19.0
820.0,65.0839255832,17.0
840.0,65.5511692437,20.0
860.0,64.9373317627,19.0
880.0,67.0524464109,12.0
900.0,66.2289786103,19.0
920.0,60.6971877528,19.0
940.0,61.7942461599,14.0
960.0,49.7091921844,19.0
980.0,41.7235878511,18.0
1000.0,28.7311664427,15.0
1020.0,10.484966213,8.0
1040.0,0.588233741118,2.0
1060.0,0.588208621998,2.0
1080.0,0.58822045272,2.0
1100.0,0.588220461494,2.0
1120.0,0.588220462147,2.0
1140.0,0.588050543787,2.0
1160.0,0.580503848382,2.0
1180.0,0.578843755202,2.0
1200.0,0.578866286515,2.0
1220.0,0.578876435688,2.0
1240.0,0.578876920548,2.0
1260.0,0.578876976669,2.0
1280.0,0.578876989277,2.0
1300.0,0.578876991238,2.0
1320.0,0.578876991233,2.0
1340.0,0.578876991246,2.0
1360.0,0.578876991243,2.0
1380.0,0.578876991243,2.0
1400.0,0.578876991243,2.0
1420.0,0.582659952657,3.0
1440.0,0.587187297847,2.0
1460.0,1.68205463351,3.0
1480.0,5.93327979732,11.0
1500.0,7.81422619357,18.0
1520.0,9.20296531623,23.0
1540.0,10.1589259501,26.0
1560.0,10.6265942691,29.0
1580.0,10.7238184538,30.0
1600.0,10.6344310463,28.0
1620.0,10.6205750481,28.0
1640.0,10.7116970166,30.0
1660.0,10.7283560782,29.0
1680.0,10.6943129456,29.0
1700.0,10.6359912792,30.0
1720.0,10.6218847938,27.0
1740.0,10.5995202972,28.0
1760.0,10.6442715784,22.0
1780.0,10.6512092307,22.0
1800.0,10.5819913784,25.0
1820.0,10.5502233266,25.0
1840.0,10.5523511033,24.0
1860.0,10.5422240445,26.0
1880.0,10.5610000434,23.0
1900.0,10.637943141,25.0
1920.0,10.7195350805,26.0
1940.0,10.9803636083,26.0
1960.0,11.3410117936,27.0
1980.0,11.664908142,28.0
2000.0,11.6611286049,28.0
2020.0,11.6012121451,30.0
2040.0,11.5983807113,30.0
2060.0,11.6985240103,32.0
2080.0,11.7968735529,31.0
2100.0,11.8402626601,33.0
2120.0,11.6548653415,32.0
2140.0,11.4824560461,31.0
2160.0,11.3692061794,30.0
2180.0,11.3288643133,32.0
2200.0,11.6061099604,32.0
2220.0,11.5865037474,31.0
2240.0,11.1742448458,31.0
2260.0,10.6261785692,30.0
2280.0,10.5598278899,29.0
2300.0,10.6235428986,29.0
2320.0,10.8216484341,30.0
2340.0,11.0962269893,31.0
2360.0,11.0755298946,30.0
2380.0,10.9834629648,31.0
2400.0,11.2984467214,31.0
2420.0,11.547097182,31.0
2440.0,11.6465990865,32.0
2460.0,11.6621799346,31.0
2480.0,12.4936940915,33.0
2500.0,13.7722564686,37.0
2520.0,16.930560186,42.0
2540.0,18.7961943552,41.0
2560.0,20.1366304406,33.0
2580.0,19.385609844,40.0
2600.0,19.087521223,34.0
2620.0,20.1877907375,37.0
2640.0,20.0179932024,36.0
2660.0,20.4937747617,30.0
2680.0,21.5981770999,43.0
2700.0,22.7977682199,38.0
2720.0,22.8525117336,32.0
2740.0,23.2946703442,36.0
2760.0,23.3690981855,40.0
2780.0,22.8811227322,28.0
2800.0,22.5038939185,42.0
2820.0,22.7694999988,32.0
2840.0,23.5375192669,34.0
2860.0,22.3810313575,37.0
2880.0,22.0904199793,39.0
2900.0,22.719528033,38.0
2920.0,23.2604959502,37.0
2940.0,23.3532354112,27.0
2960.0,22.9316456626,30.0
2980.0,23.3413763438,28.0
3000.0,22.506658549,29.0
3020.0,22.2212079689,28.0
3040.0,22.326112206,27.0
3060.0,22.2386907872,25.0
3080.0,21.9690624111,27.0
3100.0,21.8465521845,28.0
3120.0,20.2794921584,25.0
3140.0,20.4314085103,31.0
3160.0,21.3712723014,39.0
3180.0,23.16147887,35.0
3200.0,37.4250765474,24.0
3220.0,55.4065240272,23.0
3240.0,61.7801687589,29.0
3260.0,68.4995088187,24.0
3280.0,66.5939721893,22.0
3300.0,67.9676169106,28.0
3320.0,70.8111988567,20.0
3340.0,64.7010858592,31.0
3360.0,71.33466733,22.0
3380.0,74.1906301564,19.0
3400.0,65.2564032051,25.0
3420.0,70.7208510103,15.0
3440.0,62.2639303478,25.0
3460.0,74.4126182506,16.0
3480.0,69.5551852144,23.0
3500.0,72.0465945538,23.0
3520.0,74.9726111828,17.0
3540.0,67.8589832544,18.0
3560.0,71.2496550131,19.0
3580.0,67.883640255,22.0
3600.0,73.1373039783,18.0
