timestamps(s),penetration_AV,flow(veh/hr),speed(mph)
20.0,0.0,0.0,-0.621504039776
40.0,0.0,0.0,-0.621504039776
60.0,0.0,540.0,77.4975245919
80.0,0.0,2880.0,64.5080049556
100.0,0.0,3060.0,65.4849241305
120.0,0.0,3240.0,65.1168518774
140.0,0.0,2880.0,66.6669531796
160.0,0.0,3420.0,70.7186194512
180.0,0.0,2700.0,68.8920455657
200.0,0.0,2880.0,65.9944550262
220.0,0.0,2700.0,68.9956602275
240.0,0.0,3240.0,68.9223636634
260.0,0.0,3420.0,68.0484591571
280.0,0.0,2520.0,68.8753263258
300.0,0.0,3600.0,66.4280562039
320.0,0.0,2340.0,68.6085032066
340.0,0.0,3420.0,64.2676817065
360.0,0.0,2880.0,64.819916001
380.0,0.0,3060.0,66.0918633411
400.0,0.0,2880.0,66.579687798
420.0,0.0,2520.0,60.0286804908
440.0,0.0,3240.0,62.7431543851
460.0,0.0,2880.0,64.9590590103
480.0,0.0,3420.0,65.3657390555
500.0,0.0,3420.0,66.3313863158
520.0,0.0,2520.0,65.3622553041
540.0,0.0,3420.0,61.5110528091
560.0,0.0,2880.0,64.4926588911
580.0,0.0,3060.0,66.7107764887
600.0,0.0,3240.0,68.182763159
620.0,0.0,2700.0,66.5001785494
640.0,0.0,2880.0,67.3871712501
660.0,0.0,2700.0,65.9850875788
680.0,0.0,3240.0,66.2791643749
700.0,0.0,3240.0,67.1486649944
720.0,0.0,2880.0,64.8106977689
740.0,0.0,3240.0,62.1326749865
760.0,0.0,2520.0,70.0900697526
780.0,0.0,3420.0,61.9667953626
800.0,0.0,3240.0,64.9546260028
820.0,0.0,2700.0,71.8358745732
840.0,0.0,3060.0,71.059645966
860.0,0.0,3060.0,68.4676325842
880.0,0.0,2880.0,69.6205943996
900.0,0.0,3060.0,68.3339896343
920.0,0.0,2880.0,68.1381732644
940.0,0.0,3240.0,70.3727786021
960.0,0.0,2880.0,65.392654324
980.0,0.0,3060.0,68.5281496756
1000.0,0.0,3060.0,67.5448854709
1020.0,0.0,3420.0,67.1823234253
1040.0,0.0,2160.0,70.1051508538
1060.0,0.0,3240.0,59.2638178614
1080.0,0.0,2880.0,62.7076661178
1100.0,0.0,3420.0,65.9516897657
1120.0,0.0,3060.0,69.1784255472
1140.0,0.0,2880.0,70.4884665363
1160.0,0.0,2880.0,70.5918218349
1180.0,0.0,3060.0,65.1367006587
1200.0,0.0,2700.0,66.8442537377
1220.0,0.0,3060.0,60.2168561702
1240.0,0.0,2880.0,61.8597437195
1260.0,0.0,3420.0,66.516639196
1280.0,0.0,2160.0,68.1259840448
1300.0,0.0,3600.0,65.1788709226
1320.0,0.0,2880.0,66.600416105
1340.0,0.0,2700.0,69.2458957393
1360.0,0.0,3420.0,65.0702780611
1380.0,0.0,2700.0,66.0160266819
1400.0,0.0,3600.0,67.0321749465
1420.0,0.0,2520.0,67.013713846
1440.0,0.0,3060.0,60.7793468314
1460.0,0.0,3060.0,63.0989164083
1480.0,0.0,2700.0,67.2965493951
1500.0,0.0,3420.0,64.5926821513
1520.0,0.0,2700.0,66.0186047833
1540.0,0.0,3600.0,66.730341261
1560.0,0.0,3060.0,65.5265448572
1580.0,0.0,1800.0,64.3594868945
1600.0,0.0,3240.0,57.6520314672
1620.0,0.0,3240.0,62.9148572466
1640.0,0.0,2700.0,64.6663537171
1660.0,0.0,3060.0,61.8298931009
1680.0,0.0,3060.0,58.5638983555
1700.0,0.0,3060.0,63.7456903253
1720.0,0.0,3240.0,51.4786968403
1740.0,0.0,2700.0,46.6661296092
1760.0,0.0,3240.0,42.0041011981
1780.0,0.0,2340.0,34.9521640408
1800.0,0.0,2520.0,17.380702769
1820.0,0.0,180.0,1.14702604052
1840.0,0.0,360.0,2.45383441482
1860.0,0.0,540.0,2.57285161636
1880.0,0.0,360.0,2.27331248201
1900.0,0.0,540.0,0.626073404251
1920.0,0.0,180.0,0.307632828688
1940.0,0.0,180.0,0.933624620816
1960.0,0.0,360.0,2.22129681677
1980.0,0.0,720.0,1.19913408679
2000.0,0.0,1080.0,2.56685158865
2020.0,0.0,2160.0,4.89603923611
2040.0,0.0,2520.0,6.85873539913
2060.0,0.0,2880.0,8.24386114101
2080.0,0.0,2880.0,9.13215208797
2100.0,0.0,3060.0,9.70223465023
2120.0,0.0,3060.0,10.0598356969
2140.0,0.0,3060.0,10.2847590198
2160.0,0.0,3240.0,10.3790573829
2180.0,0.0,3240.0,10.4194037137
2200.0,0.0,3060.0,10.4381053232
2220.0,0.0,3240.0,10.4161711757
2240.0,0.0,3240.0,10.4036192417
2260.0,0.0,2880.0,10.3977244418
2280.0,0.0,3240.0,10.4022348292
2300.0,0.0,3240.0,10.4131696345
2320.0,0.0,3060.0,10.4341150307
2340.0,0.0,3240.0,10.4295948463
2360.0,0.0,3060.0,10.412785031
2380.0,0.0,3420.0,10.4414027274
2400.0,0.0,3060.0,10.4503011958
2420.0,0.0,3060.0,10.4234241089
2440.0,0.0,3060.0,10.4920660363
2460.0,0.0,3240.0,10.5084740233
2480.0,0.0,3060.0,10.5712513219
2500.0,0.0,3240.0,10.5971757197
2520.0,0.0,3240.0,10.6439771486
2540.0,0.0,3240.0,10.6844877755
2560.0,0.0,3060.0,10.7245670125
2580.0,0.0,3240.0,10.7295293627
2600.0,0.0,3240.0,10.7351914207
2620.0,0.0,3240.0,10.7284501325
2640.0,0.0,3060.0,10.7033119032
2660.0,0.0,3420.0,10.6869734131
2680.0,0.0,3060.0,10.6285116432
2700.0,0.0,3060.0,10.6025197402
2720.0,0.0,3240.0,10.5405117342
2740.0,0.0,3240.0,10.4970872869
