timestamps(s), speed (mph), count
20.0,0.0,0.0
40.0,0.0,0.0
60.0,0.0,0.0
80.0,0.0,0.0
100.0,76.891728353,2.0
120.0,74.8898037587,9.0
140.0,73.1755061681,11.0
160.0,66.3721702555,19.0
180.0,63.8464982881,19.0
200.0,66.0581372029,17.0
220.0,69.7150705891,21.0
240.0,71.8278465161,14.0
260.0,69.9582165486,19.0
280.0,70.7646427516,16.0
300.0,69.8605869143,19.0
320.0,66.7714597691,17.0
340.0,69.0340838314,17.0
360.0,68.4397201756,18.0
380.0,65.1243648933,14.0
400.0,65.7246677991,18.0
420.0,65.6232247905,19.0
440.0,64.975968065,18.0
460.0,64.3054459669,16.0
480.0,63.893762031,8.0
500.0,58.473385757,24.0
520.0,60.8559825252,19.0
540.0,65.7361400186,25.0
560.0,69.7484286542,18.0
580.0,71.2319453836,16.0
600.0,63.7495815672,16.0
620.0,64.736615636,14.0
640.0,63.5261918336,24.0
660.0,67.7256536605,20.0
680.0,62.3545969048,19.0
700.0,68.0953399887,12.0
720.0,60.3206771601,18.0
740.0,63.3143455488,22.0
760.0,62.370437537,15.0
780.0,65.4746409832,25.0
800.0,70.9744018078,13.0
820.0,71.4115700401,15.0
840.0,71.6239978941,18.0
860.0,67.4677800639,20.0
880.0,66.0438532163,17.0
900.0,59.0226801223,21.0
920.0,59.2303326418,17.0
940.0,55.8308777622,17.0
960.0,51.7265089238,10.0
980.0,46.4047881209,17.0
1000.0,34.1203443347,15.0
1020.0,15.3582930863,12.0
1040.0,0.613514265609,2.0
1060.0,0.613296559751,2.0
1080.0,0.614220260918,2.0
1100.0,0.604147401534,3.0
1120.0,0.602830156624,2.0
1140.0,0.601969572854,2.0
1160.0,0.601930934942,2.0
1180.0,0.601937376582,2.0
1200.0,0.60195349665,2.0
1220.0,0.601864725171,2.0
1240.0,0.602105144799,2.0
1260.0,0.605610409083,3.0
1280.0,0.60190229763,2.0
1300.0,0.601929870023,2.0
1320.0,0.601935999858,2.0
1340.0,0.601951178599,2.0
1360.0,0.602336121495,2.0
1380.0,0.602383634807,2.0
1400.0,0.601495980113,2.0
1420.0,0.60142683307,2.0
1440.0,0.601475818102,2.0
1460.0,0.601753082172,2.0
1480.0,0.598698469778,2.0
1500.0,0.6213214852,2.0
1520.0,0.642615231683,2.0
1540.0,2.88857513215,7.0
1560.0,5.86160670494,13.0
1580.0,8.14919515429,16.0
1600.0,9.46028871393,19.0
1620.0,10.1832662118,18.0
1640.0,10.4167784191,17.0
1660.0,10.5622800355,19.0
1680.0,10.5395848857,19.0
1700.0,10.4913117257,18.0
1720.0,10.4388388255,19.0
1740.0,10.3964233264,18.0
1760.0,10.3924368391,20.0
1780.0,10.3807580672,19.0
1800.0,10.358542527,19.0
1820.0,10.3947263198,19.0
1840.0,10.4690249426,16.0
1860.0,10.5463401804,20.0
1880.0,10.5796810446,18.0
1900.0,10.5299762299,19.0
1920.0,10.4752536661,18.0
1940.0,10.4729835624,19.0
1960.0,10.5287343121,19.0
1980.0,10.6034278801,18.0
2000.0,10.7390878249,19.0
2020.0,10.8406266886,22.0
2040.0,10.9088440931,22.0
2060.0,10.8993446097,20.0
2080.0,10.9653718726,22.0
2100.0,10.9590408897,24.0
2120.0,10.9531671468,23.0
2140.0,10.8670524773,24.0
2160.0,10.6915510318,23.0
2180.0,10.491951965,23.0
2200.0,10.3776014723,22.0
2220.0,10.3461937844,22.0
2240.0,10.4835499791,23.0
2260.0,10.6218932572,21.0
2280.0,10.7574647513,24.0
2300.0,10.8212001662,24.0
2320.0,10.7692609412,21.0
2340.0,10.6713190433,23.0
2360.0,10.5839550409,24.0
2380.0,10.5337688353,21.0
2400.0,10.5242282513,23.0
2420.0,10.5370600024,21.0
2440.0,10.5901269006,24.0
2460.0,10.6033248626,22.0
2480.0,10.5679756708,22.0
2500.0,10.5089953753,22.0
2520.0,10.447554738,21.0
2540.0,10.456126466,21.0
2560.0,10.4657986636,21.0
2580.0,10.3429654839,18.0
2600.0,10.3568640153,19.0
2620.0,10.6097460952,21.0
2640.0,11.3213726067,22.0
2660.0,12.2519784707,22.0
2680.0,12.9191128351,23.0
2700.0,13.60141572,20.0
2720.0,14.1196984259,22.0
2740.0,14.5484706313,26.0
2760.0,14.8161474923,21.0
2780.0,15.1309023663,22.0
2800.0,15.2956211711,20.0
2820.0,15.5393311248,24.0
2840.0,15.6521329613,21.0
2860.0,15.7496311516,22.0
2880.0,15.9031914382,21.0
2900.0,15.893177831,22.0
2920.0,15.9975242614,23.0
2940.0,16.0986418402,22.0
2960.0,16.1005361435,22.0
2980.0,16.1757300436,23.0
3000.0,16.2862282168,22.0
3020.0,16.3355833611,23.0
3040.0,16.3407877463,21.0
3060.0,16.3968682772,23.0
3080.0,16.5333159133,21.0
3100.0,16.5494240665,22.0
3120.0,16.6284066708,23.0
3140.0,16.6190299633,23.0
3160.0,16.6910003676,22.0
3180.0,16.7258317961,23.0
3200.0,16.8208191872,22.0
3220.0,16.8238400486,23.0
3240.0,16.9305944632,27.0
3260.0,16.9791530884,26.0
3280.0,16.9667771338,29.0
3300.0,17.0423348441,28.0
3320.0,17.1544466236,28.0
3340.0,17.2667427231,28.0
3360.0,17.427326501,28.0
3380.0,17.5640269558,28.0
3400.0,18.8393384482,27.0
3420.0,38.548492089,16.0
3440.0,41.2372949208,20.0
3460.0,39.8915609299,19.0
3480.0,48.5489320115,18.0
3500.0,56.2974927615,14.0
3520.0,63.4980611267,20.0
3540.0,53.2405759028,20.0
3560.0,64.838763893,16.0
3580.0,67.8142358433,17.0
3600.0,65.7124452649,20.0
