timestamps(s), speed (mph), count
20.0,0.0,0.0
40.0,0.0,0.0
60.0,0.0,0.0
80.0,0.0,0.0
100.0,77.2949468731,1.0
120.0,71.4097282405,8.0
140.0,69.133706106,10.0
160.0,62.1618099274,17.0
180.0,69.447502947,19.0
200.0,65.6401004117,20.0
220.0,67.356016599,17.0
240.0,67.23407683,18.0
260.0,68.3323230594,12.0
280.0,66.6847599905,17.0
300.0,69.3502863318,13.0
320.0,67.3571781423,16.0
340.0,65.8347995634,18.0
360.0,64.6774237837,19.0
380.0,66.1406747255,19.0
400.0,67.5737572703,18.0
420.0,69.1577326583,14.0
440.0,66.948293309,18.0
460.0,65.4162204423,19.0
480.0,63.3581996979,22.0
500.0,69.026373077,18.0
520.0,66.4881982904,20.0
540.0,67.6954634599,11.0
560.0,63.4714417062,24.0
580.0,66.8926777509,20.0
600.0,68.4101223181,19.0
620.0,67.6367049355,18.0
640.0,66.0244380784,14.0
660.0,64.562715123,21.0
680.0,71.5554395862,15.0
700.0,69.7009287425,21.0
720.0,69.9978811042,16.0
740.0,64.2671543148,14.0
760.0,65.4665971536,15.0
780.0,63.2812599272,15.0
800.0,63.1475846456,20.0
820.0,62.7250756002,20.0
840.0,61.3446609498,17.0
860.0,68.3951899314,12.0
880.0,66.1704971888,15.0
900.0,62.5534709825,20.0
920.0,55.2538681408,19.0
940.0,58.9804504238,15.0
960.0,57.9961552012,14.0
980.0,45.3934460488,19.0
1000.0,31.5260695842,19.0
1020.0,17.4956693241,13.0
1040.0,0.613134575305,2.0
1060.0,0.614908754652,2.0
1080.0,0.59394233709,2.0
1100.0,0.608586403225,2.0
1120.0,0.655543549889,2.0
1140.0,0.762243386565,2.0
1160.0,0.917957203832,2.0
1180.0,1.97514661398,2.0
1200.0,1.10252132001,2.0
1220.0,0.785257738006,2.0
1240.0,0.530557329669,2.0
1260.0,0.596399257819,3.0
1280.0,0.598458315838,1.0
1300.0,0.606208897118,2.0
1320.0,0.60040545174,2.0
1340.0,0.599384906111,2.0
1360.0,0.598920429216,2.0
1380.0,0.622406095049,3.0
1400.0,0.735058638488,2.0
1420.0,0.789198602748,2.0
1440.0,0.79471587565,2.0
1460.0,1.04621441539,3.0
1480.0,1.16353907211,1.0
1500.0,0.605600083361,2.0
1520.0,0.559314409743,2.0
1540.0,0.804882182762,3.0
1560.0,3.01636740552,6.0
1580.0,6.05045479857,14.0
1600.0,8.29198876186,17.0
1620.0,9.51690156571,18.0
1640.0,10.1569349371,20.0
1660.0,10.4790380296,18.0
1680.0,10.652963457,19.0
1700.0,10.715460412,20.0
1720.0,10.7281188392,19.0
1740.0,10.7344719161,19.0
1760.0,10.7306219839,20.0
1780.0,10.7067211383,24.0
1800.0,10.652711355,24.0
1820.0,10.6696651772,26.0
1840.0,10.7306403762,26.0
1860.0,10.8479598692,24.0
1880.0,10.9232397217,24.0
1900.0,10.7854051268,27.0
1920.0,10.5775095623,25.0
1940.0,10.4946982244,22.0
1960.0,10.5320134892,26.0
1980.0,10.5783603847,24.0
2000.0,10.6225170256,24.0
2020.0,10.5353874442,22.0
2040.0,10.5339175392,23.0
2060.0,10.5956007063,26.0
2080.0,10.5749087597,22.0
2100.0,10.5991770695,25.0
2120.0,10.52511757,24.0
2140.0,10.5129711745,24.0
2160.0,10.577250537,25.0
2180.0,10.5619173749,23.0
2200.0,10.5153340008,26.0
2220.0,10.5322111916,24.0
2240.0,10.5355056865,24.0
2260.0,10.5759594438,24.0
2280.0,10.8470652861,25.0
2300.0,11.1678222197,20.0
2320.0,11.3025588546,23.0
2340.0,11.1386176271,24.0
2360.0,11.0432971365,22.0
2380.0,11.0799186919,23.0
2400.0,11.1163710502,20.0
2420.0,11.1505696756,20.0
2440.0,11.1936552547,19.0
2460.0,11.1008563261,22.0
2480.0,11.0422877291,18.0
2500.0,10.9861808727,18.0
2520.0,11.0497031804,21.0
2540.0,11.1676540899,20.0
2560.0,11.3235418419,19.0
2580.0,11.461153622,21.0
2600.0,11.7498059148,19.0
2620.0,11.9954226991,20.0
2640.0,12.2727119823,21.0
2660.0,12.3912764609,20.0
2680.0,12.6304635847,20.0
2700.0,13.0226851489,20.0
2720.0,13.4657108036,19.0
2740.0,13.7879584428,22.0
2760.0,14.2364928965,22.0
2780.0,14.5867650918,21.0
2800.0,14.9500626196,23.0
2820.0,15.1691494147,24.0
2840.0,15.4731063369,27.0
2860.0,15.5572402115,28.0
2880.0,15.7930057784,27.0
2900.0,15.9252946835,31.0
2920.0,16.0911168464,30.0
2940.0,16.2891346125,29.0
2960.0,16.5817568985,29.0
2980.0,16.6675899617,32.0
3000.0,16.8562960043,28.0
3020.0,17.0009279842,28.0
3040.0,16.8603329322,25.0
3060.0,16.987407752,23.0
3080.0,16.8758335238,24.0
3100.0,16.8113035892,21.0
3120.0,16.9753827849,23.0
3140.0,17.0245311473,21.0
3160.0,17.2081461662,23.0
3180.0,17.2936979318,23.0
3200.0,17.3278783882,23.0
3220.0,17.3882279144,23.0
3240.0,17.2875612059,23.0
3260.0,17.2189343316,24.0
3280.0,17.3283056013,23.0
3300.0,17.4607727862,25.0
3320.0,17.6726024151,23.0
3340.0,17.3400189564,24.0
3360.0,17.5095414787,24.0
3380.0,18.0374906228,23.0
3400.0,18.0402574962,22.0
3420.0,18.0449188562,23.0
3440.0,18.0375703946,23.0
3460.0,18.2724773671,23.0
3480.0,18.2067023305,29.0
3500.0,17.718233282,31.0
3520.0,18.9193229702,36.0
3540.0,18.5101763275,35.0
3560.0,18.3521385305,35.0
3580.0,18.3610654277,35.0
3600.0,17.5517538635,36.0
