timestamps(s), speed (mph), count
20.0,0.0,0.0
40.0,0.0,0.0
60.0,67.0982052568,3.0
80.0,67.0170453399,9.0
100.0,66.3245085525,20.0
120.0,65.0544968158,19.0
140.0,67.2764048005,17.0
160.0,63.9144108914,15.0
180.0,53.4644856154,19.0
200.0,65.6150800586,16.0
220.0,66.3333996299,15.0
240.0,64.8422406822,17.0
260.0,65.8113567501,19.0
280.0,62.0239159913,19.0
300.0,64.2361246699,15.0
320.0,65.3723771474,15.0
340.0,60.7085733382,20.0
360.0,68.8154810218,19.0
380.0,71.1879787021,17.0
400.0,67.758075884,19.0
420.0,72.4521973626,15.0
440.0,73.4488063238,19.0
460.0,69.4430629443,15.0
480.0,66.6652277549,23.0
500.0,72.1699559837,15.0
520.0,69.1931822095,18.0
540.0,69.8066858569,18.0
560.0,65.460639553,22.0
580.0,73.2486457372,14.0
600.0,73.4134673943,16.0
620.0,70.6860732638,16.0
640.0,62.8226776634,17.0
660.0,69.2667716639,21.0
680.0,70.5700099772,16.0
700.0,64.3574080483,20.0
720.0,70.0509444333,14.0
740.0,65.2009940663,19.0
760.0,70.2472172146,18.0
780.0,67.2229535766,20.0
800.0,68.0513926259,17.0
820.0,71.2648782227,19.0
840.0,67.8673622182,16.0
860.0,65.7080974672,21.0
880.0,70.4914745375,14.0
900.0,67.4260361344,20.0
920.0,69.0988514806,15.0
940.0,65.2934770785,19.0
960.0,68.3968663023,19.0
980.0,68.6135313559,18.0
1000.0,70.9118235405,18.0
1020.0,65.8239016912,19.0
1040.0,64.1534167513,20.0
1060.0,67.1532870489,20.0
1080.0,70.1799419634,14.0
1100.0,64.3004497138,20.0
1120.0,69.2548066664,17.0
1140.0,60.6338843816,20.0
1160.0,66.5442287475,18.0
1180.0,70.6117341755,16.0
1200.0,70.0460958362,21.0
1220.0,68.9954031808,13.0
1240.0,69.1616878132,18.0
1260.0,67.3047265981,23.0
1280.0,70.1845095784,21.0
1300.0,68.1191455068,15.0
1320.0,66.1872818773,22.0
1340.0,68.5331685563,22.0
1360.0,66.0597381068,20.0
1380.0,67.2787233321,23.0
1400.0,71.9593724972,24.0
1420.0,71.0798421929,19.0
1440.0,73.0431144937,21.0
1460.0,70.5630194961,20.0
1480.0,71.6141265348,16.0
1500.0,72.4115510356,18.0
1520.0,69.8533343573,27.0
1540.0,68.770555757,19.0
1560.0,63.1803246975,20.0
1580.0,62.9085174729,17.0
1600.0,53.6882744763,20.0
1620.0,44.6004755058,18.0
1640.0,32.1269544708,14.0
1660.0,14.120307557,10.0
1680.0,0.568985591031,2.0
1700.0,0.573308406077,2.0
1720.0,1.55073674406,4.0
1740.0,4.20115756136,7.0
1760.0,6.55845815994,9.0
1780.0,7.58817085021,11.0
1800.0,8.03033539374,16.0
1820.0,8.74383476095,17.0
1840.0,9.37009665242,18.0
1860.0,10.037438024,20.0
1880.0,10.3284619238,22.0
1900.0,10.4877135943,20.0
1920.0,10.5643317611,21.0
1940.0,10.6837885847,21.0
1960.0,10.7534766666,19.0
1980.0,10.8057499742,19.0
2000.0,10.8649649559,18.0
2020.0,10.8573421196,19.0
2040.0,10.9361474644,20.0
2060.0,10.9416613444,19.0
2080.0,10.9675878167,20.0
2100.0,10.8983377615,19.0
2120.0,10.9276940715,19.0
2140.0,10.8680142543,21.0
2160.0,10.8673021165,20.0
2180.0,10.8488607328,18.0
2200.0,10.8466806014,17.0
2220.0,10.8063077488,19.0
2240.0,10.7566902534,19.0
2260.0,10.696858442,19.0
2280.0,10.6741169109,18.0
2300.0,10.6586732133,19.0
2320.0,10.6501025428,18.0
2340.0,10.6616522574,20.0
2360.0,10.6867362682,18.0
2380.0,10.734810458,17.0
2400.0,10.7530135105,20.0
2420.0,10.827178302,18.0
2440.0,10.7922292211,18.0
2460.0,10.7882272215,20.0
2480.0,10.7706180875,18.0
2500.0,10.8157070385,19.0
2520.0,10.7268143694,20.0
2540.0,10.7381087596,21.0
2560.0,10.7282346704,20.0
2580.0,10.7293355465,20.0
2600.0,10.7352151229,20.0
2620.0,10.7260250198,19.0
2640.0,10.7884994249,20.0
2660.0,10.8974521757,19.0
2680.0,11.3116953731,20.0
2700.0,11.876547615,20.0
2720.0,12.6512778808,21.0
2740.0,15.1213722432,18.0
2760.0,25.867041109,17.0
2780.0,24.9152718583,18.0
2800.0,28.3763739852,18.0
2820.0,33.3785362303,18.0
2840.0,40.2702599313,15.0
2860.0,43.3351410589,20.0
2880.0,39.8134771234,21.0
2900.0,46.2436613962,18.0
2920.0,46.9202824123,17.0
2940.0,48.3759962915,21.0
2960.0,50.4423423519,14.0
2980.0,55.9536892078,18.0
3000.0,56.9802376694,18.0
3020.0,55.9136515554,21.0
3040.0,54.3406423144,18.0
3060.0,53.5388846743,21.0
3080.0,64.1621591082,19.0
3100.0,68.769396188,18.0
3120.0,63.7683651094,16.0
3140.0,64.5574007345,19.0
3160.0,59.9103617412,21.0
3180.0,61.6856519273,18.0
3200.0,64.4648701687,18.0
3220.0,63.8491921675,21.0
3240.0,64.6351531985,16.0
3260.0,66.943082513,17.0
3280.0,68.5408348985,18.0
3300.0,70.3757779033,16.0
3320.0,66.9329542345,16.0
3340.0,68.0793587773,17.0
3360.0,69.9397444402,22.0
3380.0,68.479964066,14.0
3400.0,73.5217362274,24.0
3420.0,70.3084555334,13.0
3440.0,70.3910962069,16.0
3460.0,68.8262078733,17.0
3480.0,65.321389226,18.0
3500.0,63.9964492346,20.0
3520.0,69.6223459061,16.0
3540.0,66.2656046195,19.0
3560.0,69.152489833,16.0
3580.0,71.2611241473,21.0
3600.0,72.5149430362,18.0
