timestamps(s),penetration_AV,flow(veh/hr),speed(mph)
20.0,0.0,0.0,-0.621504039776
40.0,0.0,0.0,-0.621504039776
60.0,0.5,360.0,76.8717694478
80.0,0.0625,2880.0,65.3093171125
100.0,0.111111111111,3240.0,56.0956945943
120.0,0.130434782609,4140.0,66.6638346814
140.0,0.0,1620.0,64.1495813138
160.0,0.173913043478,4140.0,63.6493940235
180.0,0.0588235294118,3060.0,67.1126705643
200.0,0.117647058824,3060.0,69.7673906795
220.0,0.153846153846,2340.0,69.7793060853
240.0,0.0588235294118,3060.0,63.6830421701
260.0,0.117647058824,3060.0,66.2195073535
280.0,0.1875,2880.0,66.6064647143
300.0,0.0,2880.0,66.9423386144
320.0,0.1,3600.0,66.454822781
340.0,0.15,3600.0,67.6755962309
360.0,0.0909090909091,1980.0,72.8006847002
380.0,0.105263157895,3420.0,66.1991259897
400.0,0.0,2880.0,66.7696502057
420.0,0.117647058824,3060.0,67.7890588189
440.0,0.0,3060.0,64.9329549113
460.0,0.0,2520.0,62.2783911486
480.0,0.0555555555556,3240.0,64.9534295286
500.0,0.0,2700.0,66.2795369836
520.0,0.117647058824,3060.0,67.0858653409
540.0,0.0,3420.0,63.0167934968
560.0,0.0,2880.0,65.295796924
580.0,0.0666666666667,2700.0,67.2759572018
600.0,0.0,2880.0,67.8638201088
620.0,0.0625,2880.0,65.8472668448
640.0,0.0526315789474,3420.0,63.3649831962
660.0,0.0714285714286,2520.0,62.5132451534
680.0,0.15,3600.0,59.2341681631
700.0,0.111111111111,3240.0,65.9372925676
720.0,0.176470588235,3060.0,68.5924081466
740.0,0.125,2880.0,70.4318875618
760.0,0.2,2700.0,68.6310486423
780.0,0.235294117647,3060.0,63.8450156711
800.0,0.157894736842,3420.0,66.5451495305
820.0,0.1875,2880.0,70.6128388729
840.0,0.176470588235,3060.0,66.604431197
860.0,0.176470588235,3060.0,66.1509950368
880.0,0.176470588235,3060.0,67.4390754795
900.0,0.0555555555556,3240.0,67.2863905191
920.0,0.176470588235,3060.0,66.7899039412
940.0,0.157894736842,3420.0,68.2521265714
960.0,0.153846153846,2340.0,68.7647884744
980.0,0.105263157895,3420.0,66.7578665246
1000.0,0.117647058824,3060.0,58.9845103898
1020.0,0.157894736842,3420.0,67.9011462004
1040.0,0.1875,2880.0,66.8703113802
1060.0,0.166666666667,3240.0,67.7848587099
1080.0,0.1875,2880.0,71.6613326662
1100.0,0.166666666667,3240.0,68.5411762894
1120.0,0.0588235294118,3060.0,66.9896403539
1140.0,0.105263157895,3420.0,62.8698904636
1160.0,0.2,3600.0,63.7227901776
1180.0,0.0833333333333,2160.0,66.5801465092
1200.0,0.105263157895,3420.0,65.3568531316
1220.0,0.166666666667,3240.0,67.4626768074
1240.0,0.105263157895,3420.0,64.8347755125
1260.0,0.117647058824,3060.0,64.090602719
1280.0,0.117647058824,3060.0,66.9171718353
1300.0,0.166666666667,3240.0,70.9525047736
1320.0,0.166666666667,3240.0,71.6689859816
1340.0,0.133333333333,2700.0,69.3111928271
1360.0,0.166666666667,3240.0,63.2861234801
1380.0,0.125,2880.0,68.6169943447
1400.0,0.222222222222,3240.0,65.7981927683
1420.0,0.166666666667,3240.0,67.3629185024
1440.0,0.0714285714286,2520.0,66.5729155512
1460.0,0.0952380952381,3780.0,62.8443734554
1480.0,0.0666666666667,2700.0,70.6121374228
1500.0,0.235294117647,3060.0,68.0429278635
1520.0,0.142857142857,2520.0,68.0219132082
1540.0,0.0,2880.0,61.3508422995
1560.0,0.0588235294118,3060.0,55.0183538033
1580.0,0.15,3600.0,61.994860038
1600.0,0.125,2880.0,67.6860526788
1620.0,0.266666666667,2700.0,70.7029556359
1640.0,0.235294117647,3060.0,66.6419032416
1660.0,0.266666666667,2700.0,60.6970023217
1680.0,0.25,2880.0,55.7156243518
1700.0,0.222222222222,3240.0,46.1230565583
1720.0,0.176470588235,3060.0,29.2872057333
1740.0,0.375,1440.0,13.6323976655
1760.0,0.0,0.0,-0.621504039776
1780.0,0.0,540.0,4.07677670828
1800.0,0.5,360.0,2.3678908576
1820.0,0.0,360.0,3.54390997958
1840.0,1.0,180.0,6.96161532577
1860.0,0.0,540.0,1.27822930713
1880.0,0.5,360.0,6.15987517965
1900.0,0.0,360.0,2.97313674657
1920.0,0.666666666667,540.0,2.64571097831
1940.0,0.166666666667,2160.0,14.4534841641
1960.0,0.25,4320.0,21.0541560061
1980.0,0.333333333333,4320.0,19.4151156659
2000.0,0.190476190476,3780.0,15.9065199158
2020.0,0.25,3600.0,11.5550652306
2040.0,0.0555555555556,3240.0,10.3475412418
2060.0,0.4,3600.0,10.3305125029
2080.0,0.210526315789,3420.0,10.394311316
2100.0,0.3,3600.0,10.393689107
2120.0,0.4,3600.0,10.4192235768
2140.0,0.285714285714,3780.0,10.3947196007
2160.0,0.3,3600.0,10.3733760894
2180.0,0.105263157895,3420.0,10.3551665835
2200.0,0.222222222222,3240.0,10.3678517757
2220.0,0.157894736842,3420.0,10.3984942507
2240.0,0.263157894737,3420.0,10.3792172756
2260.0,0.25,3600.0,10.4040168076
2280.0,0.157894736842,3420.0,10.4201526886
2300.0,0.263157894737,3420.0,10.438905269
2320.0,0.210526315789,3420.0,10.445049124
2340.0,0.3,3600.0,10.427945868
2360.0,0.25,3600.0,10.4221200232
2380.0,0.454545454545,3960.0,10.3890580287
2400.0,0.52380952381,3780.0,10.3845765683
2420.0,0.478260869565,4140.0,10.4027880779
2440.0,0.428571428571,3780.0,10.446099549
2460.0,0.454545454545,3960.0,10.5042380034
2480.0,0.4,3600.0,10.5558839805
2500.0,0.478260869565,4140.0,10.5494009711
