timestamps(s), speed (mph), count
20.0,0.0,0.0
40.0,0.0,0.0
60.0,0.0,0.0
80.0,0.0,0.0
100.0,0.0,0.0
120.0,70.6342925765,9.0
140.0,70.2554521079,9.0
160.0,58.8249685829,17.0
180.0,63.1514741068,18.0
200.0,62.0873872306,20.0
220.0,65.3857196245,18.0
240.0,66.2916081964,20.0
260.0,64.8503613371,15.0
280.0,66.0838779621,17.0
300.0,68.4486852617,16.0
320.0,68.4019022387,19.0
340.0,67.8615910962,16.0
360.0,67.8686744076,10.0
380.0,67.0390129256,18.0
400.0,63.3134644155,18.0
420.0,64.1656997943,19.0
440.0,66.3280022228,19.0
460.0,64.8829059258,13.0
480.0,68.3167039529,16.0
500.0,67.9418255785,16.0
520.0,68.2453267839,16.0
540.0,65.7558524188,19.0
560.0,66.7036888675,19.0
580.0,68.0027553912,11.0
600.0,64.2232671934,17.0
620.0,65.9704290328,18.0
640.0,61.8205992037,17.0
660.0,64.0703863867,15.0
680.0,63.2762896268,15.0
700.0,61.6018774702,17.0
720.0,53.187646548,18.0
740.0,62.3085951804,19.0
760.0,57.7842246627,20.0
780.0,63.6912391013,14.0
800.0,65.9093572933,13.0
820.0,66.8202980068,19.0
840.0,65.5032699219,20.0
860.0,65.8576583739,18.0
880.0,63.0345281894,11.0
900.0,63.0015903379,19.0
920.0,56.1339476592,19.0
940.0,54.4090336666,18.0
960.0,52.2422570687,15.0
980.0,52.4395592364,16.0
1000.0,37.4880694683,18.0
1020.0,28.4197014789,13.0
1040.0,12.627073275,10.0
1060.0,0.230535189017,2.0
1080.0,1.65519400871,2.0
1100.0,0.365402671358,2.0
1120.0,0.537229808315,2.0
1140.0,0.710465133032,2.0
1160.0,0.643599754722,2.0
1180.0,0.823540302636,2.0
1200.0,0.762940162971,2.0
1220.0,0.419386988054,2.0
1240.0,0.572730320298,2.0
1260.0,0.638503510443,2.0
1280.0,0.347849533609,2.0
1300.0,2.58954389056,1.0
1320.0,0.665729077503,3.0
1340.0,1.18383428712,3.0
1360.0,0.687558798314,1.0
1380.0,1.23198383451,3.0
1400.0,2.7972798799,1.0
1420.0,1.33786650587,2.0
1440.0,0.788216684394,1.0
1460.0,1.68017566001,4.0
1480.0,1.74924493202,2.0
1500.0,0.681477927821,2.0
1520.0,1.34540536106,2.0
1540.0,0.950471217786,1.0
1560.0,0.861250968477,2.0
1580.0,0.929458285422,2.0
1600.0,0.982895562935,3.0
1620.0,3.52033561384,10.0
1640.0,6.5203840595,14.0
1660.0,8.29623496803,15.0
1680.0,9.38025782726,18.0
1700.0,10.0207508846,18.0
1720.0,10.3580190051,18.0
1740.0,10.5251653012,16.0
1760.0,10.5913912541,18.0
1780.0,10.597175648,18.0
1800.0,10.587238921,17.0
1820.0,10.5320840348,18.0
1840.0,10.4805054566,18.0
1860.0,10.4193712756,18.0
1880.0,10.368242644,17.0
1900.0,10.3271798036,18.0
1920.0,10.3159177734,18.0
1940.0,10.3220258038,18.0
1960.0,10.3361032495,16.0
1980.0,10.3685037462,19.0
2000.0,10.3952106283,17.0
2020.0,10.4774974625,18.0
2040.0,10.5849954023,17.0
2060.0,10.6692935362,18.0
2080.0,10.7496387648,18.0
2100.0,10.7829173922,18.0
2120.0,10.7620596907,18.0
2140.0,10.7069658389,17.0
2160.0,10.6300411719,18.0
2180.0,10.6025497054,18.0
2200.0,10.6135018452,18.0
2220.0,10.6342128112,16.0
2240.0,10.645156186,18.0
2260.0,10.6348894131,18.0
2280.0,10.5941591524,18.0
2300.0,10.5288649892,18.0
2320.0,10.4498957591,18.0
2340.0,10.3801144318,18.0
2360.0,10.3297132036,18.0
2380.0,10.3138634019,17.0
2400.0,10.2934320566,18.0
2420.0,10.3536609992,17.0
2440.0,10.3961147625,18.0
2460.0,10.4480097661,17.0
2480.0,10.5236711378,18.0
2500.0,10.5742080176,17.0
2520.0,10.5803538546,18.0
2540.0,10.5955071211,18.0
2560.0,10.6096713866,18.0
2580.0,10.6234704767,17.0
2600.0,10.6010148101,18.0
2620.0,10.5743932306,18.0
2640.0,10.5477559052,18.0
2660.0,10.5370475743,18.0
2680.0,10.5470540824,18.0
2700.0,10.5730120347,18.0
2720.0,10.6264325874,18.0
2740.0,10.7480548583,17.0
2760.0,10.9940893889,19.0
2780.0,11.3744164892,18.0
2800.0,11.8101156184,19.0
2820.0,12.2548811469,19.0
2840.0,12.64775054,19.0
2860.0,13.0299101644,19.0
2880.0,13.3664730439,20.0
2900.0,13.6654049239,20.0
2920.0,13.932753233,20.0
2940.0,14.2077415643,20.0
2960.0,14.3702999236,20.0
2980.0,14.6804720229,20.0
3000.0,14.7129779001,20.0
3020.0,14.9145831362,21.0
3040.0,15.0072716115,20.0
3060.0,15.2185949319,21.0
3080.0,15.1812084225,20.0
3100.0,15.3548176555,21.0
3120.0,15.3800077106,21.0
3140.0,15.4138229017,20.0
3160.0,15.5195781381,21.0
3180.0,15.5894959157,21.0
3200.0,15.675501418,20.0
3220.0,15.6084999758,20.0
3240.0,15.793883732,21.0
3260.0,15.8331604479,21.0
3280.0,15.7825210039,20.0
3300.0,15.9640995848,22.0
3320.0,15.9041160516,20.0
3340.0,15.9801449341,21.0
3360.0,16.1173441588,21.0
3380.0,16.1137899499,20.0
3400.0,16.1243466317,21.0
3420.0,16.2112180736,21.0
3440.0,16.1683690069,20.0
3460.0,16.2225022934,22.0
3480.0,16.3117837305,20.0
3500.0,16.3761576588,21.0
3520.0,16.3876185937,21.0
3540.0,16.4162634927,21.0
3560.0,16.4111991102,20.0
3580.0,16.506684453,21.0
3600.0,16.4422919096,21.0
