timestamps(s), speed (mph), count
20.0,0.0,0.0
40.0,0.0,0.0
60.0,0.0,0.0
80.0,0.0,0.0
100.0,0.0,0.0
120.0,76.0395753612,6.0
140.0,62.1337351988,11.0
160.0,55.7458894689,18.0
180.0,54.1320780633,21.0
200.0,58.8398978703,18.0
220.0,65.4963566435,16.0
240.0,63.8127965519,18.0
260.0,64.8078780675,18.0
280.0,70.0984051456,15.0
300.0,67.175587672,15.0
320.0,66.7535986845,17.0
340.0,64.9391656229,19.0
360.0,65.182975037,20.0
380.0,68.4920347978,19.0
400.0,68.9298192045,16.0
420.0,68.4464640681,20.0
440.0,66.5885642621,10.0
460.0,63.4437871051,20.0
480.0,60.5395627717,21.0
500.0,67.2780013531,20.0
520.0,63.2175780746,20.0
540.0,69.7594714937,10.0
560.0,54.3610818501,22.0
580.0,58.5568476104,21.0
600.0,68.2604031937,19.0
620.0,70.1855133139,24.0
640.0,71.0874053495,18.0
660.0,66.0804040086,21.0
680.0,70.31518978,21.0
700.0,66.7997385906,14.0
720.0,69.7348192054,21.0
740.0,67.0442078117,20.0
760.0,67.3490899175,19.0
780.0,70.912987731,18.0
800.0,69.6195754819,15.0
820.0,63.6456395906,23.0
840.0,58.3960834198,18.0
860.0,61.3468175277,21.0
880.0,57.1823374072,19.0
900.0,53.4866961952,17.0
920.0,42.050770373,19.0
940.0,23.1393829529,16.0
960.0,6.31058775963,3.0
980.0,0.570696377141,2.0
1000.0,0.570694782825,2.0
1020.0,0.570694782202,2.0
1040.0,0.570694782205,2.0
1060.0,0.57069481204,2.0
1080.0,0.570779016335,2.0
1100.0,0.572001826406,2.0
1120.0,0.574520314554,2.0
1140.0,0.578016863639,2.0
1160.0,0.571473213097,2.0
1180.0,0.567805593102,2.0
1200.0,0.571160152843,2.0
1220.0,0.571643390555,2.0
1240.0,0.577369028301,2.0
1260.0,0.592590254466,2.0
1280.0,0.596252967959,2.0
1300.0,0.595554966665,2.0
1320.0,0.603474106861,3.0
1340.0,0.596047420051,2.0
1360.0,0.595983106446,2.0
1380.0,0.596001481593,2.0
1400.0,0.596030234644,2.0
1420.0,0.596037106507,2.0
1440.0,0.596038205217,2.0
1460.0,0.596035679329,2.0
1480.0,0.595874528528,2.0
1500.0,1.56644290084,4.0
1520.0,4.41132854466,9.0
1540.0,6.95273202568,14.0
1560.0,8.77791589954,17.0
1580.0,9.80684255797,17.0
1600.0,10.2684970178,19.0
1620.0,10.459716784,19.0
1640.0,10.5303837276,21.0
1660.0,10.564626304,21.0
1680.0,10.5862976919,23.0
1700.0,10.6194602346,21.0
1720.0,10.7008267819,21.0
1740.0,10.760258884,23.0
1760.0,10.7472376181,20.0
1780.0,10.6937250678,20.0
1800.0,10.6463683848,21.0
1820.0,10.6370215689,22.0
1840.0,10.6054967814,23.0
1860.0,10.6723261555,22.0
1880.0,10.6671182608,22.0
1900.0,10.6569724758,21.0
1920.0,10.594449386,21.0
1940.0,10.5299331565,20.0
1960.0,10.4785346092,21.0
1980.0,10.4252146623,20.0
2000.0,10.3629270109,20.0
2020.0,10.3562944907,21.0
2040.0,10.41924113,20.0
2060.0,10.5726419606,21.0
2080.0,10.7067631576,22.0
2100.0,10.8241258355,25.0
2120.0,10.9582171579,21.0
2140.0,10.9992578315,25.0
2160.0,10.937841743,24.0
2180.0,10.7508240046,23.0
2200.0,10.5525907501,22.0
2220.0,10.4860268815,24.0
2240.0,10.5654058275,22.0
2260.0,10.6766174712,25.0
2280.0,10.7512827732,22.0
2300.0,10.8812793426,25.0
2320.0,10.8784229035,21.0
2340.0,10.7916547709,26.0
2360.0,10.646179567,24.0
2380.0,10.6261765958,23.0
2400.0,10.6978428708,21.0
2420.0,10.8016743581,25.0
2440.0,10.9296085385,23.0
2460.0,11.0063448607,24.0
2480.0,10.9982141323,25.0
2500.0,10.8037268737,23.0
2520.0,10.5459412574,24.0
2540.0,10.461689441,23.0
2560.0,10.5754407539,22.0
2580.0,10.9542654428,22.0
2600.0,11.7894966896,21.0
2620.0,12.6204675876,23.0
2640.0,12.7248760327,24.0
2660.0,13.4641952009,21.0
2680.0,13.868375374,23.0
2700.0,14.3705426958,24.0
2720.0,15.0716694182,27.0
2740.0,15.3261608575,24.0
2760.0,15.623041233,23.0
2780.0,15.8130060833,26.0
2800.0,16.0336976197,25.0
2820.0,16.1261409521,23.0
2840.0,16.355791682,25.0
2860.0,16.3573608377,24.0
2880.0,16.5000120443,23.0
2900.0,16.5505858608,25.0
2920.0,16.5786782889,26.0
2940.0,16.7163683631,26.0
2960.0,16.7366437696,24.0
2980.0,16.7471953337,26.0
3000.0,16.7765114497,24.0
3020.0,16.8624156787,24.0
3040.0,16.9822004776,26.0
3060.0,16.9562517212,23.0
3080.0,16.9569483119,23.0
3100.0,17.0646616062,23.0
3120.0,17.1996910271,23.0
3140.0,17.2272647761,25.0
3160.0,17.2363992832,24.0
3180.0,17.3475246084,23.0
3200.0,17.3628357972,24.0
3220.0,17.4163349162,23.0
3240.0,17.4711464488,22.0
3260.0,17.4009572243,26.0
3280.0,17.5282359766,32.0
3300.0,17.515776843,32.0
3320.0,17.981593464,34.0
3340.0,18.179202235,34.0
3360.0,18.4004551492,34.0
3380.0,18.5746393573,32.0
3400.0,18.4930314223,34.0
3420.0,18.3365475059,37.0
3440.0,18.704839352,31.0
3460.0,19.5297268962,37.0
3480.0,19.1212494972,25.0
3500.0,18.9213422261,26.0
3520.0,18.8451430358,24.0
3540.0,18.548698963,25.0
3560.0,18.5513904094,24.0
3580.0,18.4934391977,26.0
3600.0,18.3982231329,26.0
