timestamps(s), speed (mph), count
20.0,66.5271770775,15.0
40.0,71.3822694239,17.0
60.0,69.7880754685,16.0
80.0,72.5141975453,17.0
100.0,70.9993174417,18.0
120.0,75.847829444,16.0
140.0,67.0917903362,16.0
160.0,65.2042807955,18.0
180.0,69.595593593,16.0
200.0,70.7883136852,16.0
220.0,73.3085048238,17.0
240.0,74.3016487305,16.0
260.0,66.0531599325,18.0
280.0,73.1536286641,16.0
300.0,71.2187093161,18.0
320.0,72.919995674,15.0
340.0,70.9944412826,18.0
360.0,72.2199643916,16.0
380.0,73.0390640723,17.0
400.0,74.5458966274,16.0
420.0,72.3173014941,17.0
440.0,70.4774409934,16.0
460.0,71.2154934974,17.0
480.0,71.2205366754,15.0
500.0,73.6806716919,17.0
520.0,70.9364635552,17.0
540.0,72.5650176113,17.0
560.0,73.8152378102,16.0
580.0,74.0143682462,18.0
600.0,71.4364792246,15.0
620.0,73.4149706224,18.0
640.0,72.4985537714,15.0
660.0,72.6140268186,18.0
680.0,66.7956822284,16.0
700.0,70.3805696788,16.0
720.0,71.2710603197,18.0
740.0,70.2289098725,16.0
760.0,71.1924866597,17.0
780.0,71.2949640129,16.0
800.0,69.5321078815,16.0
820.0,70.0521748067,16.0
840.0,73.5416669556,18.0
860.0,72.9135418674,16.0
880.0,69.5626736632,17.0
900.0,70.8122722525,16.0
920.0,72.4653643427,18.0
940.0,71.5063876754,16.0
960.0,73.9057104319,18.0
980.0,71.1603813262,15.0
1000.0,69.4980915112,18.0
1020.0,71.8244121071,16.0
1040.0,74.3817488769,17.0
1060.0,71.9184734173,17.0
1080.0,71.9952243365,16.0
1100.0,71.6198792573,18.0
1120.0,71.2403813428,16.0
1140.0,70.5929340276,18.0
1160.0,67.4226158509,16.0
1180.0,64.3730597006,17.0
1200.0,68.002970068,17.0
1220.0,71.3057937458,17.0
1240.0,71.3730138951,15.0
1260.0,71.3116864609,18.0
1280.0,70.1316665017,16.0
1300.0,70.233566894,16.0
1320.0,75.2379251069,18.0
1340.0,71.555336478,16.0
1360.0,69.782970985,18.0
1380.0,71.7175360933,16.0
1400.0,70.9722562681,18.0
1420.0,73.3553402837,16.0
1440.0,75.4958292208,18.0
1460.0,68.7851890079,16.0
1480.0,67.0327275164,17.0
1500.0,71.4132733683,16.0
1520.0,67.6745085715,17.0
1540.0,68.489179844,16.0
1560.0,70.9542808199,18.0
1580.0,65.7727752981,16.0
1600.0,71.869467406,16.0
1620.0,73.516910329,16.0
1640.0,70.445706487,17.0
1660.0,65.0710268389,16.0
1680.0,72.0412097851,18.0
1700.0,71.2576795925,16.0
1720.0,68.61412843,18.0
1740.0,73.2441490189,16.0
1760.0,62.8677656967,18.0
1780.0,64.9636030683,16.0
1800.0,70.9497969432,16.0
1820.0,68.9697384967,18.0
1840.0,66.9027979124,16.0
1860.0,70.8804941346,17.0
1880.0,69.8040805414,16.0
1900.0,69.0847773819,18.0
1920.0,70.2397603026,15.0
1940.0,69.2019511602,18.0
1960.0,70.0128556144,16.0
1980.0,70.4137920794,18.0
2000.0,72.2185928153,16.0
2020.0,71.8685221879,18.0
2040.0,75.0137020718,16.0
2060.0,68.7642145197,15.0
2080.0,70.2978707144,18.0
2100.0,68.5836496155,15.0
2120.0,69.252942176,17.0
2140.0,67.1636975049,16.0
2160.0,72.7074483802,18.0
2180.0,72.5812214434,16.0
2200.0,67.3246706234,17.0
2220.0,69.8888913637,16.0
2240.0,69.8614518796,17.0
2260.0,70.0408174573,17.0
2280.0,70.1915008674,15.0
2300.0,69.5112160249,17.0
2320.0,72.2523479239,16.0
2340.0,69.503992495,18.0
2360.0,69.0311808886,16.0
2380.0,69.10205266,18.0
2400.0,71.5004564425,16.0
2420.0,70.612986054,18.0
2440.0,69.6684623383,15.0
2460.0,71.0283201577,15.0
2480.0,68.5861417387,17.0
2500.0,71.0706693792,16.0
2520.0,69.0603700593,18.0
2540.0,68.5054285321,16.0
2560.0,72.05519304,18.0
2580.0,65.3732483836,16.0
2600.0,68.2327253984,15.0
2620.0,75.1622723907,18.0
2640.0,70.8113418473,15.0
2660.0,70.6383806076,17.0
2680.0,72.9222266514,16.0
2700.0,69.5806980117,18.0
2720.0,71.2062244753,16.0
2740.0,70.2653451273,17.0
2760.0,70.844051808,16.0
2780.0,66.0783478632,18.0
2800.0,70.6457334967,16.0
2820.0,73.6686454798,17.0
2840.0,68.4755126114,16.0
2860.0,71.9019245185,18.0
2880.0,72.3083208572,16.0
2900.0,71.5652922563,18.0
2920.0,67.8345404351,16.0
2940.0,72.9663013905,18.0
2960.0,73.2069652856,16.0
2980.0,69.5847862576,18.0
3000.0,70.7755622843,16.0
3020.0,68.4350208945,18.0
3040.0,68.4003214484,16.0
3060.0,72.296284183,15.0
3080.0,69.9842392162,18.0
3100.0,68.3016474167,16.0
3120.0,68.9610091952,17.0
3140.0,71.2645453653,17.0
3160.0,72.1626725035,15.0
3180.0,71.5710408954,18.0
3200.0,71.3428476292,16.0
3220.0,73.8182348505,18.0
3240.0,72.6398625388,16.0
3260.0,70.7418983574,17.0
3280.0,70.7720766105,15.0
3300.0,70.7110363564,18.0
3320.0,70.0083871829,16.0
3340.0,71.5890972306,18.0
3360.0,70.5944402648,16.0
3380.0,74.0586991746,17.0
3400.0,69.4255840488,16.0
3420.0,70.0289125026,18.0
3440.0,71.6140270242,16.0
3460.0,66.429455098,16.0
3480.0,65.401087348,18.0
3500.0,66.9431861524,16.0
3520.0,73.0889910723,18.0
3540.0,76.2141112791,16.0
3560.0,72.1920344982,15.0
3580.0,69.0652296667,18.0
3600.0,71.0678283018,16.0
