timestamps(s), speed (mph), count
20.0,0.0,0.0
40.0,0.0,0.0
60.0,0.0,0.0
80.0,0.0,0.0
100.0,0.0,0.0
120.0,0.0,0.0
140.0,0.0,0.0
160.0,76.8238235664,8.0
180.0,71.2879260377,11.0
200.0,72.555773699,14.0
220.0,60.8372796595,22.0
240.0,58.5378460033,13.0
260.0,57.9909450132,16.0
280.0,59.6356895407,16.0
300.0,43.6238273405,22.0
320.0,25.9715617164,15.0
340.0,8.98492756686,6.0
360.0,0.623172414599,2.0
380.0,0.623203162019,2.0
400.0,0.623203161535,2.0
420.0,0.623203161535,2.0
440.0,0.62320316154,2.0
460.0,0.62320316154,2.0
480.0,0.627986641504,3.0
500.0,0.62320316154,2.0
520.0,0.62320316154,2.0
540.0,0.62320316154,2.0
560.0,0.62320316154,2.0
580.0,0.62320316154,2.0
600.0,0.62320316154,2.0
620.0,0.622902450219,2.0
640.0,0.618304799806,3.0
660.0,0.620283369869,2.0
680.0,0.620283727098,2.0
700.0,0.62409406283,3.0
720.0,0.620409628635,2.0
740.0,0.638759228512,2.0
760.0,0.638759403325,2.0
780.0,0.63875940332,2.0
800.0,0.638759403325,2.0
820.0,0.638759403325,2.0
840.0,0.641107626619,3.0
860.0,0.619661202428,2.0
880.0,0.579957314878,2.0
900.0,0.579957368543,2.0
920.0,0.579957368543,2.0
940.0,0.579957368543,2.0
960.0,0.579957368538,2.0
980.0,0.579957368538,2.0
1000.0,0.579957368543,2.0
1020.0,0.575238505678,2.0
1040.0,0.570249703313,1.0
1060.0,0.57672146029,3.0
1080.0,0.575103506174,2.0
1100.0,0.575103506174,2.0
1120.0,0.575103506169,2.0
1140.0,0.575103506174,2.0
1160.0,0.575103506174,2.0
1180.0,0.575103506169,2.0
1200.0,0.575103506169,2.0
1220.0,4.56892639616,5.0
1240.0,9.90761916795,21.0
1260.0,11.0654111179,24.0
1280.0,11.0400817252,23.0
1300.0,11.2427787018,24.0
1320.0,11.2688218649,23.0
1340.0,11.1559054135,23.0
1360.0,11.1713106972,23.0
1380.0,11.2575986051,23.0
1400.0,11.2312143978,21.0
1420.0,10.9365105196,23.0
1440.0,10.6033380368,23.0
1460.0,11.1090760078,24.0
1480.0,11.3211115511,25.0
1500.0,10.8373809692,26.0
1520.0,11.5788126391,31.0
1540.0,11.9840842793,27.0
1560.0,11.1926062318,24.0
1580.0,10.2153849984,24.0
1600.0,10.8290615445,28.0
1620.0,11.2801205831,28.0
1640.0,11.5529591945,28.0
1660.0,11.715281743,29.0
1680.0,11.4317333737,27.0
1700.0,11.3098175817,24.0
1720.0,10.4497358346,26.0
1740.0,10.7606722456,21.0
1760.0,10.3500551261,24.0
1780.0,10.2286899035,20.0
1800.0,10.9652292946,22.0
1820.0,10.5773901664,20.0
1840.0,10.5124502918,20.0
1860.0,10.5678745704,18.0
1880.0,10.6197668206,20.0
1900.0,10.7682991752,18.0
1920.0,11.0130757477,18.0
1940.0,10.9369794359,18.0
1960.0,10.9125013673,18.0
1980.0,10.8052049884,18.0
2000.0,10.7541356755,18.0
2020.0,10.370773499,19.0
2040.0,10.4314554171,17.0
2060.0,10.3658309838,18.0
2080.0,10.4779555913,19.0
2100.0,10.5570308291,18.0
2120.0,10.7243476203,18.0
2140.0,10.5736521497,19.0
2160.0,10.6068297534,20.0
2180.0,10.8515249221,19.0
2200.0,10.982389144,19.0
2220.0,10.9252049235,19.0
2240.0,10.6736080504,18.0
2260.0,10.4661131392,19.0
2280.0,10.1940582553,21.0
2300.0,10.2051878442,20.0
2320.0,10.9883898446,22.0
2340.0,11.4806508301,22.0
2360.0,11.2536459786,27.0
2380.0,11.1543104353,23.0
2400.0,11.0746911713,23.0
2420.0,12.5830846299,27.0
2440.0,18.6991149735,31.0
2460.0,22.3439814938,35.0
2480.0,27.084587592,38.0
2500.0,29.4891383269,28.0
2520.0,31.5120406804,27.0
2540.0,33.2216900435,25.0
2560.0,34.9601701902,23.0
2580.0,35.3283934099,22.0
2600.0,36.4376658695,23.0
2620.0,37.6288068921,24.0
2640.0,38.9906038148,22.0
2660.0,39.3629744908,22.0
2680.0,40.1645585405,24.0
2700.0,40.4375301382,21.0
2720.0,40.5790330082,23.0
2740.0,41.040885078,21.0
2760.0,41.4532078433,21.0
2780.0,41.8238482632,23.0
2800.0,42.0411531927,21.0
2820.0,42.1749195285,22.0
2840.0,42.684255425,22.0
2860.0,42.8714929829,21.0
2880.0,43.0315837997,22.0
2900.0,43.4079438302,22.0
2920.0,43.7232581674,22.0
2940.0,44.1079721902,22.0
2960.0,44.3143198535,23.0
2980.0,46.3982541378,32.0
3000.0,45.3373649582,29.0
3020.0,44.3118401919,32.0
3040.0,46.6592645204,30.0
3060.0,46.5159517155,35.0
3080.0,46.6949078502,32.0
3100.0,48.4732387526,33.0
3120.0,48.8030936692,34.0
3140.0,48.6912608806,35.0
3160.0,49.9816366367,38.0
3180.0,49.1986571865,38.0
3200.0,48.4978119181,33.0
3220.0,51.5688539048,33.0
3240.0,51.8291118624,31.0
3260.0,48.2412639783,35.0
3280.0,48.8297056659,38.0
3300.0,49.6432704677,35.0
3320.0,49.9579538798,37.0
3340.0,49.0248267913,33.0
3360.0,48.3900210977,35.0
3380.0,50.5927415857,37.0
3400.0,50.3177502997,34.0
3420.0,51.6205778228,40.0
3440.0,52.3968907196,40.0
3460.0,53.4309705178,42.0
3480.0,53.9308475615,35.0
3500.0,55.3190804899,34.0
3520.0,52.1414025643,27.0
3540.0,53.5188703812,36.0
3560.0,52.5106921832,39.0
3580.0,49.9583046139,32.0
3600.0,50.7414802098,42.0
