timestamps(s),penetration_AV,flow(veh/hr),speed(mph)
20.0,0.0,0.0,-0.621504039776
40.0,0.0,0.0,-0.621504039776
60.0,0.0,720.0,72.9507082
80.0,0.0,1980.0,65.1858457904
100.0,0.0,3420.0,62.6013885316
120.0,0.0,3060.0,62.5411577745
140.0,0.0,3060.0,65.7934149183
160.0,0.0,3600.0,65.335602753
180.0,0.0,2880.0,67.6520313194
200.0,0.0,2520.0,67.9358484546
220.0,0.0,2700.0,59.6096654914
240.0,0.0,3600.0,63.4380226657
260.0,0.0,2340.0,65.2503155972
280.0,0.0,3060.0,63.1962872396
300.0,0.0,2520.0,64.0264439172
320.0,0.0,3240.0,64.1593421929
340.0,0.0,3420.0,64.6052051945
360.0,0.380952380952,3780.0,70.3673565047
380.0,0.684210526316,3420.0,69.3473176221
400.0,0.526315789474,3420.0,69.8338384558
420.0,0.555555555556,3240.0,68.2465625083
440.0,0.619047619048,3780.0,67.7053879049
460.0,0.545454545455,3960.0,68.7069806617
480.0,0.555555555556,3240.0,69.5054918167
500.0,0.565217391304,4140.0,66.581417596
520.0,0.5625,2880.0,70.7139657706
540.0,0.625,2880.0,70.2552790999
560.0,0.6,4500.0,63.9405318815
580.0,0.588235294118,3060.0,70.1665260679
600.0,0.590909090909,3960.0,66.0691921472
620.0,0.6,3600.0,71.0343575136
640.0,0.571428571429,3780.0,70.6533220391
660.0,0.714285714286,3780.0,71.7011925184
680.0,0.761904761905,3780.0,74.2463707248
700.0,0.578947368421,3420.0,65.9013941148
720.0,0.75,3600.0,70.2503028095
740.0,0.730769230769,4680.0,68.9983865929
760.0,0.833333333333,3240.0,75.9338568976
780.0,0.625,4320.0,64.2375110885
800.0,0.791666666667,4320.0,69.0124718868
820.0,0.578947368421,3420.0,65.4596765155
840.0,0.619047619048,3780.0,65.5149756365
860.0,0.8,4500.0,67.3191128437
880.0,0.571428571429,3780.0,74.0795264284
900.0,0.809523809524,3780.0,71.1387428099
920.0,0.571428571429,3780.0,66.2456426902
940.0,0.76,4500.0,70.1010099095
960.0,0.727272727273,3960.0,72.3526688664
980.0,0.916666666667,6480.0,60.0849373837
1000.0,1.0,7380.0,54.5898108174
1020.0,1.0,6300.0,64.9748988281
1040.0,1.0,4860.0,76.5584590317
1060.0,0.95652173913,4140.0,66.9604665928
1080.0,0.942857142857,6300.0,65.1637927923
1100.0,1.0,7380.0,67.7420062743
1120.0,1.0,6120.0,74.7101965401
1140.0,1.0,6120.0,77.0136730889
1160.0,1.0,6120.0,77.0136730889
1180.0,1.0,6120.0,72.6996574441
1200.0,1.0,6120.0,73.1660334967
1220.0,1.0,5940.0,76.1468547277
1240.0,1.0,5940.0,76.6583143593
1260.0,1.0,5760.0,62.7531784262
1280.0,1.0,5040.0,46.348223285
1300.0,1.0,2340.0,19.9483538719
1320.0,1.0,360.0,0.607894954057
1340.0,1.0,540.0,0.611753621012
1360.0,1.0,360.0,0.608497428913
1380.0,1.0,360.0,0.608535229166
1400.0,1.0,360.0,0.608536427584
1420.0,1.0,360.0,0.608536483289
1440.0,1.0,360.0,0.608536484182
1460.0,1.0,360.0,0.608536484184
1480.0,1.0,360.0,0.60853446494
1500.0,1.0,720.0,0.673155619445
1520.0,1.0,360.0,0.756252421778
1540.0,1.0,1080.0,3.03199508747
1560.0,1.0,2340.0,6.63895860471
1580.0,1.0,3780.0,8.43575553017
1600.0,1.0,4680.0,9.65984563432
1620.0,1.0,5220.0,10.3661849702
1640.0,1.0,5400.0,10.6983311114
1660.0,1.0,5400.0,10.9969854071
1680.0,1.0,5580.0,11.0951037334
1700.0,1.0,5400.0,11.0329627114
1720.0,1.0,5580.0,11.045869401
1740.0,1.0,5580.0,11.0292822169
1760.0,1.0,5220.0,10.9820120153
1780.0,0.896551724138,5220.0,10.9326863994
1800.0,0.8,4500.0,10.8405812511
1820.0,0.692307692308,4680.0,10.9027022853
1840.0,0.428571428571,3780.0,11.0583704169
1860.0,0.454545454545,3960.0,11.1624955671
1880.0,0.434782608696,4140.0,11.2148929066
1900.0,0.333333333333,3780.0,11.1684604263
1920.0,0.625,4320.0,11.0553532104
1940.0,0.478260869565,4140.0,11.0622067061
1960.0,0.454545454545,3960.0,11.1126276832
1980.0,0.333333333333,3780.0,11.0869362378
2000.0,0.2,3600.0,11.0321476995
2020.0,0.380952380952,3780.0,11.0061587042
2040.0,0.3,3600.0,10.9891227131
2060.0,0.409090909091,3960.0,10.9721262097
2080.0,0.583333333333,4320.0,10.9714439919
2100.0,0.652173913043,4140.0,10.9908313521
2120.0,0.653846153846,4680.0,10.9784974735
2140.0,0.545454545455,3960.0,11.0368229547
2160.0,0.6,4500.0,11.2166020898
2180.0,0.730769230769,4680.0,11.4080721619
2200.0,0.541666666667,4320.0,11.6551667399
2220.0,0.541666666667,4320.0,11.7849193245
2240.0,0.64,4500.0,11.9707160478
2260.0,0.541666666667,4320.0,12.063249537
2280.0,0.576923076923,4680.0,12.1358004123
2300.0,0.64,4500.0,12.1398730424
2320.0,0.75,5040.0,11.9465050628
2340.0,1.0,5760.0,11.795794174
2360.0,1.0,5580.0,11.7897235867
2380.0,1.0,5940.0,11.969114577
2400.0,1.0,5940.0,12.1510956983
2420.0,1.0,5940.0,12.2497376847
2440.0,1.0,6120.0,12.2924123643
2460.0,1.0,5760.0,12.3031814482
2480.0,1.0,6120.0,12.3053694195
2500.0,1.0,5760.0,12.305729147
2520.0,1.0,6120.0,12.3057744213
2540.0,1.0,5760.0,12.3057796973
2560.0,1.0,6120.0,12.3057798342
2580.0,1.0,5760.0,12.3057795806
2600.0,0.541666666667,4320.0,12.3059490703
2620.0,0.5,4320.0,12.3065459857
