timestamps(s),penetration_AV,flow(veh/hr),speed(mph)
20.0,0.0,0.0,-0.621504039776
40.0,0.0,0.0,-0.621504039776
60.0,0.0,0.0,-0.621504039776
80.0,0.0,0.0,-0.621504039776
100.0,0.0,0.0,-0.621504039776
120.0,0.0,900.0,67.0527225948
140.0,0.0,1980.0,67.0520821526
160.0,0.0,3600.0,66.162238103
180.0,0.05,3600.0,64.705972503
200.0,0.0,3060.0,65.3786840324
220.0,0.0,2700.0,67.1605830476
240.0,0.0,3240.0,63.3805862776
260.0,0.0588235294118,3060.0,66.5179172944
280.0,0.0,2700.0,65.427550616
300.0,0.0,2880.0,64.3357942329
320.0,0.0,2880.0,65.4060713477
340.0,0.0,3600.0,63.5209200026
360.0,0.0588235294118,3060.0,63.9333069024
380.0,0.0,3060.0,58.5254833659
400.0,0.0,3420.0,63.4285529099
420.0,0.333333333333,3780.0,66.6706450966
440.0,0.615384615385,2340.0,72.5508662617
460.0,0.380952380952,3780.0,67.8546394937
480.0,0.545454545455,3960.0,71.1985537762
500.0,0.583333333333,2160.0,75.7131844714
520.0,0.461538461538,2340.0,65.6625785685
540.0,0.555555555556,4860.0,68.8173053343
560.0,0.470588235294,3060.0,72.9048589007
580.0,0.6875,2880.0,72.0453079026
600.0,0.4375,2880.0,69.8713112083
620.0,0.545454545455,3960.0,68.9751345878
640.0,0.666666666667,2700.0,73.9798346911
660.0,0.411764705882,3060.0,69.007982579
680.0,0.583333333333,2160.0,66.6496033044
700.0,0.619047619048,3780.0,69.9588060716
720.0,0.0555555555556,3240.0,62.3707268513
740.0,0.352941176471,3060.0,69.8945269251
760.0,0.25,3600.0,67.8886310422
780.0,0.4,2700.0,69.3280026559
800.0,0.222222222222,3240.0,69.275128047
820.0,0.227272727273,3960.0,59.9450034888
840.0,0.3125,2880.0,68.4692783461
860.0,0.3125,2880.0,70.5818935182
880.0,0.35,3600.0,66.9304210091
900.0,0.25,2880.0,66.0135298752
920.0,0.4,3600.0,57.0801255798
940.0,0.307692307692,2340.0,62.0482226827
960.0,0.285714285714,3780.0,43.8657454006
980.0,0.333333333333,2700.0,30.4963385314
1000.0,0.272727272727,1980.0,16.9995565705
1020.0,0.0,360.0,0.586380229301
1040.0,0.5,360.0,0.586376724055
1060.0,0.0,360.0,0.586380897799
1080.0,0.0,360.0,0.586381358001
1100.0,0.5,360.0,0.58638152348
1120.0,0.0,360.0,0.586386665702
1140.0,0.5,360.0,0.586622190157
1160.0,0.333333333333,540.0,0.587997091431
1180.0,0.5,360.0,0.585895656138
1200.0,0.5,360.0,0.584939667529
1220.0,0.0,360.0,0.58488466205
1240.0,0.5,360.0,0.579174306642
1260.0,0.0,360.0,0.580488596198
1280.0,0.0,180.0,0.556894000085
1300.0,0.5,360.0,0.572145927303
1320.0,0.5,360.0,0.574961990331
1340.0,0.0,360.0,0.574062518445
1360.0,0.0,360.0,0.569220590857
1380.0,1.0,360.0,0.568610974443
1400.0,0.0,360.0,0.569193617299
1420.0,1.0,360.0,0.569320417004
1440.0,0.0,360.0,0.569322173699
1460.0,0.5,360.0,0.569324320137
1480.0,0.0,360.0,0.573122589661
1500.0,0.2,900.0,2.3802126387
1520.0,0.545454545455,1980.0,5.58263385396
1540.0,0.133333333333,2700.0,7.62599428514
1560.0,0.315789473684,3420.0,9.09507553952
1580.0,0.4,3600.0,9.8360891864
1600.0,0.315789473684,3420.0,10.322731294
1620.0,0.157894736842,3420.0,10.5673990113
1640.0,0.363636363636,3960.0,10.6807508274
1660.0,0.428571428571,3780.0,10.6969517886
1680.0,0.35,3600.0,10.6720773181
1700.0,0.285714285714,3780.0,10.6693590303
1720.0,0.105263157895,3420.0,10.7335337512
1740.0,0.3,3600.0,10.8069068706
1760.0,0.583333333333,4320.0,10.8425130081
1780.0,0.64,4500.0,10.8881253498
1800.0,0.625,4320.0,10.8901521513
1820.0,0.4,3600.0,10.9603572027
1840.0,0.857142857143,5040.0,10.9619283902
1860.0,0.68,4500.0,10.9043264644
1880.0,0.5,3960.0,10.9694733895
1900.0,0.625,4320.0,10.9087621174
1920.0,0.730769230769,4680.0,10.8914904018
1940.0,0.608695652174,4140.0,10.7981079242
1960.0,0.740740740741,4860.0,10.6951902818
1980.0,0.608695652174,4140.0,10.6579339182
2000.0,0.35,3600.0,10.6631386571
2020.0,0.380952380952,3780.0,10.6146096769
2040.0,0.380952380952,3780.0,10.5953696093
2060.0,0.3,3600.0,10.6683444492
2080.0,0.454545454545,3960.0,10.7334255842
2100.0,0.157894736842,3420.0,10.8318947008
2120.0,0.380952380952,3780.0,10.9269790067
2140.0,0.409090909091,3960.0,10.837835619
2160.0,0.210526315789,3420.0,10.8053710087
2180.0,0.3,3600.0,10.7037318497
2200.0,0.409090909091,3960.0,10.701484522
2220.0,0.47619047619,3780.0,10.7507704428
2240.0,0.25,3600.0,10.833768281
2260.0,0.380952380952,3780.0,10.788123188
2280.0,0.333333333333,3780.0,10.676213726
2300.0,0.157894736842,3420.0,10.5955391233
2320.0,0.0555555555556,3240.0,10.6913154029
2340.0,0.157894736842,3420.0,10.8390853149
2360.0,0.157894736842,3420.0,10.9796331343
2380.0,0.2,3600.0,11.1166113265
2400.0,0.2,3600.0,11.1903163665
2420.0,0.0555555555556,3240.0,11.1248096022
2440.0,0.2,3600.0,11.2301925755
2460.0,0.1,3600.0,11.1262363174
2480.0,0.25,3600.0,11.1385527064
2500.0,0.25,3600.0,11.1432375029
2520.0,0.0,3240.0,11.1278639289
2540.0,0.105263157895,3420.0,11.1026886942
2560.0,0.0555555555556,3240.0,11.0684209684
2580.0,0.0,3420.0,11.0911476972
2600.0,0.105263157895,3420.0,11.067587036
