timestamps(s), speed (mph), count
20.0,0.0,0.0
40.0,0.0,0.0
60.0,77.2929117428,4.0
80.0,67.7822401428,17.0
100.0,60.6295520788,16.0
120.0,63.1320295397,21.0
140.0,67.8595755368,15.0
160.0,70.0575387709,19.0
180.0,66.624097363,18.0
200.0,68.7730597855,14.0
220.0,70.3452222346,18.0
240.0,68.7871815514,18.0
260.0,69.3401734496,18.0
280.0,68.2538309559,16.0
300.0,65.8224064466,16.0
320.0,63.118647557,15.0
340.0,58.6111023824,21.0
360.0,72.7347087184,21.0
380.0,69.4708310774,21.0
400.0,75.4847063455,21.0
420.0,67.9286741534,23.0
440.0,70.4313283536,23.0
460.0,74.6391671399,21.0
480.0,74.2049414278,24.0
500.0,73.8291001616,17.0
520.0,59.6485163592,28.0
540.0,74.3451970654,21.0
560.0,73.5241688506,20.0
580.0,66.8341243305,29.0
600.0,67.0203515039,23.0
620.0,67.5205004213,28.0
640.0,70.9662851861,23.0
660.0,66.8127482287,25.0
680.0,70.1526188803,22.0
700.0,68.9233960583,26.0
720.0,69.9330897309,29.0
740.0,72.6127730919,19.0
760.0,70.3096492094,25.0
780.0,66.5466582621,25.0
800.0,73.61054721,20.0
820.0,71.877482018,27.0
840.0,74.3846327294,19.0
860.0,68.1195174286,22.0
880.0,67.037406653,25.0
900.0,68.6796035163,22.0
920.0,74.2745555847,21.0
940.0,71.9322144981,21.0
960.0,71.5251769695,20.0
980.0,70.1622178723,20.0
1000.0,67.6253751414,15.0
1020.0,67.0075347081,20.0
1040.0,69.1143179324,17.0
1060.0,69.2866283879,19.0
1080.0,62.3574996422,16.0
1100.0,69.3808302179,19.0
1120.0,67.5987595776,17.0
1140.0,69.2379790728,17.0
1160.0,68.4679111188,19.0
1180.0,71.0812915348,13.0
1200.0,63.0717317569,21.0
1220.0,71.5551901446,14.0
1240.0,69.5002390883,15.0
1260.0,59.705225443,19.0
1280.0,63.7734699484,18.0
1300.0,66.8853853695,20.0
1320.0,70.0955415717,14.0
1340.0,60.2153038297,17.0
1360.0,65.8411274676,16.0
1380.0,59.4971759124,19.0
1400.0,65.1608135244,15.0
1420.0,65.1504792924,19.0
1440.0,60.6546504037,19.0
1460.0,60.7983804899,19.0
1480.0,59.2911682204,18.0
1500.0,51.7150525972,15.0
1520.0,38.118246335,18.0
1540.0,23.0864373638,15.0
1560.0,3.06610265845,4.0
1580.0,0.601595289646,2.0
1600.0,0.601972705894,2.0
1620.0,0.631247385957,2.0
1640.0,1.96990974344,4.0
1660.0,4.96739708694,8.0
1680.0,7.26976943321,10.0
1700.0,8.14682612031,12.0
1720.0,8.29832356001,15.0
1740.0,9.15373526174,17.0
1760.0,9.95451730115,20.0
1780.0,10.5132514228,19.0
1800.0,10.8615255898,20.0
1820.0,10.8289926648,22.0
1840.0,10.9594651724,20.0
1860.0,10.8850660236,19.0
1880.0,10.8268039959,22.0
1900.0,10.9083378372,20.0
1920.0,10.9950138412,21.0
1940.0,11.1756902938,20.0
1960.0,11.2641936106,18.0
1980.0,11.3720142634,20.0
2000.0,11.4497994863,19.0
2020.0,11.4294931588,19.0
2040.0,11.3520477377,19.0
2060.0,11.2252880177,20.0
2080.0,11.1283654553,18.0
2100.0,11.1087648457,20.0
2120.0,11.0406643133,19.0
2140.0,11.030441866,19.0
2160.0,11.04435799,19.0
2180.0,11.0401625205,18.0
2200.0,11.0852616734,19.0
2220.0,11.0572156618,20.0
2240.0,11.1226278241,26.0
2260.0,11.0171459429,26.0
2280.0,11.0459838365,23.0
2300.0,10.8165102042,24.0
2320.0,10.9132951578,23.0
2340.0,10.9033435542,25.0
2360.0,11.025443811,26.0
2380.0,11.1449237462,22.0
2400.0,11.0783002738,25.0
2420.0,11.0184207204,26.0
2440.0,11.059291799,24.0
2460.0,10.803776649,22.0
2480.0,10.5621749039,19.0
2500.0,14.3080181549,12.0
2520.0,22.3693678261,10.0
2540.0,23.6633939277,11.0
2560.0,25.6746693034,10.0
2580.0,29.9089583838,11.0
2600.0,33.8658914704,9.0
2620.0,35.8155737378,11.0
2640.0,35.2801107381,12.0
2660.0,32.3751818718,13.0
2680.0,30.0791705419,23.0
2700.0,32.4953900143,22.0
2720.0,33.5519321066,22.0
2740.0,33.7181390618,22.0
2760.0,36.5340309605,24.0
2780.0,41.4397672958,30.0
2800.0,50.9290906513,29.0
2820.0,51.7052807994,28.0
2840.0,48.8943045223,27.0
2860.0,48.8715382328,29.0
2880.0,36.2943020988,39.0
2900.0,39.0612893604,31.0
2920.0,46.2727840701,24.0
2940.0,60.8966302176,23.0
2960.0,60.2875361355,25.0
2980.0,66.7900537463,27.0
3000.0,70.5879585229,23.0
3020.0,75.3970760478,20.0
3040.0,69.5640555668,25.0
3060.0,68.3118662405,19.0
3080.0,66.2818945745,19.0
3100.0,61.9490789846,18.0
3120.0,66.2656243292,16.0
3140.0,67.3809370744,16.0
3160.0,68.3235020051,13.0
3180.0,64.9717288858,16.0
3200.0,68.8228607822,19.0
3220.0,67.8625100501,18.0
3240.0,68.0691671622,19.0
3260.0,71.1982872927,16.0
3280.0,70.4500355563,18.0
3300.0,72.0316367286,16.0
3320.0,58.4263995491,17.0
3340.0,61.2706809624,18.0
3360.0,67.956350936,20.0
3380.0,69.1786216886,18.0
3400.0,65.9052709416,30.0
3420.0,67.3358622797,21.0
3440.0,62.7173639421,21.0
3460.0,65.2121687684,29.0
3480.0,70.1373253211,26.0
3500.0,73.841430318,19.0
3520.0,68.6150850584,29.0
3540.0,73.7630521204,22.0
3560.0,68.7368147004,28.0
3580.0,65.0238742272,25.0
3600.0,65.2352966864,25.0
