timestamps(s),penetration_AV,flow(veh/hr),speed(mph)
20.0,0.0,0.0,-0.621504039776
40.0,0.0,0.0,-0.621504039776
60.0,0.0,0.0,-0.621504039776
80.0,0.0,0.0,-0.621504039776
100.0,0.0,0.0,-0.621504039776
120.0,0.0,0.0,-0.621504039776
140.0,0.0,0.0,-0.621504039776
160.0,0.6,900.0,71.4271209545
180.0,0.357142857143,2520.0,70.286151195
200.0,0.466666666667,2700.0,68.3532508323
220.0,0.111111111111,1620.0,63.9265378273
240.0,0.2,2700.0,58.2136087769
260.0,0.380952380952,3780.0,40.7614766254
280.0,0.375,2880.0,20.029289843
300.0,0.0,360.0,0.6406903419
320.0,0.0,360.0,0.600281486087
340.0,0.0,360.0,0.601002387658
360.0,0.5,360.0,0.601002859464
380.0,0.0,360.0,0.601002859459
400.0,0.5,360.0,0.601002859469
420.0,0.0,360.0,0.586182582729
440.0,0.5,360.0,0.581652915666
460.0,1.0,360.0,0.581653859903
480.0,1.0,360.0,0.581653859913
500.0,0.333333333333,540.0,0.5871740633
520.0,0.0,360.0,0.581653859913
540.0,1.0,360.0,0.581653859903
560.0,0.0,360.0,0.581653859903
580.0,0.0,180.0,0.565093249721
600.0,0.0,540.0,0.587174063303
620.0,1.0,180.0,0.598214470094
640.0,0.5,360.0,0.581653859903
660.0,0.0,360.0,0.581653859913
680.0,0.5,360.0,0.581653859908
700.0,0.5,360.0,0.581653859908
720.0,0.0,360.0,0.581653859908
740.0,1.0,360.0,0.588097428359
760.0,0.0,360.0,0.589134105624
780.0,0.0,360.0,0.589134072719
800.0,0.0,360.0,0.589134072816
820.0,0.5,360.0,0.589134072816
840.0,0.5,360.0,0.589134072826
860.0,0.0,360.0,0.589134072816
880.0,0.5,360.0,0.597623207056
900.0,0.5,360.0,0.600993292247
920.0,0.5,360.0,0.600981516286
940.0,0.5,360.0,0.600981513737
960.0,0.5,360.0,0.600981513737
980.0,0.0,360.0,0.611535034771
1000.0,0.666666666667,540.0,0.618931056773
1020.0,0.0,360.0,0.611395303072
1040.0,0.5,360.0,0.611395303072
1060.0,0.0,360.0,0.611395303072
1080.0,0.5,360.0,0.600604026932
1100.0,0.5,360.0,0.609339162696
1120.0,0.0,360.0,0.609343209851
1140.0,0.0,360.0,0.609343210883
1160.0,0.5,360.0,0.605289287971
1180.0,1.0,360.0,0.595759544504
1200.0,0.0,540.0,0.601216177886
1220.0,0.5,360.0,1.13572838083
1240.0,0.411764705882,3060.0,8.09102811979
1260.0,0.333333333333,3780.0,10.3269454291
1280.0,0.315789473684,3420.0,10.2612069533
1300.0,0.285714285714,3780.0,11.3555839715
1320.0,0.380952380952,3780.0,10.804503936
1340.0,0.210526315789,3420.0,10.6066281309
1360.0,0.222222222222,3240.0,10.5437691511
1380.0,0.238095238095,3780.0,10.7848950109
1400.0,0.35,3600.0,10.582616435
1420.0,0.210526315789,3420.0,10.481385955
1440.0,0.25,3600.0,10.2083039438
1460.0,0.263157894737,3420.0,10.1168649271
1480.0,0.263157894737,3420.0,9.89360893035
1500.0,0.3,3600.0,10.2513433049
1520.0,0.2,3600.0,10.6607940483
1540.0,0.333333333333,3240.0,10.0484257101
1560.0,0.15,3600.0,10.1178115063
1580.0,0.263157894737,3420.0,10.4135662685
1600.0,0.0,3240.0,10.4266782504
1620.0,0.111111111111,3240.0,10.3898640979
1640.0,0.0555555555556,3240.0,10.2782516795
1660.0,0.2,3600.0,10.804927844
1680.0,0.363636363636,3960.0,11.1002202188
1700.0,0.3,3600.0,11.08904014
1720.0,0.111111111111,3240.0,10.301182729
1740.0,0.166666666667,3240.0,10.2903571361
1760.0,0.15,3600.0,10.6205041998
1780.0,0.3,3600.0,10.8483860992
1800.0,0.157894736842,3420.0,10.6772365196
1820.0,0.333333333333,3780.0,10.5342758338
1840.0,0.2,3600.0,10.4593059506
1860.0,0.380952380952,3780.0,10.5062322733
1880.0,0.4,3600.0,10.5687681452
1900.0,0.3,3600.0,10.4569612958
1920.0,0.238095238095,3780.0,10.5242232779
1940.0,0.166666666667,3240.0,10.6018180204
1960.0,0.409090909091,3960.0,10.6192075623
1980.0,0.285714285714,3780.0,10.9049510727
2000.0,0.2,3600.0,11.2935326535
2020.0,0.380952380952,3780.0,11.1731456494
2040.0,0.3,3600.0,10.9486000169
2060.0,0.3,3600.0,10.8847492578
2080.0,0.25,3600.0,10.5715167602
2100.0,0.25,3600.0,10.4729200994
2120.0,0.210526315789,3420.0,10.5777097176
2140.0,0.0526315789474,3420.0,10.6934177531
2160.0,0.0,3240.0,10.6391277873
2180.0,0.0,3240.0,10.4829109347
2200.0,0.0588235294118,3060.0,10.4667292251
2220.0,0.105263157895,3420.0,10.4785682944
2240.0,0.0555555555556,3240.0,10.5781469758
2260.0,0.25,3600.0,10.4339596052
2280.0,0.210526315789,3420.0,10.6565604166
2300.0,0.5,3960.0,10.861591095
2320.0,0.478260869565,4140.0,10.9910209859
2340.0,0.545454545455,3960.0,10.9559506547
2360.0,0.409090909091,3960.0,10.9171140736
2380.0,0.545454545455,3960.0,11.0877576489
2400.0,0.434782608696,4140.0,11.1164382489
2420.0,0.6,4500.0,12.5878018725
2440.0,0.51724137931,5220.0,17.8419610847
2460.0,0.448275862069,5220.0,22.3163665937
2480.0,0.307692307692,4680.0,25.2933872799
2500.0,0.269230769231,4680.0,27.2776825067
2520.0,0.307692307692,4680.0,29.3069678426
2540.0,0.448275862069,5220.0,33.2283728394
2560.0,0.466666666667,5400.0,33.9593802457
2580.0,0.407407407407,4860.0,34.8575454568
2600.0,0.606060606061,5940.0,36.5042800616
2620.0,0.413793103448,5220.0,38.9157904311
