timestamps(s), speed (mph), count
20.0,0.0,0.0
40.0,0.0,0.0
60.0,0.0,0.0
80.0,0.0,0.0
100.0,0.0,0.0
120.0,75.8084894341,6.0
140.0,64.8429436399,14.0
160.0,64.7056089206,20.0
180.0,65.7028959042,19.0
200.0,66.6200307517,11.0
220.0,64.2006332254,19.0
240.0,64.6343294015,20.0
260.0,67.0824373165,13.0
280.0,63.7343927771,17.0
300.0,67.4860221987,18.0
320.0,69.6922823187,16.0
340.0,68.9853967614,14.0
360.0,65.2715761013,20.0
380.0,65.8806048399,18.0
400.0,68.8170105786,16.0
420.0,69.027347185,19.0
440.0,67.5700112344,13.0
460.0,59.2047984596,17.0
480.0,63.3532836313,17.0
500.0,57.5925934819,19.0
520.0,64.1736177573,19.0
540.0,64.8613311895,10.0
560.0,63.9076498375,18.0
580.0,66.2601759039,17.0
600.0,67.9222703546,14.0
620.0,59.9208322091,16.0
640.0,57.1911519962,16.0
660.0,59.5328316199,20.0
680.0,63.9035691788,19.0
700.0,63.2099931753,16.0
720.0,60.6472249939,9.0
740.0,59.4033561053,22.0
760.0,60.9740347744,19.0
780.0,64.255640517,17.0
800.0,63.8037051172,19.0
820.0,68.7344479004,13.0
840.0,68.0298655867,14.0
860.0,62.7267832843,18.0
880.0,58.3442961638,22.0
900.0,63.6235122846,16.0
920.0,58.6192867735,19.0
940.0,56.451752071,15.0
960.0,50.2517186198,16.0
980.0,37.3423216578,19.0
1000.0,23.7985203631,15.0
1020.0,7.40017103476,5.0
1040.0,1.15954590926,3.0
1060.0,0.544809108799,1.0
1080.0,0.479221403681,1.0
1100.0,0.56654947435,1.0
1120.0,2.23127034343,3.0
1140.0,1.47626261341,2.0
1160.0,1.30644337009,2.0
1180.0,0.969676545849,3.0
1200.0,0.563772211647,1.0
1220.0,1.92765376179,2.0
1240.0,1.34015535488,4.0
1260.0,0.0,0.0
1280.0,1.23901224585,3.0
1300.0,2.67137403117,2.0
1320.0,0.808596477752,1.0
1340.0,1.35569029744,2.0
1360.0,1.84315819257,2.0
1380.0,4.0050763141,2.0
1400.0,2.53386219235,2.0
1420.0,1.98617872894,2.0
1440.0,2.0959009768,3.0
1460.0,1.6257126508,2.0
1480.0,0.785493430541,2.0
1500.0,2.85961117576,1.0
1520.0,2.0740267381,2.0
1540.0,1.71679251635,2.0
1560.0,1.85841497779,3.0
1580.0,1.51242742761,4.0
1600.0,4.32822195413,11.0
1620.0,6.98426876087,14.0
1640.0,8.58511703821,15.0
1660.0,9.46810499102,18.0
1680.0,9.99100112261,17.0
1700.0,10.2171481708,19.0
1720.0,10.3596873943,18.0
1740.0,10.4050044543,18.0
1760.0,10.4101101027,18.0
1780.0,10.4040706952,17.0
1800.0,10.3766369361,19.0
1820.0,10.3299602092,18.0
1840.0,10.2800671154,17.0
1860.0,10.274454015,17.0
1880.0,10.3083294451,18.0
1900.0,10.3668963575,17.0
1920.0,10.4109659752,18.0
1940.0,10.4169265424,18.0
1960.0,10.401581778,18.0
1980.0,10.3871210926,17.0
2000.0,10.3812187161,18.0
2020.0,10.3843820026,18.0
2040.0,10.3944070646,18.0
2060.0,10.3964915013,18.0
2080.0,10.3829643579,18.0
2100.0,10.3644851069,17.0
2120.0,10.3368464454,19.0
2140.0,10.3343063908,18.0
2160.0,10.3464463756,18.0
2180.0,10.385430377,19.0
2200.0,10.4471400846,18.0
2220.0,10.5383844022,18.0
2240.0,10.6364305474,19.0
2260.0,10.7146364737,19.0
2280.0,10.7381124302,19.0
2300.0,10.7203099826,19.0
2320.0,10.6909371091,18.0
2340.0,10.6633991046,19.0
2360.0,10.6444505741,18.0
2380.0,10.6221291928,19.0
2400.0,10.6042951101,17.0
2420.0,10.5578002098,18.0
2440.0,10.529068934,18.0
2460.0,10.5372597915,19.0
2480.0,10.5418890443,18.0
2500.0,10.5277357563,18.0
2520.0,10.4695110383,19.0
2540.0,10.3674327189,18.0
2560.0,10.3408944238,18.0
2580.0,10.4278738288,17.0
2600.0,10.5133143303,18.0
2620.0,10.598618433,20.0
2640.0,10.623564776,17.0
2660.0,10.576730312,19.0
2680.0,10.5252080086,18.0
2700.0,10.5430513977,20.0
2720.0,10.7056170314,20.0
2740.0,11.0808540084,20.0
2760.0,11.6459903674,20.0
2780.0,12.1939116359,21.0
2800.0,12.7008232517,19.0
2820.0,13.144325989,21.0
2840.0,13.5500032628,21.0
2860.0,13.8825710258,22.0
2880.0,14.2018801616,22.0
2900.0,14.5083684878,23.0
2920.0,14.7899492693,20.0
2940.0,14.8505783594,20.0
2960.0,15.0659339437,20.0
2980.0,15.2213820143,21.0
3000.0,15.3067693558,21.0
3020.0,15.3901169941,21.0
3040.0,15.5283831409,22.0
3060.0,15.6038748502,21.0
3080.0,15.6945812357,22.0
3100.0,15.7754132565,20.0
3120.0,15.7958358184,21.0
3140.0,15.8440034537,21.0
3160.0,15.9161919051,21.0
3180.0,15.9453455787,21.0
3200.0,16.0585530589,23.0
3220.0,16.150444632,22.0
3240.0,16.0942819514,21.0
3260.0,16.2807045877,23.0
3280.0,16.315872198,22.0
3300.0,16.2940783761,22.0
3320.0,16.4018889811,23.0
3340.0,16.5241969534,22.0
3360.0,16.5126047315,23.0
3380.0,16.5360851702,23.0
3400.0,16.5420214182,24.0
3420.0,16.590176967,23.0
3440.0,16.6939232817,22.0
3460.0,16.6295717154,23.0
3480.0,16.8439720482,23.0
3500.0,16.8082291641,22.0
3520.0,16.8487781742,23.0
3540.0,16.860435769,23.0
3560.0,16.8850470519,24.0
3580.0,17.0485954676,23.0
3600.0,17.0382827003,23.0
