timestamps(s), speed (mph), count
20.0,0.0,0.0
40.0,0.0,0.0
60.0,0.0,0.0
80.0,0.0,0.0
100.0,0.0,0.0
120.0,0.0,0.0
140.0,0.0,0.0
160.0,73.1657657643,8.0
180.0,71.672745859,9.0
200.0,67.609515606,16.0
220.0,46.9195729011,19.0
240.0,33.9370582169,18.0
260.0,13.6187752351,10.0
280.0,0.628162536796,2.0
300.0,0.579704291487,2.0
320.0,0.579714495217,2.0
340.0,0.579714495721,2.0
360.0,0.579714495721,2.0
380.0,0.579714495721,2.0
400.0,0.579714495721,2.0
420.0,0.579714495721,2.0
440.0,0.579714495721,2.0
460.0,0.579714495716,2.0
480.0,0.579714495721,2.0
500.0,0.59063608424,1.0
520.0,0.576073966208,3.0
540.0,0.59063608425,1.0
560.0,0.579714495721,2.0
580.0,0.579714495721,2.0
600.0,0.579714495716,2.0
620.0,0.579714495721,2.0
640.0,0.579714495721,2.0
660.0,0.579714495716,2.0
680.0,0.579714495716,2.0
700.0,0.579714495721,2.0
720.0,0.579714495721,2.0
740.0,0.581412238384,2.0
760.0,0.581616840243,2.0
780.0,0.581616377541,2.0
800.0,0.581750930065,2.0
820.0,0.573575955472,2.0
840.0,0.573575954516,2.0
860.0,0.573575954516,2.0
880.0,0.573575954516,2.0
900.0,0.573575954516,2.0
920.0,0.573575954516,2.0
940.0,0.573575954516,2.0
960.0,0.573575954516,2.0
980.0,0.573575954521,2.0
1000.0,0.573575954516,2.0
1020.0,0.573575954516,2.0
1040.0,0.573575954516,2.0
1060.0,0.573575954516,2.0
1080.0,0.573575954516,2.0
1100.0,0.573575954516,2.0
1120.0,0.573575954521,2.0
1140.0,0.573588172511,2.0
1160.0,0.596523409468,2.0
1180.0,0.573648383197,2.0
1200.0,0.57455525181,1.0
1220.0,0.62883629207,3.0
1240.0,8.53318380628,19.0
1260.0,10.3868655994,21.0
1280.0,10.8779583335,21.0
1300.0,10.2418378112,22.0
1320.0,10.5318275734,19.0
1340.0,10.3571438347,22.0
1360.0,10.3563572382,17.0
1380.0,10.7814008324,21.0
1400.0,10.897677207,18.0
1420.0,10.8287902083,20.0
1440.0,10.9237194819,20.0
1460.0,10.6537983502,17.0
1480.0,10.6184574672,21.0
1500.0,10.6635899831,19.0
1520.0,10.9416197873,18.0
1540.0,10.8931004382,20.0
1560.0,10.2852708884,20.0
1580.0,10.4301881991,18.0
1600.0,10.8478464557,21.0
1620.0,10.9176801006,19.0
1640.0,10.92161227,18.0
1660.0,10.7769846493,18.0
1680.0,10.3861451213,18.0
1700.0,10.3450869064,18.0
1720.0,10.3350947828,18.0
1740.0,10.4004432859,18.0
1760.0,10.6228463677,18.0
1780.0,10.519940241,18.0
1800.0,10.1022349577,18.0
1820.0,10.3430557947,18.0
1840.0,10.5909865127,18.0
1860.0,10.7002629921,19.0
1880.0,10.770701032,20.0
1900.0,10.79941715,20.0
1920.0,10.499990632,19.0
1940.0,11.078890464,20.0
1960.0,11.162421274,19.0
1980.0,10.8726893151,22.0
2000.0,10.63797857,20.0
2020.0,10.7130739194,21.0
2040.0,10.6001078444,21.0
2060.0,10.2982113686,19.0
2080.0,10.3577402871,20.0
2100.0,10.3481588174,22.0
2120.0,10.3819580316,20.0
2140.0,10.1900445842,19.0
2160.0,10.5262077075,22.0
2180.0,10.7141943683,21.0
2200.0,10.3949014772,19.0
2220.0,10.688348661,18.0
2240.0,11.0578617914,21.0
2260.0,10.9697738759,20.0
2280.0,10.9460317006,21.0
2300.0,10.7310742637,21.0
2320.0,10.9275450856,23.0
2340.0,11.0407701269,19.0
2360.0,10.3324805928,21.0
2380.0,9.80789753677,20.0
2400.0,10.343602326,21.0
2420.0,11.7379165353,23.0
2440.0,17.1291784331,28.0
2460.0,21.1387439248,29.0
2480.0,24.3730483421,29.0
2500.0,27.2875473069,29.0
2520.0,29.5679750473,29.0
2540.0,31.2149091234,26.0
2560.0,33.273577321,31.0
2580.0,34.735047583,26.0
2600.0,35.9263507593,26.0
2620.0,37.1112122685,23.0
2640.0,37.7343910466,24.0
2660.0,38.1998511459,24.0
2680.0,39.1820415224,24.0
2700.0,40.1074923437,22.0
2720.0,40.6283651892,21.0
2740.0,40.8403407118,22.0
2760.0,41.4003230071,22.0
2780.0,41.6434700279,21.0
2800.0,41.9676679223,22.0
2820.0,42.0762043173,22.0
2840.0,42.4578868216,23.0
2860.0,42.7648947605,23.0
2880.0,43.2298392853,25.0
2900.0,43.3887922111,23.0
2920.0,43.7827603132,22.0
2940.0,44.309593444,24.0
2960.0,44.7327965811,24.0
2980.0,44.9308095943,23.0
3000.0,45.0485795032,25.0
3020.0,44.955088196,22.0
3040.0,45.1458367449,24.0
3060.0,45.4686789163,23.0
3080.0,45.7446496375,24.0
3100.0,45.5314519936,26.0
3120.0,44.8986431518,27.0
3140.0,45.2831895315,26.0
3160.0,45.9079456459,24.0
3180.0,46.7537110549,26.0
3200.0,46.980382438,26.0
3220.0,47.2261694478,25.0
3240.0,48.4942301961,25.0
3260.0,48.4378648058,27.0
3280.0,47.4489720558,23.0
3300.0,48.0492632618,21.0
3320.0,47.7735582523,25.0
3340.0,48.0363793117,25.0
3360.0,48.6540493638,22.0
3380.0,48.6995148026,23.0
3400.0,48.734663149,24.0
3420.0,48.8421566986,23.0
3440.0,48.7944798096,23.0
3460.0,48.6578200085,24.0
3480.0,48.5980456572,24.0
3500.0,48.9786620865,23.0
3520.0,49.2240355023,26.0
3540.0,49.3055569857,22.0
3560.0,49.4498603706,26.0
3580.0,49.4972427299,24.0
3600.0,49.9554997838,27.0
