timestamps(s), speed (mph), count
20.0,0.0,0.0
40.0,0.0,0.0
60.0,0.0,0.0
80.0,0.0,0.0
100.0,0.0,0.0
120.0,0.0,0.0
140.0,0.0,0.0
160.0,76.2660962796,7.0
180.0,70.3095345314,4.0
200.0,69.0051430498,14.0
220.0,55.3225136763,20.0
240.0,44.096414045,19.0
260.0,29.3036193474,17.0
280.0,10.0240383251,7.0
300.0,0.609849797034,2.0
320.0,0.604130136284,2.0
340.0,0.595144797882,2.0
360.0,0.595778629564,2.0
380.0,0.595776209832,2.0
400.0,0.595776208993,2.0
420.0,0.595776208988,2.0
440.0,0.595776208988,2.0
460.0,0.595776208988,2.0
480.0,0.595776208988,2.0
500.0,0.595776208993,2.0
520.0,0.595776208993,2.0
540.0,0.595776208993,2.0
560.0,0.596449596303,3.0
580.0,0.595776208988,2.0
600.0,0.595776208988,2.0
620.0,0.595776208993,2.0
640.0,0.595776208988,2.0
660.0,0.596557106092,2.0
680.0,0.596552764364,2.0
700.0,0.609136015653,2.0
720.0,0.608991455786,3.0
740.0,0.615834003587,2.0
760.0,0.601544236818,2.0
780.0,0.601444704091,2.0
800.0,0.601444675399,2.0
820.0,0.601444675399,2.0
840.0,0.601444675404,2.0
860.0,0.601444675399,2.0
880.0,0.601444675399,2.0
900.0,0.601444675404,2.0
920.0,0.605037007814,3.0
940.0,0.601444675409,2.0
960.0,0.601444675404,2.0
980.0,0.601444675399,2.0
1000.0,0.601444675399,2.0
1020.0,0.601444675399,2.0
1040.0,0.601444675399,2.0
1060.0,0.601444675399,2.0
1080.0,0.601444675399,2.0
1100.0,0.605037007814,3.0
1120.0,0.601444675404,2.0
1140.0,0.601444675399,2.0
1160.0,0.601651116278,2.0
1180.0,0.601936686075,2.0
1200.0,0.604161177375,2.0
1220.0,0.646445479937,2.0
1240.0,7.58032033856,15.0
1260.0,10.2068569603,20.0
1280.0,10.2069373261,20.0
1300.0,10.6965615828,24.0
1320.0,11.1360138887,26.0
1340.0,11.48956212,29.0
1360.0,11.4382715145,24.0
1380.0,10.7904662751,29.0
1400.0,10.7623599786,24.0
1420.0,10.700901461,25.0
1440.0,10.7927410002,25.0
1460.0,11.5055570161,30.0
1480.0,11.7654950729,30.0
1500.0,12.0521817943,29.0
1520.0,11.1521941714,28.0
1540.0,10.7398069124,27.0
1560.0,11.2020715459,27.0
1580.0,10.8371145559,26.0
1600.0,11.3205049467,27.0
1620.0,10.9681591968,28.0
1640.0,11.0894704888,26.0
1660.0,11.4241231346,28.0
1680.0,10.6029055373,26.0
1700.0,11.1436136523,26.0
1720.0,11.0419057545,22.0
1740.0,10.3528857418,25.0
1760.0,10.9076210639,25.0
1780.0,11.3445489459,24.0
1800.0,11.5493329146,23.0
1820.0,11.2791996231,25.0
1840.0,11.108873156,24.0
1860.0,10.5719130014,23.0
1880.0,9.79465384569,15.0
1900.0,12.1670507186,17.0
1920.0,13.7238807948,22.0
1940.0,11.3855228179,20.0
1960.0,10.6783550404,20.0
1980.0,10.5179574851,22.0
2000.0,10.4227976465,18.0
2020.0,10.2065876028,22.0
2040.0,10.0179455814,17.0
2060.0,10.3908217666,20.0
2080.0,10.4203045497,20.0
2100.0,10.7038462356,19.0
2120.0,10.7708587363,19.0
2140.0,10.3128268133,21.0
2160.0,10.2339176672,18.0
2180.0,10.2362420623,19.0
2200.0,10.385020414,19.0
2220.0,10.5812055998,19.0
2240.0,10.7331276633,21.0
2260.0,10.8759282341,19.0
2280.0,9.98085827974,19.0
2300.0,10.1832266557,20.0
2320.0,10.5146995894,20.0
2340.0,10.5185153706,20.0
2360.0,10.4438959397,20.0
2380.0,11.0153683799,18.0
2400.0,10.9414709572,21.0
2420.0,11.2500545464,20.0
2440.0,16.0100452018,23.0
2460.0,19.2772618619,25.0
2480.0,22.8030396352,27.0
2500.0,26.755156209,27.0
2520.0,28.7136120742,28.0
2540.0,30.844496349,25.0
2560.0,32.1440828025,24.0
2580.0,33.2917242764,26.0
2600.0,33.9579736844,25.0
2620.0,35.5299902009,23.0
2640.0,36.9294126371,23.0
2660.0,37.7704733565,24.0
2680.0,38.6088094046,24.0
2700.0,39.2505362903,23.0
2720.0,39.6931000512,23.0
2740.0,40.239143643,23.0
2760.0,40.4542184842,33.0
2780.0,42.0195481463,33.0
2800.0,43.879031104,31.0
2820.0,44.0077229588,28.0
2840.0,44.5496217823,30.0
2860.0,44.7186580849,28.0
2880.0,44.9336478175,33.0
2900.0,45.5134479196,31.0
2920.0,44.1727128802,33.0
2940.0,45.4391629667,27.0
2960.0,46.5467022098,31.0
2980.0,47.5008253879,24.0
3000.0,48.997746145,27.0
3020.0,49.5352488258,29.0
3040.0,48.435052988,28.0
3060.0,48.4624610794,24.0
3080.0,48.3470620742,24.0
3100.0,48.1213208766,25.0
3120.0,48.3593456335,22.0
3140.0,48.4359741425,22.0
3160.0,48.3293037607,30.0
3180.0,49.7803340344,37.0
3200.0,51.4261801995,35.0
3220.0,50.4133101625,37.0
3240.0,51.1897494869,36.0
3260.0,50.4190946993,32.0
3280.0,50.889978866,32.0
3300.0,51.0959816858,35.0
3320.0,50.1931313874,32.0
3340.0,52.8269917444,44.0
3360.0,55.9175389374,37.0
3380.0,48.8003597191,37.0
3400.0,49.6021108089,24.0
3420.0,49.9583410429,21.0
3440.0,50.1031632839,21.0
3460.0,50.7809903214,21.0
3480.0,50.7678636495,23.0
3500.0,50.5402422762,21.0
3520.0,50.9649666668,22.0
3540.0,51.4279698993,21.0
3560.0,51.7501447783,22.0
3580.0,52.4781229832,21.0
3600.0,52.1215911787,23.0
